att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,target
2.711,2.4939,2.2823,2.0724,1.8656,1.654,1.4487,1.2462,1.0387,0.83596,0.63117,0.4275,0.22309,0.02029,-0.095219,0.005279,-0.004558,-0.19935,-0.38166,-0.56042,-0.72603,-0.88778,-1.0332,-1.1639,-1.2772,-1.3756,-1.4557,-1.529,-1.5105,-1.5013,-1.4595,-1.4099,-1.2984,-1.2057,-1.0735,-0.9352,-0.76498,-0.59783,-0.43264,-0.24387,-0.056416,0.13659,0.31833,0.49079,0.63196,0.71417,0.76133,0.7071,0.68841,0.67803,0.558,0.42839,0.27121,0.13656,0.008625,-0.11181,-0.28373,-0.32172,-0.29042,-0.1393,0.058387,0.25675,0.43615,0.64108,0.66433,0.5276,0.34096,0.13264,-0.072222,-0.2685,-0.4568,-0.50931,-0.46252,-0.26969,-0.21194,-0.39893,-0.52984,-0.46427,-0.38551,-0.19178,0.018001,0.22768,0.43512,0.64906,0.74385,0.57185,0.39061,0.19971,0.004357,-0.047054,0.073001,0.20115,0.30554,0.32148,0.21723,0.21403,0.29626,0.23984,0.14165,-0.006643,-0.17544,-0.33965,-0.49849,-0.65107,-0.79633,-0.93298,-1.0596,-1.1746,-1.276,-1.362,-1.4306,-1.4872,-1.5089,-1.5163,-1.5018,-1.4277,-1.3736,-1.3012,-1.2121,-1.1121,-1.0054,-0.87637,-0.727,-0.59087,-0.43699,-0.26759,-0.08539,-0.030094,-0.050635,0.022366,0.21746,0.41877,0.61509,0.81704,1.0167,1.2215,1.4147,1.6115,1.796,1.9941,2.1925,2.385,2.5764,2.7165,3
2.6212,2.3743,2.1284,1.8837,1.6386,1.3954,1.1586,0.96079,0.76123,0.58639,0.44141,0.28459,0.1511,0.14199,0.000702,-0.23828,-0.47555,-0.72123,-0.9549,-1.1455,-1.2947,-1.4075,-1.461,-1.4441,-1.2178,-1.1795,-1.2778,-1.3495,-1.289,-1.1514,-0.97166,-0.77278,-0.68365,-0.63163,-0.39223,-0.15688,-0.12371,0.036004,0.14437,0.21189,0.32195,0.42697,0.54495,0.56885,0.37336,0.16113,0.039955,0.17964,0.052563,-0.15182,-0.38481,-0.52828,-0.65599,-0.76561,-0.85477,-0.80597,-0.58085,-0.35197,-0.12563,0.12454,0.38013,0.63053,0.88502,1.1077,1.3382,1.5797,1.8102,1.6874,1.425,1.1727,0.90947,0.65279,0.39294,0.19023,0.22425,0.055347,-0.18563,-0.42574,-0.60118,-0.60314,-0.81154,-0.76813,-0.66159,-0.52005,-0.39187,-0.22838,-0.062526,0.16133,0.37619,0.48142,0.34161,0.50572,0.68527,0.86607,0.7554,0.61743,0.50827,0.39406,0.32743,0.20057,0.005391,0.015589,-0.21243,-0.47114,-0.59781,-0.44368,-0.56185,-0.70503,-0.88488,-1.0635,-1.2586,-1.4093,-1.3667,-1.295,-1.2154,-1.1452,-1.2769,-1.4723,-1.6163,-1.6025,-1.5607,-1.4812,-1.3286,-1.1662,-0.95745,-0.75723,-0.55486,-0.31796,-0.072875,0.12479,0.10275,0.1062,0.27793,0.50029,0.66531,0.86021,1.0497,1.1989,1.4459,1.6925,1.9394,2.1856,2.4329,2.6213,2
2.8398,2.6176,2.396,2.1747,1.9526,1.7315,1.5097,1.2882,1.0657,0.84451,0.62223,0.40003,0.38958,0.39105,0.20638,-0.010188,-0.22141,-0.44026,-0.61528,-0.81027,-1.0066,-1.1892,-1.3261,-1.3691,-1.3385,-1.1564,-1.1475,-1.198,-1.1711,-1.0287,-0.85207,-0.67336,-0.45966,-0.21375,0.013964,0.11894,0.17134,0.15388,0.12453,0.01908,-0.20202,-0.42019,-0.63825,-0.83785,-1.0216,-1.1856,-1.3372,-1.3808,-1.2005,-0.99615,-0.71783,-0.53212,-0.24107,0.068675,0.35152,0.56687,0.67062,0.58468,0.45657,0.32337,0.21,0.25067,0.45819,0.67395,0.87929,0.77105,0.55491,0.32978,0.10796,-0.11009,-0.33847,-0.36092,-0.3413,-0.44485,-0.48329,-0.33525,-0.3495,-0.27695,-0.038156,0.19132,0.42384,0.6519,0.82096,0.67444,0.47958,0.26476,0.31778,0.42956,0.5657,0.53383,0.36032,0.092024,-0.20006,-0.50161,-0.71606,-0.95686,-1.1683,-1.3446,-1.328,-1.1713,-1.0031,-0.8354,-0.63901,-0.42577,-0.20833,-0.002454,0.064241,0.10506,0.10367,0.037486,-0.13936,-0.36614,-0.56797,-0.76973,-0.96505,-1.1192,-1.1743,-1.1195,-1.0777,-1.3106,-1.346,-1.3181,-1.1527,-0.96753,-0.77381,-0.58147,-0.39497,-0.17798,0.035183,0.25388,0.39565,0.36971,0.4899,0.70958,0.93132,1.1532,1.3751,1.5958,1.8167,2.0367,2.2571,2.4774,2.6972,2.84,7
2.6757,2.4644,2.2554,2.0481,1.8411,1.6346,1.4286,1.2228,1.0173,0.81246,0.60838,0.43931,0.25608,0.086028,-0.09485,-0.28336,-0.47487,-0.62237,-0.80818,-0.99096,-1.1701,-1.3467,-1.5334,-1.5765,-1.6246,-1.5838,-1.5678,-1.4829,-1.3952,-1.267,-1.1133,-0.93826,-0.74558,-0.53831,-0.32154,-0.12042,0.017538,0.087497,0.14129,0.20494,0.24048,0.083612,-0.0672,-0.21054,-0.34578,-0.4872,-0.6042,-0.70985,-0.80997,-0.87631,-0.7283,-0.46143,-0.19299,0.076042,0.318,0.52791,0.70574,0.84544,0.78768,0.74239,0.71254,0.69333,0.66005,0.66203,0.57203,0.44052,0.22833,0.015321,-0.21928,-0.41144,-0.53121,-0.50615,-0.57028,-0.4827,-0.64742,-0.47256,-0.50344,-0.27166,-0.062925,0.17809,0.38391,0.56457,0.6138,0.62082,0.63798,0.66485,0.68606,0.71763,0.75912,0.60009,0.41422,0.19925,-0.071406,-0.26043,-0.35782,-0.48381,-0.60602,-0.5743,-0.45102,-0.31785,-0.1771,-0.037099,0.10858,0.14529,0.11438,0.043848,-0.068533,-0.23764,-0.42875,-0.6108,-0.80896,-0.96386,-1.1117,-1.2381,-1.3444,-1.4279,-1.486,-1.5374,-1.5455,-1.5127,-1.4226,-1.2752,-1.1053,-0.91761,-0.75226,-0.57055,-0.38613,-0.21029,-0.034742,0.11397,0.2714,0.43021,0.60336,0.80005,0.99764,1.2004,1.3992,1.6015,1.8024,2.0007,2.2003,2.4018,2.5996,2.6784,6
2.5562,2.3915,2.1949,1.9999,1.8052,1.6111,1.4174,1.224,1.031,0.8382,0.64648,0.45473,0.26615,0.092476,-0.068726,-0.22024,-0.38292,-0.55683,-0.72783,-0.90218,-1.0735,-1.2337,-1.3948,-1.5546,-1.7013,-1.765,-1.7605,-1.7088,-1.6325,-1.5352,-1.401,-1.2408,-1.0652,-0.89203,-0.68771,-0.473,-0.24983,-0.019775,0.1415,0.21721,0.28195,0.33824,0.38312,0.28321,0.15104,0.025725,-0.095782,-0.21278,-0.32581,-0.41747,-0.49825,-0.51068,-0.34576,-0.10869,0.1335,0.40454,0.59111,0.74571,0.81088,0.78344,0.74805,0.71659,0.68918,0.66532,0.65072,0.49659,0.30321,0.10088,-0.10194,-0.2723,-0.17424,-0.28307,-0.26626,-0.32613,-0.19091,-0.28242,-0.13324,0.061033,0.26155,0.45631,0.60066,0.61753,0.63209,0.64409,0.66541,0.6959,0.71935,0.64877,0.49549,0.29801,0.041521,-0.11066,-0.27994,-0.43527,-0.48159,-0.39743,-0.29289,-0.18724,-0.069866,0.054695,0.17504,0.21048,0.15873,0.10656,-0.033485,-0.18603,-0.37559,-0.57624,-0.76933,-0.93511,-1.1058,-1.2487,-1.3859,-1.4971,-1.5981,-1.6562,-1.7027,-1.704,-1.639,-1.4866,-1.3394,-1.1858,-1.027,-0.86379,-0.69694,-0.53549,-0.37048,-0.22429,-0.091244,0.048718,0.19784,0.36201,0.54787,0.73446,0.92486,1.1125,1.3006,1.4892,1.6782,1.8664,2.0551,2.2433,2.4302,2.5575,6
2.4479,2.2569,2.0657,1.8744,1.6832,1.4922,1.3013,1.1107,0.94035,0.74879,0.5588,0.36581,0.17442,-0.015071,-0.20812,-0.39246,-0.47648,-0.62351,-0.80365,-0.98117,-1.1135,-1.2368,-1.3351,-1.4011,-1.4404,-1.4532,-1.337,-1.2065,-1.0339,-1.0435,-1.1282,-1.217,-1.2886,-1.318,-1.2253,-1.213,-1.0929,-0.93931,-0.78962,-0.62843,-0.45797,-0.2765,-0.084948,0.1108,0.24169,0.36216,0.51046,0.6404,0.72397,0.61821,0.47568,0.33815,0.22114,0.096203,-0.021541,-0.11444,-0.21445,-0.30443,-0.3833,-0.45006,-0.50372,-0.42939,-0.24527,-0.060883,0.12683,0.31385,0.50155,0.69149,0.85645,0.90504,1.0228,1.217,1.4118,1.6037,1.6516,1.4586,1.2676,1.0816,0.89372,0.70076,0.50781,0.32072,0.1331,-0.05115,-0.23963,-0.42327,-0.52817,-0.48856,-0.4532,-0.38574,-0.30604,-0.21516,-0.12072,-0.018825,0.10012,0.22404,0.34612,0.46904,0.46243,0.32827,0.1989,0.076662,-0.11593,-0.29905,-0.471,-0.63451,-0.78766,-0.92818,-1.0733,-1.1938,-1.2639,-1.3034,-1.225,-1.1378,-1.0355,-0.9514,-1.0991,-1.2512,-1.3799,-1.3604,-1.3095,-1.2387,-1.1388,-1.0132,-0.85327,-0.67787,-0.50076,-0.44733,-0.27839,-0.091413,0.098859,0.28694,0.47772,0.66862,0.85964,1.0489,1.2402,1.4299,1.6173,1.8079,1.9977,2.1887,2.3787,2.4477,1
2.801,2.6016,2.3915,2.1819,1.9678,1.7534,1.5413,1.3217,1.1061,0.88649,0.67059,0.45154,0.30506,0.33853,0.18198,-0.026804,-0.24185,-0.44837,-0.63618,-0.8189,-1.0157,-1.1972,-1.371,-1.4302,-1.442,-1.4122,-1.2212,-1.2243,-1.2307,-1.2068,-1.0625,-0.89557,-0.71061,-0.51144,-0.30102,-0.081667,0.093894,0.21787,0.24548,0.21479,0.19645,0.031507,-0.18662,-0.40996,-0.63078,-0.8337,-1.002,-1.1565,-1.3056,-1.311,-1.1259,-0.91888,-0.66436,-0.53755,-0.29209,-0.038553,0.21546,0.46985,0.69173,0.82265,0.86303,0.72303,0.59191,0.45151,0.32164,0.20352,0.3792,0.59428,0.79888,0.69125,0.47428,0.25715,0.040248,-0.17612,-0.228,-0.29184,-0.41701,-0.2554,-0.24253,-0.1107,0.13951,0.31242,0.5762,0.78493,0.73793,0.52559,0.4708,0.58096,0.61944,0.51125,0.26121,-0.015465,-0.29171,-0.55804,-0.72505,-0.9495,-1.1633,-1.3622,-1.2565,-1.1057,-0.94323,-0.77159,-0.57665,-0.37857,-0.1709,0.013936,0.068764,0.094805,0.063652,0.003684,-0.15868,-0.37233,-0.57367,-0.76305,-0.93442,-1.0817,-1.1977,-1.1624,-1.1986,-1.321,-1.3399,-1.2983,-1.1278,-0.94556,-0.75469,-0.56702,-0.37677,-0.16757,0.042682,0.25034,0.34186,0.28249,0.42289,0.63967,0.85731,1.0741,1.2918,1.5105,1.7298,1.9501,2.1711,2.3934,2.62,2.798,7
2.5451,2.2777,2.0169,1.7567,1.4964,1.2397,0.98309,0.72455,0.46743,0.21067,-0.046347,-0.073168,-0.12497,-0.36806,-0.59699,-0.81517,-1.0122,-1.1948,-1.3554,-1.4778,-1.5803,-1.4229,-1.2331,-1.0277,-0.81782,-0.58474,-0.35657,-0.11745,0.12474,0.37222,0.61978,0.87182,1.1239,1.3325,1.5904,1.6308,1.4752,1.2306,0.97682,0.72343,0.47051,0.21814,-0.033534,-0.28434,-0.53404,-0.7823,-1.0286,-1.2724,-1.5124,-1.747,-1.9731,-1.9925,-1.7374,-1.4083,-1.062,-0.71557,-0.38561,-0.039026,0.27207,0.48004,0.4969,0.3573,0.18325,0.020721,-0.12848,-0.29664,-0.23791,0.011266,0.25646,0.48779,0.31305,0.051718,-0.20541,-0.45878,-0.47559,-0.28783,-0.24157,-0.4424,-0.35481,-0.18069,0.091118,0.36222,0.61759,0.47771,0.2595,0.038211,0.18627,0.35773,0.50899,0.46482,0.2203,-0.068066,-0.37124,-0.67366,-0.98499,-1.2811,-1.5369,-1.7133,-1.6616,-1.4214,-1.1769,-0.9296,-0.68021,-0.42931,-0.17727,0.075668,0.32931,0.57753,0.83242,1.0877,1.3289,1.2873,1.2,0.95289,0.69064,0.43128,0.17582,-0.075075,-0.32013,-0.55916,-0.79128,-1.0004,-1.2011,-1.1524,-1.0703,-0.97767,-0.84179,-0.68551,-0.51852,-0.3363,-0.11658,0.004045,-0.070412,0.10423,0.35361,0.60395,0.85509,1.1115,1.3636,1.6161,1.8614,2.1081,2.3532,2.5475,4
2.557,2.3231,2.0691,1.8155,1.5623,1.3091,1.0924,0.95991,0.77068,0.58643,0.38821,0.22803,0.095186,0.081427,0.091262,-0.090212,-0.33697,-0.5847,-0.8029,-0.98803,-1.2169,-1.3846,-1.5166,-1.6132,-1.6216,-1.539,-1.3738,-1.1189,-1.1516,-1.237,-1.3159,-1.3656,-1.2387,-1.0406,-0.8573,-0.67356,-0.54496,-0.63654,-0.435,-0.18396,0.039637,-0.003794,0.19354,0.31204,0.42272,0.50492,0.64224,0.75118,0.89639,0.8537,0.63887,0.62044,0.44695,0.29429,0.083458,-0.11844,-0.29026,-0.45653,-0.60962,-0.72724,-0.84591,-0.90377,-0.68712,-0.67663,-0.44956,-0.20746,0.033997,0.12054,0.23678,0.49118,0.74583,0.99992,1.256,1.5117,1.7647,1.8801,1.6365,1.3798,1.1276,0.87643,0.64424,0.3898,0.14558,-0.05752,-0.28585,-0.52583,-0.75108,-0.94521,-0.86202,-0.76607,-0.65054,-0.50767,-0.35018,-0.1214,0.074797,0.10531,0.094141,0.28833,0.45111,0.57408,0.45239,0.3421,0.23646,0.1678,0.071446,-0.11437,-0.16058,-0.42215,-0.65454,-0.5881,-0.69029,-0.84757,-1.046,-1.2027,-1.336,-1.3149,-1.2283,-1.1356,-1.2597,-1.4829,-1.4878,-1.4228,-1.3145,-1.1758,-0.96404,-0.71885,-0.46522,-0.22046,0.025567,0.11444,0.10627,0.20492,0.35164,0.47953,0.65691,0.83087,1.0197,1.1923,1.4382,1.6888,1.9354,2.1831,2.4068,2.5581,2
2.544,2.28,2.0185,1.7583,1.4989,1.2394,0.98086,0.74391,0.48491,0.2262,-0.033438,-0.2415,-0.16346,-0.32239,-0.55794,-0.77144,-0.96941,-1.1473,-1.3136,-1.4368,-1.522,-1.4991,-1.2961,-1.0862,-0.86282,-0.62938,-0.38823,-0.13894,0.1118,0.36724,0.62406,0.88335,1.1443,1.3913,1.5112,1.5275,1.2766,1.0216,0.76749,0.50872,0.25592,0.004223,-0.25263,-0.50174,-0.74867,-1.0012,-1.2423,-1.4781,-1.7183,-1.9506,-1.838,-1.5876,-1.253,-0.91763,-0.58213,-0.24655,0.089087,0.40988,0.63973,0.65157,0.51053,0.32083,0.16144,-0.004551,-0.14928,-0.22676,-0.11261,0.14037,0.38487,0.29228,0.028132,-0.2283,-0.37046,-0.29562,-0.085088,-0.19475,-0.36339,-0.25356,-0.043635,0.23244,0.5145,0.38801,0.15323,0.16043,0.33965,0.50929,0.6125,0.49488,0.23258,-0.071836,-0.39216,-0.71222,-1.0319,-1.351,-1.5846,-1.7664,-1.6676,-1.4274,-1.1822,-0.93419,-0.69061,-0.43723,-0.18259,0.073044,0.32317,0.57459,0.83259,1.0856,1.3394,1.391,1.2632,1.059,0.79372,0.53153,0.2716,0.015499,-0.23762,-0.48309,-0.72434,-0.95797,-1.1735,-1.3204,-1.2574,-1.1799,-1.0702,-0.93149,-0.75964,-0.58179,-0.38836,-0.15638,-0.11259,-0.30381,-0.093537,0.16153,0.41364,0.67356,0.90308,1.1607,1.4123,1.6653,1.8348,2.0884,2.3411,2.5452,4
