att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,target
-1.1063,-1.1402,-0.21987,-0.69799,-0.20927,-1.3064,-0.86396,-1.2229,-0.4341,-0.64133,-1.2373,-1.2123,-1.0883,-0.81012,-0.63121,-0.29846,-0.39286,-0.5547,-1.2661,-0.74757,-0.73629,-1.1181,-0.40343,-1.0987,-0.78046,-1.12,-0.68769,-0.95516,-0.44306,-0.35652,-1.0341,-0.73435,-0.27655,-0.90169,-0.48828,-0.30062,1.3684,1.3133,1.3678,0.89258,0.91695,1.6938,1.3877,1.4098,1.3046,0.77421,1.0851,1.4255,1.2405,0.56252,0.63832,0.69804,1.1787,1.1195,1.0851,1.5998,1.3236,1.2054,1.3152,0.61008,5
-1.4081,-1.2814,-0.7877,-0.67019,-1.5192,-1.4962,-0.52714,-0.67562,-1.0905,-0.93785,-0.83069,-0.36828,-1.0445,-1.4526,-0.89072,-1.7069,-0.93686,-1.8086,-1.6007,-1.5335,-1.1741,-1.3375,-0.889,0.48686,0.83177,0.051761,0.88554,1.0916,0.209,0.26732,1.049,0.92522,1.1654,1.4302,-0.058806,0.51585,0.13023,0.022284,-0.072014,0.37315,1.02,1.0688,1.0265,1.2004,0.2684,1.0637,0.64456,0.8407,1.0347,1.2718,0.71761,1.334,0.30981,0.57859,0.28679,1.5043,0.051855,0.24331,0.82476,1.3729,5
-1.2593,-1.3563,-1.373,-0.04265,-1.4576,-0.067621,-1.1427,-1.607,-0.10687,-1.1604,-0.51342,-0.9259,-0.37851,-0.82242,-1.3023,-0.60903,-1.0388,-0.43686,-0.48997,-0.50129,-1.0772,-1.641,-1.5084,-1.0457,-1.0549,-1.2391,-1.0109,-0.33927,-0.08377,-0.89052,0.52447,0.66749,0.23378,0.97616,1.3116,0.77321,0.64287,1.4731,1.2415,0.23374,0.62689,1.436,1.5979,0.12219,1.3283,0.15829,0.49791,0.6255,1.1018,1.6702,1.0463,0.91471,1.1027,0.67684,0.48944,1.1111,1.2606,0.66932,0.9759,0.99296,5
-0.59121,-0.13954,-1.3845,-0.18766,-0.50289,-0.58256,-0.90139,-1.7043,-1.4264,-1.4684,-1.251,-0.30094,-0.93949,-0.5732,-1.3169,-1.608,-1.4462,-1.1026,-1.5477,-0.22502,-1.8011,-0.34917,-0.67067,-0.32754,-1.0517,-1.0213,-0.28359,-0.84076,1.1322,1.1761,0.21915,0.4722,0.078952,1.5436,1.4226,1.4099,1.5039,0.052506,-0.040247,1.186,0.6404,1.0851,1.4725,1.555,1.1132,-0.009469,0.40134,0.99769,0.51678,0.41914,0.71101,1.0563,0.29306,0.92121,0.65116,0.82666,0.53984,1.4577,0.41852,0.32178,5
-0.46714,-1.4689,-0.74036,-0.8478,-1.3404,-0.017522,-1.3473,-1.3519,-0.31919,-0.098177,-0.12104,-0.8254,-0.64072,-1.147,-1.0369,-0.57517,-1.2646,-0.054538,-0.78112,-1.0678,-1.0978,0.016957,-0.66211,-0.53912,-1.3583,-0.66387,-0.16697,-0.46738,-0.20312,-0.65523,-1.235,-1.3895,-0.25731,-1.066,-0.099699,-0.66019,1.0977,0.71965,1.1779,0.43009,0.97674,1.4639,1.7077,1.327,0.28351,1.3205,0.71391,0.72528,1.0532,0.51418,1.8286,1.3223,1.8165,0.45676,0.96802,1.2562,1.4874,1.1215,0.83665,1.4125,5
0.094923,-0.71377,-0.95965,-1.0919,-1.1984,-0.74728,0.44793,0.63014,-1.4015,-0.06264,-1.4736,0.16004,0.50186,-0.25175,-0.36601,-1.3182,-1.467,-1.1039,0.34879,-0.64983,-1.3933,-1.0078,-1.501,-0.49575,-0.67969,0.25069,-0.52817,-0.57351,-0.68456,-0.057989,-0.28387,-1.4523,-0.56399,-0.68238,-0.39035,-1.1806,0.05241,0.37165,0.56484,1.9807,1.4162,-0.033467,0.74327,1.6955,0.57705,0.87482,1.492,0.234,-0.048133,1.9324,0.68577,0.58184,1.9436,1.1449,1.7593,1.2696,-0.062165,0.22173,0.40486,2.0434,5
-0.39797,-0.18912,-0.5846,-0.90472,-1.3834,-0.36462,-0.239,-1.0932,-0.40255,-0.5133,-0.91466,-0.68503,-1.1995,-0.33122,-1.1002,-0.50144,-0.17433,-0.46083,-0.27069,-1.1401,-0.40361,-0.96537,-0.71877,-0.5499,-0.66669,-1.1433,-0.19799,-1.0812,-1.265,-0.64232,-1.3396,-1.1005,-0.59331,-1.1862,-1.1415,-1.1672,0.83683,0.70844,1.1285,0.67659,1.3909,1.636,0.7435,1.6061,1.6331,1.55,0.88923,1.2454,0.68168,1.7056,1.3242,0.73077,0.9979,1.0108,1.3072,0.77,0.48417,1.1586,1.16,1.6374,5
-0.17171,-0.3512,-1.5673,-0.30365,-1.1183,-0.82351,-1.6278,-0.90076,-1.0846,-1.453,-0.47506,-1.7629,-0.87694,-1.3066,-0.56125,-0.68556,-0.69308,-1.7773,-0.78829,-0.76,-0.90949,-1.552,-1.5377,-0.83113,-0.91336,-0.7315,-0.32272,0.83142,1.117,0.045578,1.3634,0.035305,1.225,1.4801,0.45588,1.0746,0.65559,1.4016,-0.01998,1.4801,0.46722,0.067859,1.1927,0.43221,0.017341,1.3108,0.85601,0.12956,1.2835,0.60206,0.9471,0.69999,1.3207,0.48729,0.36614,1.4466,0.23652,0.84116,1.3649,0.67149,5
-1.1535,-2.0587,-0.63441,-0.66329,-0.47196,-1.7531,-1.1169,-0.66068,-1.2979,-1.8142,-0.649,-1.3746,-0.27824,-0.63163,-0.95251,-0.45982,-0.63441,-0.91348,-0.48297,-0.47576,-1.8416,-0.4382,-1.4877,-1.4232,-1.3326,-0.65615,1.3217,0.57043,0.59806,0.55391,0.96474,0.50154,1.2782,0.35003,1.169,0.67903,1.5312,0.78333,0.52367,0.97438,0.87882,1.2296,0.56826,0.55766,0.67142,0.12686,1.3124,1.3442,1.4175,0.42834,-0.016478,-0.10346,1.2795,0.40206,0.2677,-0.086956,1.6045,0.51505,1.1863,0.27371,5
-0.48586,-0.44608,-1.0429,-0.93495,-1.1298,-0.44059,-0.54432,-0.1964,-0.36861,-0.1565,-1.5544,-1.3108,-0.7638,-0.79676,-1.5785,-0.16392,-0.6574,-0.53988,-0.19136,-1.435,-0.5741,-1.4213,-0.72889,-0.57306,-1.55,-1.3961,-0.87941,-0.57397,-1.1601,-0.81535,-0.093449,-0.82474,-1.2719,1.1308,0.44788,0.74223,1.6117,0.52505,0.65329,1.6101,1.6084,1.6044,0.62548,1.332,1.2429,1.1425,1.1417,1.0108,1.1658,1.0732,0.50626,1.6731,0.72075,1.3521,1.1406,0.4509,0.57678,0.50332,0.62265,0.38543,5
-1.3308,-1.2517,-1.2588,-1.197,-0.22771,-1.4031,-1.3038,-0.10409,-0.59392,-1.4014,-0.10968,-1.0111,-1.1126,-0.32239,-0.49156,-0.20411,-0.81111,-0.62494,-1.3107,-1.1344,-1.0361,-1.3578,-1.0154,-0.14851,-0.87298,-1.3125,-0.5072,-0.63006,-0.37384,-0.96914,-1.2959,0.65433,1.3894,0.54805,0.50147,0.31847,0.24834,0.82889,0.35501,1.2548,0.69274,0.50135,0.74312,1.5512,0.55543,1.3071,0.30369,1.343,0.8689,0.69497,1.5813,0.68654,1.3077,0.80521,0.91133,1.6123,1.1458,0.91222,1.5454,1.5562,5
0.076967,-1.1548,-1.3786,-1.1856,-1.371,0.10785,-0.14335,-1.1794,-1.5381,-1.3003,-1.488,-1.6344,-0.65015,-1.509,-1.0983,-1.0381,-0.70114,-1.1463,-0.72337,-0.58656,-0.19783,-1.4673,-1.172,-0.16041,1.3198,1.4579,0.046581,0.67909,-0.22193,1.3713,1.4224,-0.38388,1.0619,-0.26744,0.007852,-0.51321,1.0074,1.099,0.83065,-0.49678,0.91969,-0.36738,-0.36882,1.2513,0.034864,0.94497,1.2388,-0.27547,0.2307,1.0818,1.2576,0.77498,0.85656,1.2667,1.2629,1.2838,1.3472,1.3351,0.18642,-0.043085,5
-0.89269,-0.25781,0.12093,-1.0697,-1.3372,-1.1961,-1.3271,-0.63592,-0.10927,-0.46895,-1.2441,-1.1169,-0.49125,-0.33085,-1.0336,-1.1078,-0.61954,-0.41957,-0.13598,-0.20598,-0.92769,-0.97894,-0.20837,-1.098,-0.80969,-0.9706,-1.232,0.022308,-0.64415,-0.38858,-0.6153,-0.7455,-1.1337,-1.2662,-0.90055,-0.27513,1.2652,0.67495,0.5067,1.2746,1.5789,0.5948,1.5691,1.0135,0.81662,1.4261,1.4328,0.37455,1.8449,0.62038,1.2955,1.8457,1.5831,1.2905,1.6207,0.37726,0.41207,0.56722,1.3732,0.69318,5
-1.1014,-1.2568,-1.5952,-0.8684,-0.74463,-1.8674,-0.43928,-0.60806,-0.66491,-0.8151,-1.9448,-0.4766,-1.0429,-0.32178,-1.633,-0.68103,-1.8893,-1.3181,-0.49166,-1.2081,-1.0624,-0.57986,-1.8963,-0.34323,-0.37841,0.011369,0.34519,0.31293,1.2332,1.0021,1.0153,0.38823,1.4372,-0.002817,0.61328,0.86358,0.85253,1.3742,0.69811,-0.33596,0.75596,-0.047179,0.8559,1.1242,0.77357,-0.074157,1.2054,0.1373,0.94875,0.31939,0.53119,0.37654,0.65858,1.3396,0.34428,1.399,1.3446,1.1819,1.356,0.88938,5
-0.77298,-0.44623,-0.88623,-1.6138,-0.76664,-0.44997,-0.46531,-1.4289,-1.566,-1.5261,-1.1405,-1.3132,-1.1397,-1.0373,-1.3059,-1.6223,-1.6999,-0.70351,-1.0544,-0.46897,-0.9323,-1.0735,-1.0762,-1.5744,-0.61694,-0.42562,0.094857,0.49534,1.0812,1.0885,0.66947,1.2274,1.2583,0.59902,0.74127,0.93037,0.38598,1.0548,1.2593,0.77685,1.0798,1.1399,0.72882,0.69048,0.40577,0.95299,1.3815,0.5437,1.2791,0.99522,0.25113,0.82127,1.2093,0.39252,1.4134,0.43303,0.37731,0.45829,0.075774,0.81502,5
-1.3997,-1.5098,-0.97947,-0.61853,-0.60355,-0.96267,-0.95901,-1.6971,-1.6066,-1.8158,-1.6733,-0.52006,-0.63937,-1.4836,-1.0378,-1.3366,-0.96465,-1.3607,-0.53865,-1.9011,-1.9104,0.15959,0.50504,1.3864,0.1708,0.28834,1.3338,0.80928,1.0439,1.0157,0.63764,0.77394,0.51955,0.87847,0.067549,0.69861,0.30162,0.27176,1.1422,0.98793,0.44458,0.61008,0.26777,0.47674,1.0622,0.16212,1.4253,0.8582,0.001736,0.45115,0.23816,0.072048,0.56685,0.96661,0.029012,0.46378,1.0749,0.69175,1.2774,1.3859,5
-1.622,-1.7906,-1.7617,-1.1501,-0.63598,-0.8334,-1.7334,-1.4339,-0.7175,-0.68902,-0.65747,-0.82888,-1.6566,-1.6674,-0.81027,-1.6139,-1.5018,-1.7074,-1.4104,-0.81018,1.2346,-0.10182,-0.032735,0.72381,0.41657,1.1156,-0.076896,0.82681,0.77236,0.81867,0.69371,1.2892,0.30048,0.24049,0.16112,-0.023135,0.15453,0.42995,0.37583,1.3637,0.73057,-0.054909,1.1817,0.63721,0.09812,0.49621,-0.046355,0.40385,1.0018,0.3606,1.0523,1.2379,0.44971,1.0854,0.39941,0.95296,1.075,1.306,1.2114,0.77035,5
-1.3187,-0.27394,-0.95929,-1.6451,-2.0899,-1.1918,-0.35574,-0.57077,-1.2154,-0.8632,-0.37076,-2.0509,-0.47394,-0.088361,-1.8022,-1.2999,-1.8514,-0.18671,-0.46565,-0.23161,-1.6864,-0.7562,-0.29541,0.41262,0.57996,1.321,0.85364,0.082302,0.66411,1.092,1.3297,-0.29109,1.4697,1.3591,-0.39827,0.69922,1.1324,-0.38145,-0.3059,0.414,0.87542,0.96667,0.14333,-0.16788,0.79315,1.1709,-0.22489,-0.14621,0.91115,1.2364,-0.47049,1.224,-0.38565,1.0624,1.1729,1.4544,1.081,1.0601,0.64301,-0.38962,5
-1.0945,-1.9755,-1.478,-1.082,-0.7677,-1.1034,-0.71263,-1.4924,-0.99704,-1.4257,-0.68001,-1.2802,-0.8412,-0.80564,-1.8095,-1.9922,-0.82412,-1.6023,-1.7779,-1.3704,0.34971,1.0693,0.21621,0.77418,0.075752,0.66045,1.3497,0.37631,-0.080089,0.90745,1.1267,-0.078725,0.48951,1.1386,0.27023,0.39682,0.14262,0.15685,1.3157,0.9618,0.53227,0.65048,1.3135,0.15469,0.28283,0.2863,0.024813,0.98302,0.045189,0.46496,1.173,0.87425,1.1696,1.1296,0.86037,-0.01418,1.0996,1.0959,1.1457,0.22157,5
-1.4719,-0.91504,-1.3142,-1.576,-0.79351,-1.623,-0.16244,-0.40518,-0.044169,-1.271,-1.4779,-0.40431,-0.89051,-1.1197,-1.4908,-1.2085,-0.9654,-1.6519,-1.6055,-1.6843,-0.69643,-0.65749,-1.3893,-0.15369,-0.62166,-0.16774,0.68063,0.63271,0.054362,-0.10071,1.1994,1.2469,1.2266,-0.07258,1.0409,0.68948,0.81309,1.4997,0.57695,0.42936,0.078623,0.81133,1.4062,0.95352,0.50681,1.5827,0.96822,1.1452,0.51971,0.95904,1.0603,0.69958,0.98324,0.96117,0.55696,-0.18325,0.98373,0.79675,0.80123,0.25379,5
-0.49901,-1.5559,-1.1873,-1.2364,-1.3608,-1.3251,-1.026,-0.74355,-1.2972,-0.98922,-0.50021,-1.1698,-0.99429,-0.60084,-0.66711,-0.92306,-1.0698,-0.91494,-1.3014,-0.94417,-0.80925,-0.6539,-0.83089,-0.69176,-0.77971,-0.70678,-1.0038,-0.82621,-0.43663,-1.299,0.60142,1.2486,0.92069,1.1069,0.67566,0.83866,0.76513,1.1261,0.68451,0.95952,1.241,1.465,1.2525,0.54294,1.3964,0.62118,0.81199,1.0441,1.3863,1.3963,1.4682,1.178,0.99951,0.95431,0.6668,0.58994,0.39877,0.93135,0.47348,0.59873,5
-1.5579,-1.6798,-1.1455,-1.0422,-0.84421,-1.7396,-1.2313,-1.5745,-1.465,-1.6519,-1.2498,-1.0274,-1.2478,-1.5263,-0.82635,-1.248,-1.2429,-1.211,-1.3458,-1.7141,0.977,0.59646,0.10469,0.94595,1.1608,0.88565,1.1246,0.017724,1.0293,0.76047,0.49703,0.91594,0.42385,0.070756,1.1363,0.93586,0.43821,0.82962,0.38889,0.80103,0.17508,0.15704,0.8369,1.0116,0.83985,0.91768,0.72081,0.94114,0.42103,0.38098,0.076103,1.0106,0.16075,0.73545,0.86864,0.67672,0.2253,0.61856,1.019,0.73799,5
-1.5535,-0.57939,-0.62803,-0.95695,-0.56591,-1.3643,-0.61111,-1.1459,-1.2268,-1.6405,-0.99751,-0.90428,-1.8185,-0.55953,-1.2741,-0.75422,-1.7875,-1.4983,-1.7872,-1.5162,-0.56687,-1.1552,-0.9555,-0.95164,1.2548,0.82208,0.77559,0.8883,1.264,0.8504,0.21823,0.81673,1.2453,0.33508,0.49751,0.49067,1.041,0.71932,0.49038,1.1332,1.3826,0.873,1.072,0.1907,0.88146,0.1778,0.10643,0.41777,0.19729,0.45837,0.41134,0.41843,0.68955,1.3657,0.67761,0.99728,0.48117,0.80615,1.1465,1.2053,5
-0.14288,-1.134,-1.5697,-1.0578,-1.1213,-1.5124,-0.23528,-0.55145,-0.80214,-1.4714,-0.96806,-1.4856,-2.2137,-0.75912,-1.0465,-1.6323,-0.46877,-1.6137,-1.4277,-0.31575,-0.87407,-1.2983,1.4926,1.0366,1.4131,1.7325,-0.092592,0.83133,1.381,-0.059325,0.52193,0.70422,1.4305,1.6825,0.094004,0.033062,0.49201,0.34141,0.81716,0.26743,-0.27576,1.1301,1.5433,-0.25623,0.80492,1.2815,0.48685,0.099688,0.11536,0.096409,0.43187,0.78932,1.0839,0.55115,-0.20218,0.95043,0.089868,0.34269,0.048439,0.4708,5
-1.5229,-0.002078,-0.089377,-0.74912,-0.75312,-0.52311,-1.4529,0.013727,-1.4827,-0.11177,-1.2603,-1.1208,-1.1887,-1.3005,-1.427,-1.0299,-0.56768,-0.048802,0.046943,-0.93421,-1.5065,-0.41785,-1.0349,-0.63246,-0.20712,-0.63841,-0.7279,-0.56144,0.01544,-0.063093,-1.048,-0.044406,-0.33957,-0.58529,-0.72205,-0.069282,-1.2106,1.1095,0.89228,1.4274,0.60506,1.8211,1.0289,1.5228,0.81619,1.6459,0.7203,1.7337,0.79537,1.2747,0.52863,1.2581,1.0949,0.61496,1.6318,1.0546,0.5439,0.46176,1.0082,1.7077,5
-0.059956,-0.89468,-0.40615,-1.1081,-1.6189,-0.96575,-1.059,-0.82727,-1.8552,-1.7339,-1.8175,-1.3894,-0.86815,-0.8401,-1.9226,-1.6208,-0.66997,-0.010254,0.13125,-0.4132,-0.96976,-1.2575,-0.21423,-0.82675,-1.6934,1.5107,0.42972,1.0851,0.52331,0.89263,0.43425,0.0535,0.49317,0.85965,1.3624,-0.12566,1.6612,0.32105,1.0785,0.53134,0.69891,1.0617,0.49725,0.96286,1.1381,1.1521,-0.10138,0.6793,0.16018,1.4206,1.3475,0.32408,0.12439,0.25398,0.83852,0.70465,0.9595,0.5164,0.15998,0.90184,5
-1.6474,-0.7822,-0.24363,-0.80679,-0.49989,-0.048622,-1.4394,-0.04478,-1.6754,-1.5498,-0.55767,-0.29275,-1.415,-0.61214,-0.83661,-1.2389,-0.48683,-1.3795,-0.24037,-0.74814,-0.28373,-0.26729,-0.094991,-0.18222,-0.24404,-1.1333,-0.15142,-1.154,-0.58128,-0.93018,-0.62925,-0.032747,-1.5575,-1.0183,-0.35358,0.88169,0.26641,0.25013,0.51043,0.77397,1.1611,1.3782,1.4002,1.0335,0.42901,0.72999,1.3001,1.8149,1.7032,1.4574,0.43471,1.4466,0.24696,0.2886,0.7334,1.6525,1.4915,0.95674,1.4471,1.3714,5
-1.2142,-0.61421,-0.62735,-1.05,-0.97733,-0.11425,-1.2273,-0.63627,-0.13864,-0.77191,-1.1715,-0.43489,-0.6079,-1.6286,-1.1369,-0.35408,-1.5023,-0.42181,-1.2124,-0.65396,-1.3926,-0.59032,-0.15162,-1.1603,-0.42955,-1.8664,-0.99866,-1.8573,1.5688,0.34367,-0.066948,0.22338,1.7066,-0.008205,0.15229,0.30244,0.84977,1.5128,0.00767,0.44246,1.562,0.81634,0.036275,1.6213,1.5295,0.18949,0.81787,1.2088,1.0657,-0.00757,0.16617,0.69411,0.66061,1.5834,1.3597,0.79472,0.98086,1.0312,0.55637,1.2411,5
-1.3001,-1.8218,-0.34888,-0.82863,-0.9211,-0.081924,-0.51011,-1.0937,-0.46332,-0.092808,-0.066336,-0.50407,-0.80869,-0.8376,-1.8072,-1.6482,-1.0922,-1.7851,-0.98123,-1.7445,-0.64661,-1.4496,-0.48341,-1.4174,-0.19161,-0.066274,-0.74891,-0.56409,0.71459,0.99456,0.24688,0.62969,1.4875,0.84331,-0.032007,1.1531,0.99099,0.56031,-0.062154,0.27115,0.73283,1.6101,0.92336,1.4763,1.5313,0.025012,-0.057573,0.097666,-0.022906,0.024843,1.4334,0.89744,0.62354,0.80254,1.6331,1.3458,1.6454,0.00515,0.56291,1.2175,5
-1.2736,-1.1029,-0.795,-1.0499,-1.0439,-0.40396,-1.5708,-0.71159,-0.59645,-1.1236,-0.71172,-1.0923,-0.93544,-1.0659,-1.6483,-0.66326,-0.91428,-1.7286,-0.75053,-1.3455,-1.1213,-1.4319,-0.6758,-1.6037,-1.737,0.84491,1.0503,1.1029,0.47481,1.2886,0.28842,0.73112,1.0704,1.0196,0.91976,0.40814,1.2831,0.70411,1.0681,0.43314,1.3178,-0.037191,0.45438,0.93252,0.80207,0.60374,0.79909,0.12082,1.3434,1.2521,0.84447,0.19635,0.36284,1.1425,0.74985,0.71225,1.2338,0.35852,0.13207,1.0883,5
-0.52452,-1.0698,-0.35392,-0.67948,-0.32136,-1.2039,-0.24203,-0.84101,-0.98141,-0.70199,-1.5581,-0.99717,-0.64385,-0.599,-0.60371,-1.1438,-0.75581,-1.0625,-0.29678,-0.56924,-0.34241,-1.4658,-0.29265,-0.88144,-0.3154,-1.5273,-1.5304,-1.0128,-0.66176,-0.76393,-0.92501,-1.4496,-1.1457,1.043,0.58667,1.6486,1.4354,1.2388,1.109,0.46267,0.85517,1.3294,0.52535,1.3087,1.13,1.2635,0.68503,1.0095,1.2893,0.88393,1.0967,0.5393,0.58842,0.63836,1.0319,0.91624,1.5076,1.5628,1.1014,0.67667,5
-0.14522,-0.96075,-0.33214,-1.1595,-0.80746,-1.0385,0.1159,-1.3999,-0.54891,-0.8783,-0.19728,-0.17485,-0.96683,-0.69216,-1.0019,-1.243,-0.55385,-0.78722,-0.26289,-0.2913,-0.60735,-0.63131,-0.018404,-0.40131,-0.71529,-0.05264,-0.96011,-1.3976,-1.3716,-0.09488,-1.2843,-0.66317,-1.3273,-0.23922,0.033711,-0.11078,-0.75575,-0.84693,-0.56309,1.6777,0.84014,0.85851,0.78969,1.6752,0.73347,0.91734,1.5891,0.62603,1.5689,1.7591,1.4041,0.71441,0.84764,1.146,1.3462,1.651,0.82348,1.9194,0.50501,1.9409,5
-0.76254,-1.4586,-1.0261,-0.89712,-1.7415,-1.2653,-1.6887,-0.91901,-1.2368,-0.92602,-1.7057,-1.2989,-1.5746,-0.77103,-1.0323,-1.1873,-1.4536,-0.79887,-0.87969,-1.3672,-0.73156,-1.6169,-0.73869,0.70452,0.21502,1.1171,0.45969,0.80043,0.40058,0.80462,0.61899,0.32206,0.18774,0.20767,1.1637,1.2117,1.0089,1.0689,0.38235,1.1456,0.6843,0.90932,1.2403,0.31459,0.43381,1.2012,0.61601,1.1078,1.0348,1.1222,0.77391,0.42948,1.3003,0.42091,0.92343,0.95864,0.30739,0.92256,0.27426,0.28327,5
-1.1911,-0.71904,-0.13091,-0.45612,-0.86852,-0.42446,-0.59615,-0.67196,-0.44781,-1.1471,-1.1572,-1.263,-0.31396,-0.36343,-0.46431,-0.090744,-0.15925,-1.5428,-1.1587,-1.422,-0.41764,-1.2246,-0.9426,-0.38307,-1.2058,-0.43214,-1.0556,-1.0161,-0.063656,-1.2977,-0.88226,-0.84705,-1.2817,-1.111,1.6395,0.63345,0.60419,0.56705,0.50499,0.55811,0.45865,0.82815,1.0533,1.6978,0.5293,0.58964,1.1689,0.59155,1.5444,1.346,1.4217,1.0586,0.74448,1.3705,0.99417,1.3228,1.5853,1.2783,1.1067,1.552,5
-1.6843,-0.72575,-1.2124,-0.90825,-1.5362,-1.4087,-0.96395,-0.80545,-0.6307,-1.4388,-1.5133,-0.79478,-1.5852,-1.4102,-1.5932,-1.4815,-1.719,-1.506,-1.6765,-1.1316,-1.1335,1.0066,0.17528,0.79324,0.86018,1.0676,1.0614,0.85985,1.0913,0.76802,0.1189,0.18867,1.0628,0.58732,0.8346,0.49695,0.3463,0.29177,0.21442,0.39955,0.64397,0.4847,0.77219,0.83678,0.64383,1.1251,0.80918,0.81785,0.12575,0.89943,0.83752,0.84182,0.83759,0.78078,0.74015,1.1036,1.0135,0.25941,0.21626,0.84511,5
-1.2562,-0.41975,-0.44073,-1.1035,-0.10625,-0.84994,-1.1412,-0.59246,-0.094676,-1.2964,-0.3223,-0.31264,-0.39224,-1.0039,-1.1124,-1.2496,-0.34877,-1.1416,-0.30182,-0.54497,-0.30635,-0.14721,-0.77538,-1.0876,-1.3012,-0.58876,-0.30618,-0.62951,-0.71372,-0.9011,-1.1698,-0.28554,-0.70378,-0.60112,-1.1491,-0.65587,-0.57294,-0.52315,1.1032,1.0669,1.1407,1.1837,1.8304,1.7235,1.1133,0.89775,1.0563,0.78136,1.3844,1.1459,1.9368,0.66371,0.61556,1.1082,1.6571,1.7672,0.61735,0.67425,1.6362,1.346,5
-1.2563,-0.53893,-0.2722,-0.1068,-0.97926,-0.91122,-0.29786,-0.41016,-1.4861,-1.448,-1.5542,-1.315,-0.85187,-0.067823,-0.45463,-0.35474,-0.32862,-1.3608,-0.91056,-0.32468,-1.5361,-0.74302,-1.0897,-1.4327,-0.29994,-0.41742,-1.2641,-0.085316,-0.97381,-1.1675,-0.27182,-0.086401,-1.2899,1.402,1.476,0.77216,0.53857,0.22747,1.1525,0.5435,1.0991,0.77022,1.2895,0.59277,0.9451,0.23411,1.1736,1.6258,1.4858,0.12422,1.6183,1.5272,1.0998,0.46542,0.75362,1.1957,1.1278,1.4394,0.18349,1.0243,5
-1.395,-1.4005,-1.5492,-1.2661,-1.7049,-0.7002,-0.74421,-1.2484,-1.4251,-0.78103,-1.2026,-1.1272,-1.651,-0.59949,-1.3791,-1.0791,-0.85149,-1.5901,-1.6554,-1.651,-1.2103,0.3987,1.0531,0.74315,0.60432,0.086068,1.1198,0.65596,1.1823,0.91427,0.95401,1.1536,0.72898,0.14282,1.2247,0.29135,0.098723,1.2453,0.10279,0.37718,1.2215,1.3133,1.0931,0.3946,1.2472,1.2618,0.39252,0.54969,0.9864,0.53465,0.20491,0.15577,0.47262,0.31842,0.64071,0.88038,0.34721,0.24362,0.1989,0.67687,5
-1.2986,-1.7709,-0.31284,-1.4444,-2.2963,-0.32622,-0.85816,-0.29693,-1.592,-2.1525,-1.1853,-0.29731,-1.6113,-1.4444,-0.79204,-1.6569,-0.41301,-0.67793,-1.2571,-0.66526,-0.85887,-0.49682,0.87767,-0.13733,1.5124,-0.2586,-0.42033,1.1927,0.43036,0.30484,0.27822,0.60134,0.76344,0.64655,0.021668,1.3084,0.40768,-0.008319,0.58416,0.68306,0.22173,1.2871,0.44514,1.0602,0.91831,1.0528,0.56838,-0.065184,1.5827,1.3564,-0.10418,0.62454,1.1809,0.35506,1.1341,0.36177,1.306,-0.1043,0.67374,1.0619,5
-0.88764,0.081282,-1.7815,-0.31254,-0.42749,-2.2379,-1.6715,-0.12087,-1.3183,0.084805,-1.2481,-0.93086,-2.0059,-0.44095,-0.19019,-2.1971,-0.076733,0.073502,-0.66649,-0.17388,-0.46695,0.82152,1.411,1.5069,0.17696,-0.23198,1.2336,-0.53994,0.37027,1.7187,-0.58444,-0.40525,0.47938,-0.37354,-0.59102,1.7359,1.1175,-0.033416,-0.27139,-0.59625,1.8421,1.22,-0.006656,-0.02026,-0.21978,-0.47129,1.4206,0.24816,-0.4072,-0.45567,1.5439,1.3251,0.85219,-0.086081,1.3029,1.1732,1.2001,0.040693,-0.22988,-0.30108,5
-0.82375,-0.9098,-0.19695,-1.2012,-1.3261,-0.094536,-0.52366,0.18865,-1.1566,-1.0057,0.067195,-0.62239,-0.72922,-0.6327,0.17014,-0.74048,-0.44524,-1.0548,-0.51051,-1.2348,-0.71417,-1.4027,-0.91705,0.10835,-1.0553,-1.2014,-0.46629,-0.17442,-0.59655,-1.2439,-1.3859,-1.4112,-1.4266,-1.0801,0.91292,1.5185,1.5528,1.4602,1.3991,0.93465,1.505,1.0767,1.2106,0.48158,0.33185,1.3643,1.1407,0.87586,1.2531,1.5604,0.069244,1.0424,0.96766,0.96955,-0.023753,1.3982,0.71082,1.3597,0.6913,-0.013864,5
