att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,att145,att146,att147,att148,att149,att150,att151,target
-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,0.70746,0.90421,0.89679,0.89679,0.9005,0.9005,0.9005,0.9005,0.9005,0.9005,0.90421,0.9005,0.9005,0.89679,-1.3492,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.364,-1.3603,-1.3603,-1.3603,-1.3603,0.45874,0.72602,0.6889,0.69632,0.70004,0.70375,0.70746,0.70375,0.70375,0.70746,0.70746,0.70746,0.70746,0.70746,0.70746,0.70746,0.70746,0.70746,0.71117,0.70746,0.71117,0.70375,0.70375,0.70746,0.70746,0.70746,0.70746,0.70746,0.70746,0.70746,0.70746,0.70746,0.71117,0.70746,0.70746,0.70746,0.70375,0.70375,0.70375,0.70375,0.70746,0.70375,0.70375,0.70375,0.70746,0.70746,0.70375,0.70375,0.70375,0.70375,0.70375,0.70375,0.70746,0.70375,0.70746,0.70375,0.70375,0.70375,0.70375,0.70375,0.70375,0.70375,0.70375,0.70375,0.70375,0.70375,0.70375,0.70375,0.70004,0.70375,0.70004,0.70004,0.70004,0.70375,0.70004,0.70004,0.70375,0.70375,0.70375,0.70004,0.70375,0.70375,0.70375,0.70375,0.70004,-1.3529,-1.3603,-1.3603,-1.3566,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,-1.3603,1
1.0037,0.98483,0.98483,0.98483,1.0037,1.0037,0.98483,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,0.98483,1.0037,1.0037,-0.27769,-0.051572,0.23108,0.30646,0.36299,0.40067,0.43836,0.4572,0.47605,0.47605,0.47605,0.49489,1.0037,1.0037,0.98483,0.98483,1.0037,0.98483,1.0037,0.98483,0.98483,0.98483,0.98483,1.0037,0.98483,1.0037,1.0037,0.004959,-0.86185,-0.93722,-0.95606,-0.97491,-0.99375,-1.0126,-1.0314,-1.0314,-1.0314,-1.0314,-1.0314,-1.0503,-1.0691,-1.0691,-1.0691,-1.0691,-1.0691,-1.0691,-1.0691,-1.088,-1.088,-1.088,-1.088,-1.1068,-1.1068,-1.1068,-1.1068,-1.1257,-1.1257,-1.1257,-1.1445,-1.1257,-1.1445,-1.1257,-1.1445,-1.1257,-1.1257,-1.1445,-1.1445,-1.1445,-1.1445,-1.1445,-1.1445,-1.1445,-1.1445,-1.1445,-1.1257,-1.1445,-1.1445,-1.088,-1.088,-1.0503,-1.0314,-1.0126,-1.0126,-1.0126,-1.0126,-1.0126,-1.0314,-1.0314,-1.0314,-1.0314,-1.0314,-1.0126,-1.0126,-1.0126,-1.0126,-1.0126,-1.0126,1.0037,1.0037,1.0037,1.0037,1.0037,0.98483,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1.0037,1
-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,1.7837,1.7837,1.7837,1.7837,1.7837,1.7837,1.7837,1.7837,1.7837,1.7837,1.7837,1.7765,1.7423,-1.0867,-1.1309,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-0.35985,0.36701,0.58649,0.58934,0.59932,0.60359,0.61072,0.61927,0.62355,0.62782,0.63352,0.63922,0.6435,0.64207,0.64777,0.65205,0.65633,0.6606,0.66488,0.66773,0.67058,0.68055,0.68483,0.68483,0.68625,0.6891,0.69053,0.69481,0.69766,0.69908,0.70051,0.70193,0.70621,0.70906,0.71191,0.71476,0.71476,0.71761,0.71903,0.72046,0.72188,0.72188,0.72046,0.71903,0.72046,0.72188,0.72188,0.72474,0.72331,0.72331,0.72188,0.72188,0.72046,0.71476,0.70193,0.66915,0.61072,0.54231,0.5024,0.4853,0.47532,0.47247,0.47247,0.47105,0.46962,0.4682,0.4682,0.46962,0.4739,0.4739,0.4739,0.4739,0.4739,0.47532,0.47675,0.4739,0.4739,-1.1309,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,-1.1323,1
1.1235,1.1037,1.1037,1.1037,1.1235,1.1235,1.1235,1.1235,1.1235,1.1037,1.1037,1.1037,1.1037,1.1037,1.1037,1.1037,1.1037,1.1235,1.1235,1.1235,0.6882,0.074847,0.39142,0.56949,0.62885,0.66842,0.70799,0.72778,0.72778,0.74756,0.74756,0.76735,0.76735,0.76735,1.1037,1.1037,1.1037,1.1037,1.1235,1.1235,1.1037,1.1235,1.1037,1.1037,1.1037,1.1037,1.1235,1.1235,1.1235,1.1037,1.1037,1.1037,-0.38022,-0.85508,-0.87487,-0.89465,-0.91444,-0.93422,-0.93422,-0.93422,-0.95401,-0.97379,-0.97379,-0.97379,-0.97379,-0.99358,-0.99358,-0.99358,-0.99358,-0.99358,-0.99358,-0.99358,-1.0134,-1.0134,-1.0134,-1.0134,-1.0134,-1.0134,-1.0134,-1.0134,-1.0134,-1.0134,-1.0332,-1.0134,-1.0332,-1.0332,-1.0332,-1.0332,-1.0332,-1.0332,-1.0134,-1.0134,-1.0332,-1.0134,-1.0332,-1.0134,-1.0134,-1.0332,-1.0134,-1.0332,-1.0332,-1.0134,-1.0332,-1.0332,-1.0332,-1.0134,-1.0134,-1.0332,-0.99358,-0.93422,-0.91444,-0.87487,-0.85508,-0.83529,-0.83529,-0.83529,-0.83529,-0.83529,-0.81551,-0.81551,-0.81551,-0.83529,-0.83529,-0.81551,-0.81551,-0.81551,-0.81551,-0.81551,-0.81551,-0.81551,-0.81551,1.1037,1.1235,1.1037,1.1037,1.1037,1.1235,1.1037,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1
-1.1464,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1464,-1.1443,-1.1464,-1.1464,-1.1443,-1.1443,-1.1443,-1.1464,-1.1464,-1.1464,-1.1464,-1.1443,-1.1464,-1.1443,-1.1443,0.68018,0.88009,0.60231,0.40661,0.25089,0.112,0.029932,-0.047929,-0.10054,-0.14052,-0.18261,-0.20996,-0.24153,-1.1296,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1464,-1.1443,-1.1443,-0.30466,0.36031,0.83379,0.8843,0.92218,0.94743,0.96426,0.97689,0.98531,0.99162,1,0.98951,0.9811,0.97478,0.97058,0.96847,0.96005,0.95585,0.95374,0.94953,0.94111,0.93691,0.94322,0.94322,0.94111,0.93901,0.94111,0.94111,0.94111,0.93691,0.93901,0.9348,0.9327,0.93059,0.9327,0.93059,0.92849,0.92849,0.92638,0.93059,0.9327,0.9327,0.93059,0.93059,0.9327,0.9327,0.9348,0.9327,0.9327,0.9348,0.9348,0.93901,0.94532,0.95374,0.97058,1.0042,1.0274,1.0127,0.99162,0.97689,0.96426,0.96005,0.95374,0.94953,0.94322,0.93691,0.93691,0.9327,0.92638,0.92638,0.92638,0.92638,0.92638,0.92638,0.92638,0.92428,-1.1401,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,-1.1443,1
-1.5124,-1.5754,-1.5941,-1.6041,-1.6041,-1.6084,-1.6084,-1.6084,-1.6084,-1.6084,-0.71435,-0.89344,0.40894,1.0508,1.4964,1.6798,1.8259,1.8216,1.9219,1.8302,1.8173,1.8216,1.8302,1.8259,1.8259,1.8259,1.8216,1.8259,1.8216,1.8302,1.8259,1.8259,-0.33753,-1.4479,-1.521,-1.5582,-1.5754,-1.5855,-1.5898,-1.5941,-1.5984,-0.72294,-0.50373,-0.062438,0.11093,0.37742,0.37312,0.38172,0.37742,0.37742,0.37312,0.37742,0.38602,0.38172,0.38172,0.37742,0.38172,0.37742,0.37742,0.37742,0.37312,0.37742,0.37742,0.37742,0.37742,0.37312,0.37742,0.37312,0.37312,0.37742,0.37312,0.37312,0.37312,0.37742,0.37742,0.37312,0.37742,0.37742,0.37312,0.37742,0.37312,0.37312,0.37312,0.37312,0.38172,0.38172,0.37742,0.37742,0.37742,0.37742,0.37742,0.37742,0.38172,0.36739,0.37312,0.37742,0.37312,0.37742,0.38172,0.37312,0.37742,0.37312,0.37312,0.37742,0.38172,0.38172,0.38172,0.38602,0.38172,0.38602,0.38172,0.38172,0.38172,0.37312,0.37742,0.37742,0.37742,0.37312,0.37312,0.37312,0.37742,0.38172,-0.91637,-1.031,-1.0482,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,-1.0539,1
-1.5735,-1.6051,-1.6194,-1.6194,-1.6237,-1.6237,-1.6237,-1.6237,-1.6237,-1.6237,-0.72863,-0.92085,0.61691,1.043,1.535,1.7186,1.8061,1.8061,1.9108,1.8233,1.8061,1.8104,1.8104,1.8147,1.8147,1.8104,1.8061,1.8104,1.8147,1.8147,1.8147,1.8147,-1.0084,-1.4588,-1.5506,-1.5735,-1.5864,-1.6008,-1.6051,-1.6094,-1.6137,-0.74728,-0.52637,-0.10463,0.11197,0.22673,0.25399,0.3501,0.36014,0.36444,0.36444,0.36014,0.36014,0.36014,0.36014,0.36014,0.36444,0.3544,0.36444,0.36444,0.36014,0.36444,0.36014,0.36444,0.36014,0.36014,0.36444,0.36014,0.36444,0.36444,0.36444,0.36875,0.36444,0.36444,0.36875,0.36444,0.36444,0.36014,0.36014,0.36014,0.36014,0.36444,0.36014,0.36444,0.36014,0.36444,0.36444,0.36014,0.36444,0.37305,0.36444,0.36875,0.36444,0.36444,0.36444,0.36875,0.36875,0.36875,0.36444,0.36875,0.36014,0.36014,0.36444,0.36875,0.36444,0.36875,0.36875,0.37305,0.37305,0.36875,0.37305,0.36875,0.36444,0.36444,0.36875,0.36444,0.36444,0.36875,0.36444,0.3501,0.36014,0.36444,0.36444,0.36444,-0.9897,-1.0543,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,-1.0686,1
-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,0.8137,0.99053,0.9761,0.9761,0.9761,0.9761,0.9797,0.9797,0.9797,0.9797,0.9797,0.9797,0.9797,0.9797,-1.2073,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,-1.2181,-1.2181,-1.2145,-1.2145,-1.2145,-1.2145,-1.2145,0.55025,0.79565,0.77761,0.78844,0.78844,0.78483,0.78483,0.78844,0.78844,0.78844,0.79205,0.78844,0.78844,0.78844,0.78844,0.78844,0.78844,0.78844,0.79205,0.79205,0.79205,0.79205,0.79205,0.79565,0.78844,0.78844,0.78844,0.78844,0.78844,0.78844,0.78844,0.78844,0.78844,0.78844,0.79205,0.79205,0.79205,0.79205,0.79205,0.79205,0.79205,0.79205,0.79565,0.79205,0.79205,0.79205,0.79205,0.79205,0.79205,0.79205,0.79205,0.79205,0.79205,0.79205,0.79205,0.78844,0.79205,0.78844,0.78844,0.78844,0.78844,0.79205,0.79205,0.78844,0.78844,0.78844,0.78844,0.78844,0.78844,0.79205,0.78844,0.79205,0.79205,0.78844,0.79205,0.79205,0.78844,-1.2145,-1.2145,-1.2181,-1.2145,-1.2145,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,-1.2181,1
-0.83745,-0.98263,-0.9285,-0.95888,-0.94186,-0.95127,-0.94908,-0.94365,-0.95789,-0.93479,-0.97061,-0.91051,-1.0202,-0.71937,2.102,2.0409,2.0884,2.053,2.0821,2.0548,2.0851,2.0433,2.1187,1.8841,-0.64187,-0.96776,-0.94284,-0.95012,-0.94873,-0.94718,-0.95177,-0.94259,-0.96123,-0.92903,-0.97769,-0.8982,-1.043,-0.61159,0.72069,0.72058,0.80247,0.75777,0.79035,0.77536,0.78514,0.78018,0.78239,0.78478,0.78363,0.79026,0.79612,0.79495,0.79545,0.79586,0.79667,0.79775,0.79837,0.79573,0.7968,0.79807,0.7983,0.79642,0.79708,0.79937,0.79878,0.79993,0.79887,0.80184,0.80262,0.80207,0.80198,0.80212,0.80153,0.80336,0.7998,0.79429,0.79633,0.79445,0.79449,0.79711,0.7998,0.79974,0.79881,0.7997,0.79989,0.7987,0.79618,0.79877,0.79996,0.79961,0.79731,0.79825,0.79849,0.79879,0.79739,0.80025,0.79969,0.80324,0.798,0.80616,0.79403,0.81767,0.73361,-0.89231,-0.95575,-0.94456,-0.94915,-0.94662,-0.94824,-0.94709,-0.94803,-0.94727,-0.94776,-0.94702,-0.94679,-0.94702,-0.94718,-0.94682,-0.94691,-0.94733,-0.94688,-0.94683,-0.94722,-0.94699,-0.9468,-0.94706,-0.94713,-0.94681,-0.94694,-0.9473,-0.94686,-0.94685,-0.94728,-0.94695,-0.9468,-0.94711,-0.94708,-0.9468,-0.94697,-0.94725,-0.94684,-0.94687,-0.94733,-0.94768,-0.9463,-0.94916,-0.94435,-0.95196,-0.93996,-0.95891,-0.92848,-0.98265,-1
-1.0664,-1.0664,-1.0664,-1.0688,-1.0664,-1.0688,-1.0664,-1.0664,-1.0688,-1.0664,-1.0664,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,1.0111,1.5542,1.2364,0.89493,0.58187,0.41822,0.29964,0.19766,0.13837,0.081448,0.045873,0.01267,-0.018162,-0.041878,-1.0664,-1.0664,-1.0664,-1.0688,-1.0664,-1.0664,-1.0664,-1.0688,-1.0664,-1.0664,-1.0664,-1.0664,-1.0664,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,0.52732,0.85461,0.90204,0.91864,0.9305,0.93999,0.94947,0.95659,0.9637,0.97082,0.96845,0.97082,0.97319,0.98031,0.97556,0.97319,0.97082,0.97082,0.97082,0.96845,0.96133,0.96133,0.97082,0.97082,0.96845,0.96845,0.96845,0.96608,0.9637,0.96133,0.9637,0.96845,0.97082,0.97082,0.97319,0.97556,0.97556,0.97793,0.97793,0.97793,0.98031,0.97793,0.98031,0.98268,0.98268,0.98742,0.98031,0.98742,1.0017,1.0349,1.0704,1.0704,1.0515,1.0396,1.0301,1.0206,1.0135,1.0111,1.0088,1.004,1.0017,1.0017,1.0017,0.99928,1.0017,1.004,1.004,1.0064,1.0088,-1.0617,-1.0664,-1.0664,-1.0664,-1.0688,-1.0688,-1.0664,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,-1.0688,1
1.0965,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0965,1.0965,1.0965,1.0965,1.0965,1.0965,1.0772,0.11372,0.28714,0.55692,0.61473,0.65327,0.67254,0.71108,0.71108,0.73035,0.73035,0.74962,0.74962,0.74962,1.0965,1.0772,1.0965,1.0965,1.0965,1.0772,1.0579,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0965,1.0772,0.92304,-0.40656,-0.88831,-0.90758,-0.92685,-0.94611,-0.96538,-0.96538,-0.98465,-0.98465,-1.0039,-1.0039,-1.0232,-1.0232,-1.0232,-1.0232,-1.0232,-1.0232,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0617,-1.0617,-1.0617,-1.0617,-1.0617,-1.0617,-1.0425,-1.0617,-1.0425,-1.0425,-1.0617,-1.0425,-1.0617,-1.0425,-1.0425,-1.0617,-1.0425,-1.0617,-1.0425,-1.0617,-1.0617,-1.0617,-1.0617,-1.0617,-1.0617,-1.0617,-1.0617,-1.0617,-1.0617,-1.0232,-0.98465,-0.94611,-0.92685,-0.86904,-0.84977,-0.8305,-0.8305,-0.8305,-0.8305,-0.8305,-0.8305,-0.8305,-0.8305,-0.8305,-0.8305,-0.8305,-0.8305,-0.8305,-0.8305,-0.8305,-0.81123,-0.8305,0.98085,1.0772,1.0772,1.0772,1.0772,1.0772,1.0965,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1.0772,1
-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.2005,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.2005,-1.1984,-1.1984,-1.1984,-1.2005,-1.1984,-1.2005,0.57467,0.87054,0.64704,0.4278,0.25965,0.10427,0.014872,-0.072398,-0.12348,-0.16605,-0.21075,-0.24055,-0.26822,-1.0728,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.2005,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-0.33421,0.31925,0.77901,0.86415,0.90034,0.92801,0.94503,0.95993,0.97058,0.9727,0.96845,0.96419,0.95993,0.96419,0.96206,0.95355,0.94716,0.94078,0.93439,0.92801,0.92162,0.91949,0.91311,0.90246,0.90459,0.89821,0.89395,0.89395,0.89182,0.89608,0.89182,0.89395,0.89395,0.88969,0.88969,0.88969,0.89182,0.88756,0.88544,0.88544,0.88331,0.88118,0.88544,0.88544,0.88756,0.88756,0.88969,0.89182,0.89395,0.88969,0.88969,0.89182,0.89608,0.89821,0.90459,0.92801,0.94503,0.97909,0.96206,0.93013,0.92375,0.91523,0.90459,0.90034,0.89395,0.88969,0.88756,0.88544,0.88331,0.88118,0.88118,0.88331,0.88544,0.88544,0.88118,0.88331,0.88544,0.88331,0.88331,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.1984,-1.2005,-1.1984,-1.1963,-1.1941,-1.192,-1.1899,-1.1877,-1.1856,-1.1835,-1.1814,-1.1792,-1.1771,-1.175,-1.1728,-1.1707,1
-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,1.0718,1.0683,1.0683,1.0683,1.0611,1.0611,1.0647,1.0647,1.0611,1.0647,1.0611,1.0647,1.0683,-1.086,-1.0896,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0968,0.91361,0.87045,0.87405,0.87764,0.87764,0.87405,0.87405,0.87764,0.88124,0.88124,0.87764,0.87764,0.87764,0.87764,0.87405,0.87405,0.87764,0.87405,0.87405,0.87405,0.87405,0.87764,0.87405,0.88124,0.88124,0.88124,0.88124,0.88483,0.87764,0.87764,0.87764,0.87764,0.87764,0.88124,0.88124,0.88124,0.88124,0.87764,0.87764,0.87764,0.87764,0.87764,0.87764,0.87764,0.87764,0.87764,0.87764,0.87764,0.87764,0.87405,0.87405,0.87764,0.87764,0.87764,0.87764,0.88124,0.87764,0.88124,0.88124,0.88124,0.87764,0.87764,0.87764,0.87764,0.87764,0.87764,0.87764,0.87764,0.87764,0.88124,-1.0033,-1.0896,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,1
-1.7436,-1.814,-1.8331,-1.8434,-1.8434,-1.8478,-1.8478,-1.8478,-1.8478,-1.8478,-0.88066,-1.1155,0.16276,0.88626,1.2942,1.4204,1.4733,1.4909,1.5716,1.6039,1.6699,1.6699,1.6699,1.7785,1.6978,1.6743,1.6743,1.6743,1.6699,1.6699,1.6655,1.6655,1.6655,1.6611,1.6611,1.6553,1.5613,-1.4721,-1.7304,-1.7773,-1.8052,-1.8199,-1.8287,-1.8331,-1.8375,-1.8375,-0.9511,-0.68254,-0.1058,-0.029486,0.17157,0.19945,0.19065,0.17597,0.19505,0.19065,0.19065,0.18624,0.18624,0.18624,0.18624,0.18624,0.18184,0.18624,0.18624,0.18624,0.19065,0.19065,0.19065,0.19065,0.19065,0.19065,0.19065,0.19065,0.19065,0.18624,0.19065,0.19065,0.19065,0.19065,0.18624,0.19065,0.18624,0.18624,0.19065,0.18624,0.19065,0.18624,0.18624,0.19065,0.19065,0.19065,0.19065,0.19945,0.19945,0.19505,0.18624,0.18624,0.18624,0.18624,0.18624,0.18624,0.18624,0.18624,0.18624,0.18624,0.18624,0.18624,0.18624,0.18624,0.19065,0.19065,0.19505,0.19945,0.19505,0.19065,0.19505,0.19505,0.19505,0.19505,0.19945,0.19945,0.19945,0.19065,0.19065,0.19065,0.19065,0.19065,0.19065,0.19065,0.19065,0.19065,0.19065,0.18624,0.19065,0.19065,0.19065,0.19065,-0.46241,-1.2182,-1.2696,-1.274,-1.274,-1.274,-1.274,-1.274,-1.274,-1.274,-1.274,-1.274,-1.274,-1.274,1
0.86966,0.92433,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,4.1498,-0.77039,-0.82506,-0.82506,-0.82506,-0.82506,-0.82506,-0.82506,-0.82506,-0.82506,-0.77039,-0.82506,-0.82506,0.86966,0.92433,0.86966,0.86966,0.92433,0.86966,0.92433,0.86966,0.86966,0.92433,0.92433,0.92433,0.86966,0.86966,0.76032,0.81499,0.979,0.979,6.3365,-0.49705,-0.60639,-0.82506,-0.77039,-0.71572,-0.60639,-0.55172,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.66106,-0.71572,-0.66106,-0.66106,-0.66106,-0.66106,-0.66106,-0.66106,-0.66106,-0.60639,-0.66106,-0.66106,-0.66106,-0.66106,-0.66106,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.66106,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.71572,-0.66106,-0.71572,-0.66106,-0.71572,-0.71572,-0.71572,-0.71572,-0.77039,-0.66106,-0.77039,-0.77039,-0.77039,-0.77039,-0.77039,-0.77039,-0.77039,-0.71572,-0.71572,-0.77039,-0.71572,-0.71572,-0.71572,-0.77039,-0.77039,-0.71572,-0.71572,-0.77039,-0.71572,-0.71572,-0.71572,0.86966,0.92433,0.92433,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,0.86966,1
-0.87269,-1.024,-0.96756,-0.99927,-0.97953,-0.99202,-0.9841,-0.98998,-0.98914,-0.98864,-0.98932,-0.98824,-0.98842,-0.98919,-0.98911,-0.99269,-0.95182,0.84173,0.80774,0.37495,0.22076,0.098431,0.030989,-0.024139,-0.066745,-0.08821,-0.1558,-0.96145,-0.9915,-0.98587,-0.98807,-0.98833,-0.9865,-0.9906,-0.98278,-0.99701,-0.97631,-1.0065,-0.95823,-1.048,-0.76801,0.68995,0.90876,0.99759,1.0301,1.0766,1.0827,1.096,1.0946,1.0891,1.0871,1.0841,1.0824,1.0822,1.0812,1.0782,1.0796,1.0832,1.0859,1.0874,1.0866,1.088,1.0887,1.0956,1.096,1.0972,1.0985,1.0992,1.1024,1.1051,1.1053,1.1059,1.1065,1.1062,1.107,1.1083,1.1058,1.1097,1.1077,1.1103,1.1107,1.1134,1.1134,1.1157,1.1177,1.1166,1.1211,1.124,1.122,1.1287,1.1296,1.1335,1.1398,1.156,1.1679,1.1758,1.1753,1.1695,1.1714,1.1706,1.1547,1.1522,1.1333,1.1416,1.1091,1.1304,-0.84052,-1.0324,-0.96432,-1.0018,-0.97832,-0.99474,-0.98441,-0.98725,-0.98139,-0.98031,-0.97671,-0.97362,-0.97111,-0.96887,-0.96577,-0.96307,-0.96082,-0.95793,-0.95509,-0.95271,-0.95013,-0.94715,-0.94464,-0.94235,-0.93926,-0.93661,-0.93438,-0.93141,-0.92862,-0.92627,-0.92359,-0.92067,-0.91819,-0.91581,-0.91276,-0.91015,-0.90794,-0.9056,-0.90167,-0.90168,-0.89456,-0.89898,-0.88518,-0.90016,-0.8692,-0.91692,-1
