att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,target
-0.85978,-0.78797,-0.5441,-0.23697,0.093148,0.19669,0.54642,0.74609,1.0127,1.1399,1.2357,1.2969,1.3777,1.2878,1.1645,0.99984,0.86862,0.74679,0.4964,0.19922,-0.025951,-0.28376,-0.60232,-0.82524,-0.8995,-0.69171,-0.48077,-0.16761,0.11907,0.46438,0.82077,1.1397,1.4084,1.6303,1.5337,1.405,1.3618,1.3785,1.4336,1.5219,1.5071,1.6395,1.5502,1.2684,0.86897,0.49766,0.15592,-0.20369,-0.54165,-0.76023,-0.21336,-0.43453,-0.71651,-0.91793,-1.1804,-1.2836,-1.4275,-1.368,-1.2812,-1.1053,-0.88164,-0.83106,-1.0529,-0.92017,-0.6681,-0.40349,-0.13552,-0.2053,-0.32293,-0.61072,-0.8981,-1.244,-1.4914,-1.6648,-1.5789,-1.437,-1.1956,-0.87022,-0.53331,-0.32853,0
-0.80295,-0.76874,-0.78374,-0.4467,-0.052132,0.2092,0.31243,0.6956,0.97254,1.2375,1.4621,1.4937,1.4641,1.3976,1.3151,1.188,0.89065,0.72629,0.60223,0.30729,-0.093029,-0.35222,-0.71138,-0.96877,-0.93516,-0.69586,-0.35831,-0.024524,0.31895,0.68334,1.047,1.4245,1.7869,1.7149,1.4492,1.1467,0.86322,0.74233,0.71266,0.8964,1.1851,1.3652,1.545,1.504,1.1999,0.7605,0.38076,-0.017922,-0.37108,-0.67434,-0.19454,-0.20286,-0.45793,-0.60884,-0.86099,-1.0833,-1.3919,-1.6391,-1.667,-1.4438,-1.2537,-0.94982,-0.6794,-0.46359,-0.23278,-0.25713,-0.35085,-0.60523,-0.85225,-1.086,-1.2937,-1.3262,-1.4695,-1.5138,-1.4418,-1.218,-0.93121,-0.72947,-0.48443,-0.25465,0
-1.011,-0.91456,-0.65447,-0.34672,-0.012015,0.34009,0.62979,0.85659,1.0192,1.1915,1.2476,1.2704,1.205,1.0272,0.87255,0.55764,0.21969,-0.099843,-0.19887,-0.13177,-0.20074,-0.33733,-0.68113,-0.70597,-0.84479,-0.67983,-0.41663,-0.08482,0.26433,0.62416,0.991,1.3626,1.7377,1.834,1.6504,1.3613,1.187,1.1653,1.276,1.3597,1.4404,1.5398,1.6052,1.3766,0.96153,0.577,0.1939,-0.21273,-0.57127,-0.84313,0.22446,0.007847,-0.26965,-0.54469,-0.89802,-1.3128,-1.6335,-1.8342,-1.6848,-1.35,-1.0176,-0.6713,-0.33227,-0.055351,0.006836,-0.11783,-0.46018,-0.72013,-1.017,-1.3362,-1.5733,-1.7203,-1.6828,-1.5098,-1.1759,-0.75682,-0.5444,-0.30201,0.050389,0.23341,1
-1.0567,-0.98408,-0.82806,-0.49136,-0.25528,-0.075702,0.2801,0.65915,0.99686,1.2391,1.437,1.5432,1.5593,1.5213,1.41,1.2676,1.018,0.72092,0.49422,0.10451,-0.16867,-0.50702,-0.84367,-0.95388,-0.97177,-0.88458,-0.64732,-0.31657,0.05139,0.42083,0.72278,0.59521,0.85226,1.1872,1.467,1.5877,1.4873,1.5598,1.5179,1.5917,1.7089,1.6105,1.4191,1.0632,0.68685,0.3138,-0.053892,-0.37159,-0.70501,-0.98365,-0.002153,0.061367,-0.18624,-0.43427,-0.67311,-0.98933,-1.2713,-1.5276,-1.5521,-1.3661,-1.1611,-0.94874,-0.6478,-0.39171,-0.14304,-0.009211,-0.11513,-0.31651,-0.5586,-0.86595,-1.0938,-1.4029,-1.5648,-1.4469,-1.3193,-1.1527,-0.89026,-0.58768,-0.3423,-0.096716,1
-0.81406,-0.73218,-0.62424,-0.35454,-0.055243,0.19842,0.35012,0.67441,0.95599,1.1756,1.177,1.2154,1.2215,1.1479,1.0386,0.9047,0.71439,0.38606,0.24561,-0.11729,-0.42815,-0.65384,-0.78745,-0.9172,-0.78521,-0.51389,-0.21509,0.094281,0.42243,0.74728,0.98832,1.3174,1.6271,1.8936,1.8623,1.6061,1.3509,1.254,1.2803,1.4092,1.5662,1.7478,1.6353,1.2618,0.88965,0.43014,0.043922,-0.30337,-0.63127,-0.86995,-0.17219,-0.19016,-0.31469,-0.55878,-0.72366,-0.97987,-1.1414,-1.4173,-1.5139,-1.4864,-1.2816,-1.046,-0.9394,-0.68971,-0.4823,-0.26041,-0.28485,-0.42747,-0.61343,-0.86168,-1.1013,-1.3244,-1.4522,-1.5166,-1.4011,-1.1971,-0.99921,-0.72279,-0.58632,-0.34434,0
-1.0125,-0.99552,-0.74408,-0.5103,-0.17225,0.17652,0.46534,0.71239,0.9848,1.2583,1.4255,1.4819,1.5153,1.3486,1.2779,1.1004,0.87271,0.61979,0.35355,0.20087,-0.076214,-0.40455,-0.73804,-0.97525,-1.1093,-0.98094,-0.69017,-0.45094,-0.093751,0.26539,0.62862,0.99452,1.34,1.5191,1.6443,1.4609,1.3691,1.399,1.4127,1.4853,1.5409,1.5636,1.4101,1.0259,0.68064,0.32043,-0.034802,-0.38334,-0.69455,-0.90155,0.13185,-0.039364,-0.25051,-0.51066,-0.77015,-1.1407,-1.4612,-1.6748,-1.6437,-1.3877,-1.2023,-0.91518,-0.5619,-0.16609,0.027405,0.060878,0.006018,-0.27397,-0.61137,-0.9355,-1.2086,-1.3856,-1.4301,-1.4967,-1.3279,-1.1068,-0.82347,-0.58311,-0.23801,0.032855,1
-0.7514,-0.73941,-0.55181,-0.24389,0.10562,0.44599,0.75738,1.031,1.2385,1.378,1.4816,1.5856,1.6347,1.2453,1.1248,1.1951,1.1529,0.99583,0.85025,0.66538,0.51915,0.31441,-0.002717,-0.36554,-0.68833,-0.87063,-0.74,-0.57816,-0.25986,0.010899,0.33972,0.68606,1.0442,1.253,1.3319,1.3458,1.3005,1.3248,1.2748,1.1367,1.1345,1.1103,1.2921,1.1914,1.1295,0.75723,0.36018,-0.016479,-0.35951,-0.614,-0.24278,-0.39454,-0.52811,-0.80476,-0.99714,-1.3357,-1.4742,-1.6671,-1.6633,-1.5034,-1.2446,-0.99294,-0.79254,-0.60958,-0.42869,-0.37445,-0.52767,-0.74022,-0.86003,-1.0222,-1.181,-1.352,-1.4016,-1.4447,-1.4053,-1.2078,-1.0041,-0.73676,-0.57161,-0.45444,1
-0.94612,-0.84089,-0.79476,-0.49901,-0.15163,0.19685,0.54604,0.81754,1.208,1.2485,1.3263,1.4389,1.5088,1.3834,1.2913,1.2355,0.83229,0.73923,0.69866,0.35418,0.00641,-0.3824,-0.7093,-0.8394,-0.98975,-0.78965,-0.64825,-0.43717,-0.10533,0.24315,0.67222,1.0211,1.3705,1.5347,1.5402,1.462,1.3718,1.4249,1.4552,1.4735,1.3234,1.4123,1.4362,1.1972,0.78678,0.44199,0.092569,-0.24092,-0.61326,-0.82316,-0.035649,-0.1856,-0.31908,-0.60486,-0.90108,-1.075,-1.3127,-1.5143,-1.5364,-1.4147,-1.1669,-0.88366,-0.68364,-0.46895,-0.24508,-0.16693,-0.39135,-0.60745,-0.85447,-1.0583,-1.2336,-1.3989,-1.5534,-1.4751,-1.2615,-1.1147,-0.82795,-0.5493,-0.33234,-0.10745,1
-0.78087,-0.64488,-0.40038,-0.42085,-0.23397,0.086773,0.31479,0.61538,0.88318,1.1514,1.3425,1.423,1.5185,1.5185,1.3725,1.2671,1.1217,0.82652,0.57964,0.28931,-0.011735,-0.10453,-0.14978,-0.44768,-0.75681,-0.72472,-0.68538,-0.47899,-0.18552,0.11982,0.46579,0.78275,1.149,1.4688,1.5115,1.5379,1.4027,1.3452,1.3372,1.4431,1.4773,1.5116,1.7008,1.4339,1.0614,0.74976,0.38936,-0.007371,-0.32979,-0.65445,-0.44992,-0.52943,-0.65599,-0.8412,-0.95434,-1.1985,-1.3692,-1.5141,-1.398,-1.3492,-1.15,-0.97352,-0.77067,-0.66658,-0.49067,-0.3758,-0.50556,-0.69584,-0.88785,-1.0694,-1.1742,-1.3979,-1.5044,-1.4056,-1.2235,-1.0806,-0.85069,-0.70758,-0.50511,-0.48567,0
-0.81367,-0.74423,-0.56916,-0.52536,-0.34908,-0.005761,0.23461,0.23522,0.61734,0.91899,1.2434,1.3718,1.5292,1.5711,1.4679,1.2864,1.1263,0.85673,0.60771,0.38568,0.19879,-0.10456,-0.46822,-0.7873,-0.97059,-0.84937,-0.71024,-0.41639,-0.075021,0.28036,0.64408,1.0132,1.3679,1.657,1.6688,1.6363,1.5853,1.5636,1.6559,1.3621,1.1672,1.1378,1.2845,1.3659,0.98185,0.56836,0.21499,-0.19898,-0.4801,-0.76019,-0.30406,-0.3933,-0.50453,-0.79582,-0.91723,-1.1561,-1.2961,-1.4987,-1.554,-1.3632,-1.1209,-0.84553,-0.62593,-0.41986,-0.41182,-0.35815,-0.25996,-0.14209,-0.38081,-0.61667,-0.97765,-1.2569,-1.3642,-1.5212,-1.5041,-1.3064,-1.2062,-0.9129,-0.58573,-0.37801,1
-0.99801,-0.89445,-0.60014,-0.31668,0.031033,0.39982,0.80831,1.1193,1.2763,1.4648,1.5447,1.6013,1.4182,1.2021,1.0814,0.93289,0.65158,0.36517,0.071763,-0.30668,-0.62422,-0.59457,-0.77414,-0.9433,-0.91115,-0.70443,-0.41989,-0.069513,0.22207,0.51536,0.84478,0.72691,0.74162,0.94561,1.2803,1.5003,1.6564,1.6659,1.6605,1.7651,1.8576,1.7531,1.5077,1.0205,0.59523,0.25973,-0.17267,-0.51987,-0.68512,-1.0056,-0.1641,-0.19727,-0.35934,-0.63348,-0.82935,-1.1254,-1.3275,-1.5163,-1.4624,-1.2823,-1.0478,-0.79828,-0.51482,-0.36047,-0.18341,-0.055994,-0.14211,-0.36502,-0.64183,-0.91195,-1.1686,-1.3146,-1.4618,-1.47,-1.307,-1.1192,-0.83418,-0.71233,-0.407,-0.23311,0
-1.1658,-1.0947,-0.88383,-0.56671,-0.17656,0.22571,0.48926,0.88537,1.1832,1.4141,1.5866,1.6431,1.6754,1.5999,1.3843,1.2299,0.83551,0.36526,0.087489,0.13153,-0.062843,-0.34579,-0.40706,-0.74834,-0.98164,-0.91212,-0.68784,-0.38536,-0.16374,0.01796,0.11928,0.30147,0.43388,0.68007,0.94593,1.2302,1.4058,1.6106,1.8404,2.1174,2.1697,1.7939,1.3896,0.99075,0.56082,0.19266,-0.17235,-0.53569,-0.8757,-1.1374,0.27962,0.14785,-0.11221,-0.50908,-0.82249,-1.2044,-1.4401,-1.5696,-1.4668,-1.2428,-1.0136,-0.70465,-0.40377,-0.08539,0.007387,-0.071316,-0.26219,-0.50964,-0.82277,-0.91597,-1.0908,-1.1262,-1.2258,-1.2433,-1.1889,-1.0706,-0.88705,-0.57637,-0.1809,0.078317,0
-0.79833,-0.75539,-0.48596,-0.18261,0.15551,0.40233,0.867,1.079,1.2162,1.3814,1.3887,1.3859,1.3573,1.2793,1.0633,0.74163,0.44409,0.20575,-0.10073,-0.37982,-0.43171,-0.40996,-0.66927,-0.7937,-0.75696,-0.5205,-0.27776,0.018124,0.34635,0.74437,1.087,1.4486,1.6013,1.5515,1.4304,1.1838,1.1783,1.2239,1.3977,1.4777,1.5178,1.6395,1.5566,1.2985,0.94079,0.54191,0.20693,-0.12185,-0.41868,-0.67908,-0.31913,-0.39167,-0.53659,-0.7495,-0.87306,-1.155,-1.3443,-1.5122,-1.4296,-1.3215,-1.1994,-0.99294,-0.79974,-0.572,-0.44356,-0.29488,-0.44969,-0.67727,-0.81858,-1.0225,-1.1312,-1.3795,-1.5025,-1.4831,-1.2863,-1.2199,-0.94443,-0.82423,-0.52058,-0.38131,1
-0.33072,-0.25133,-0.080461,0.14556,0.22934,0.52782,0.84265,1.1033,1.0444,0.85034,0.86886,1.151,1.4451,1.3556,1.3065,1.0804,1.0317,0.85798,0.71383,0.51599,0.31242,0.094414,-0.1769,-0.4285,-0.50172,-0.36673,-0.22525,0.000901,0.30059,0.60517,0.90582,1.1716,1.3993,1.3863,1.2322,1.2063,1.1423,1.1391,1.1712,1.1843,1.3075,1.4736,1.4497,1.3093,0.97026,0.70206,0.35803,0.032263,-0.21036,-0.40547,-0.78588,-0.70573,-0.73365,-0.82647,-0.99275,-1.1339,-1.2221,-1.3632,-1.5025,-1.5581,-1.4242,-1.282,-1.1063,-0.92335,-0.88143,-0.82036,-0.74828,-0.86209,-1.0464,-1.1862,-1.283,-1.4369,-1.5044,-1.4037,-1.2755,-1.135,-1.1119,-0.93544,-0.90522,-0.85179,0
-0.87581,-0.87766,-0.57433,-0.31035,-0.023469,0.31459,0.52539,0.76493,1.0348,1.1894,1.3074,1.3561,1.4243,1.3814,1.2327,1.1266,0.95314,0.80559,0.58488,0.32712,0.17373,0.063525,-0.29529,-0.55688,-0.81134,-0.85637,-0.63873,-0.41318,-0.1359,0.23029,0.55767,0.88997,1.2844,1.6084,1.7638,1.6954,1.7005,1.493,1.3774,1.3158,1.3992,1.1083,0.936,0.97481,0.75202,0.5954,0.25396,-0.11423,-0.43685,-0.75278,-0.35154,-0.49986,-0.62943,-0.90747,-1.0932,-1.4198,-1.6218,-1.6735,-1.4642,-1.2132,-0.86452,-0.62167,-0.25709,-0.35185,-0.48149,-0.25794,-0.026005,-0.091174,-0.32818,-0.71074,-0.92746,-1.2052,-1.3836,-1.6747,-1.7502,-1.5847,-1.2641,-0.97956,-0.70413,-0.49064,0
-0.68451,-0.50447,-0.30724,-0.060522,0.2526,0.46768,0.66012,0.87898,1.1182,1.2076,1.3292,1.1896,1.0807,0.82767,0.68574,0.44678,0.18838,-0.16008,-0.48191,-0.4978,-0.56528,-0.54018,-0.72137,-0.58858,-0.38322,-0.036576,0.27705,0.60795,0.82796,1.1499,1.4723,1.6952,1.6498,1.4691,1.3403,1.342,1.2588,1.4257,1.5606,1.7301,1.797,1.7024,1.4776,1.1539,0.80801,0.41275,0.091211,-0.2079,-0.46848,-0.66165,-0.46239,-0.53495,-0.67232,-0.8718,-0.98565,-1.1788,-1.3441,-1.483,-1.4251,-1.2677,-1.2133,-1.0235,-0.82093,-0.70033,-0.56942,-0.57849,-0.72094,-0.85627,-0.98072,-1.0877,-1.1671,-1.24,-1.2072,-1.1835,-1.1829,-1.0333,-0.95307,-0.78095,-0.6594,-0.52813,1
-0.80713,-0.60076,-0.43948,-0.21533,0.12287,0.29942,0.57662,0.83395,0.92284,1.1091,1.0839,1.0247,0.88693,0.78134,0.55375,0.42666,0.27405,-0.074759,-0.33303,-0.63646,-0.76735,-0.77481,-0.69122,-0.44399,-0.21819,0.13054,0.43024,0.73496,1.0971,1.4088,1.7788,1.9105,1.6571,1.4897,1.331,1.0984,1.1147,1.2473,1.3494,1.542,1.8217,1.9118,1.526,1.2205,0.86492,0.44909,0.10308,-0.19963,-0.50621,-0.69954,-0.45367,-0.45381,-0.58069,-0.68571,-0.85875,-1.0058,-1.2167,-1.4193,-1.554,-1.4515,-1.2199,-1.0244,-0.82599,-0.67481,-0.50213,-0.4007,-0.27131,-0.49345,-0.64434,-0.85667,-0.97523,-1.1543,-1.2967,-1.4607,-1.4439,-1.3624,-1.1439,-0.97939,-0.70513,-0.59051,0
-0.94963,-0.95892,-0.76667,-0.47669,-0.2632,0.057751,0.40967,0.64562,0.97564,1.2483,1.3992,1.4986,1.5191,1.412,1.337,1.1621,0.93925,0.66337,0.28213,0.049786,-0.30385,-0.62043,-0.90599,-0.94277,-0.9895,-0.85444,-0.62812,-0.33953,-0.030189,0.29347,0.62355,0.97315,1.3127,1.5219,1.4884,1.4205,1.4584,1.4707,1.525,1.5568,1.6587,1.5859,1.4665,1.0939,0.72631,0.36587,0.006536,-0.35391,-0.65517,-0.8702,0.011624,-0.044071,-0.24285,-0.556,-0.78586,-0.98403,-1.2855,-1.5473,-1.6314,-1.4076,-1.179,-0.96594,-0.7779,-0.4169,-0.18079,0.001502,-0.061825,-0.26508,-0.58139,-0.88707,-1.172,-1.411,-1.4741,-1.4587,-1.2952,-1.0471,-0.81003,-0.53686,-0.24312,-0.003199,1
-0.69807,-0.53749,-0.31603,-0.19833,0.13616,0.39009,0.60837,0.8025,0.8669,1.1605,1.284,1.2902,1.3486,1.2422,1.1773,1.0689,0.78546,0.55426,0.45611,0.26049,0.16572,-0.17087,-0.37745,-0.58822,-0.63097,-0.52964,-0.36392,-0.020365,0.347,0.64753,1.006,1.3428,1.6025,1.4583,1.3443,1.3971,1.351,1.4248,1.5485,1.6967,1.5953,1.5257,1.4528,1.096,0.7582,0.38995,0.089148,-0.2444,-0.56001,-0.64781,-0.59607,-0.59411,-0.7116,-0.82673,-0.99157,-1.1674,-1.266,-1.3927,-1.4929,-1.3942,-1.2346,-1.0754,-0.87949,-0.66635,-0.54784,-0.42791,-0.56495,-0.69807,-0.89261,-1.0106,-1.0838,-1.2499,-1.3185,-1.3581,-1.3929,-1.3168,-1.1429,-0.9754,-0.85656,-0.66168,1
-0.69662,-0.64925,-0.40098,-0.12582,0.15538,0.49374,0.73641,0.89135,1.0285,1.2537,1.367,1.4286,1.3477,1.2507,1.2054,1.1066,0.87202,0.68142,0.37332,0.14731,-0.28654,-0.40454,-0.59477,-0.46914,-0.41592,-0.57512,-0.37676,-0.18997,-0.18946,0.07114,0.34071,0.66838,0.96993,1.33,1.6498,1.7648,1.5812,1.4177,1.2321,1.2803,1.3614,1.3684,1.4998,1.5442,1.153,0.81079,0.4107,0.016019,-0.3966,-0.68791,-0.2175,0.007754,0.015701,-0.2189,-0.41866,-0.69712,-0.89053,-1.0795,-1.2588,-1.3533,-1.1803,-1.0546,-1.2151,-1.2641,-1.2509,-1.386,-1.3997,-1.3129,-1.2467,-1.1308,-1.2251,-1.4484,-1.4363,-1.3086,-1.1878,-1.0148,-0.81042,-0.63062,-0.44466,-0.29163,0
-0.84663,-0.75562,-0.45869,-0.090297,0.087397,0.1838,0.45762,0.76071,0.96277,1.0558,1.107,1.2973,1.2375,1.2247,1.2975,0.99446,0.87667,0.50173,0.27,-0.058322,-0.49095,-0.66759,-0.74387,-0.50001,-0.48537,-0.41824,-0.13113,0.18939,0.5311,0.88659,1.2516,1.4716,1.5126,1.2818,1.1588,1.1047,1.2096,1.1892,1.3318,1.6212,1.9641,2.0584,1.6288,1.2508,0.87782,0.51203,0.16628,-0.18131,-0.57176,-0.78769,-0.31355,-0.40995,-0.57744,-0.74165,-0.97665,-1.2272,-1.3682,-1.369,-1.4,-1.2275,-1.206,-1.0566,-0.80762,-0.69889,-0.53371,-0.5577,-0.65353,-0.83421,-0.97203,-0.97357,-1.139,-1.31,-1.399,-1.2729,-1.2843,-1.1667,-1.0604,-0.83228,-0.5551,-0.40119,1
-0.99961,-0.99002,-0.73008,-0.52197,-0.3102,0.025577,0.36025,0.76751,1.0615,1.2758,1.454,1.5716,1.4826,1.371,1.2883,1.0375,0.78814,0.65227,0.36548,0.053122,-0.25482,-0.58613,-0.86751,-0.93016,-0.96712,-0.7578,-0.52894,-0.21374,0.075903,0.42761,0.71818,0.98893,1.2955,1.4588,1.5937,1.5092,1.4834,1.429,1.4887,1.5749,1.6543,1.6482,1.4233,1.0304,0.69412,0.33323,0.006922,-0.3521,-0.63181,-0.91209,0.009305,-0.11523,-0.3435,-0.50285,-0.799,-1.0144,-1.3431,-1.4993,-1.5999,-1.4188,-1.2058,-0.90285,-0.6321,-0.36838,-0.21804,-0.058746,-0.2328,-0.39767,-0.6758,-0.9591,-1.2129,-1.4559,-1.4704,-1.3988,-1.2487,-0.99112,-0.82097,-0.57288,-0.29416,-0.091116,1
-1.0006,-0.87542,-0.63425,-0.3506,-0.13803,-0.083281,0.2619,0.56156,0.85004,1.0347,1.3462,1.4612,1.5193,1.4999,1.416,1.2631,1.0742,0.90668,0.62601,0.38598,0.22875,-0.11914,-0.4672,-0.77364,-0.92534,-0.92322,-0.77868,-0.49921,-0.19537,0.15604,0.47822,0.79301,1.1523,1.4679,1.6102,1.5364,1.524,1.4826,1.4853,1.5343,1.7209,1.6059,1.5333,1.1562,0.81309,0.38772,-0.007864,-0.27253,-0.63029,-0.94764,-0.28262,-0.23634,-0.38402,-0.5877,-0.90298,-1.0137,-1.1988,-1.3978,-1.513,-1.397,-1.328,-1.0564,-0.86517,-0.62291,-0.3703,-0.2569,-0.22174,-0.29027,-0.50268,-0.71217,-0.9675,-1.1553,-1.2784,-1.3609,-1.3932,-1.2408,-1.0311,-0.81417,-0.55851,-0.31007,0
-0.99469,-0.90659,-0.69691,-0.42088,-0.11701,0.13918,0.43273,0.79263,1.0094,1.1923,1.3815,1.458,1.4994,1.4052,1.2937,1.0259,0.83772,0.60487,0.37439,-0.011718,-0.23837,-0.61146,-0.88579,-1.0735,-0.9616,-0.74752,-0.50836,-0.21142,0.10428,0.38961,0.72296,1.0495,1.3766,1.5461,1.4792,1.449,1.4563,1.4452,1.4669,1.5348,1.6461,1.7113,1.4217,0.99899,0.6432,0.38505,0.007109,-0.36057,-0.71049,-0.94599,0.001303,0.027682,-0.13916,-0.47657,-0.75091,-1.0844,-1.3391,-1.4636,-1.5293,-1.4232,-1.1802,-0.91358,-0.63789,-0.35798,-0.11374,-0.05946,-0.19446,-0.4268,-0.70948,-0.98928,-1.1955,-1.3626,-1.5243,-1.4624,-1.3196,-1.1771,-0.90518,-0.67571,-0.35617,-0.13927,1
-0.86447,-0.85207,-0.64129,-0.35765,0.00665,0.3342,0.68175,0.97638,1.2915,1.4577,1.4897,1.4778,1.3331,1.1509,0.89131,0.51436,0.14195,-0.12028,-0.47077,-0.55354,-0.73338,-0.86306,-0.88242,-0.84286,-0.63713,-0.39753,-0.051126,0.25776,0.58166,0.90998,1.2295,1.3982,1.6017,1.7992,1.6785,1.5056,1.3164,1.2779,1.4165,1.4077,1.5476,1.2965,1.0646,1.0473,0.92493,0.58192,0.19276,-0.20835,-0.52593,-0.72475,-0.27699,-0.42475,-0.682,-0.93579,-1.182,-1.4083,-1.4757,-1.4778,-1.3272,-1.1112,-0.96078,-0.76783,-0.55002,-0.28677,-0.054577,0.1059,-0.030802,-0.28498,-0.5421,-0.79614,-0.98679,-1.231,-1.3629,-1.4941,-1.4994,-1.2941,-1.0542,-0.77492,-0.51506,-0.37471,1
-0.82886,-0.83042,-0.59961,-0.35984,0.0016,0.32162,0.66469,0.84778,1.0932,1.3596,1.3355,1.4386,1.387,1.2049,1.048,0.79578,0.62598,0.33543,0.094503,-0.13562,-0.35349,-0.68587,-0.76877,-0.99959,-0.92789,-0.86942,-0.65698,-0.39324,-0.061432,0.25934,0.58397,0.95686,1.2884,1.5937,1.5686,1.574,1.4389,1.3746,1.422,1.5036,1.3958,1.3338,1.3049,1.4665,1.0766,0.7172,0.3412,-0.06825,-0.40577,-0.70031,0.10918,0.03303,-0.25608,-0.47256,-0.74763,-1.0677,-1.4393,-1.7413,-1.7198,-1.4691,-1.2135,-0.88473,-0.51422,-0.13059,0.053887,0.020146,-0.15497,-0.38295,-0.78611,-1.1224,-1.3689,-1.5509,-1.5816,-1.5394,-1.3159,-1.1318,-0.88929,-0.60417,-0.27878,0.038519,1
-0.99232,-0.87122,-0.69876,-0.36034,-0.035444,0.29778,0.35089,0.54134,0.83952,1.0695,1.279,1.4495,1.5558,1.5254,1.4388,1.2338,0.98266,0.73151,0.57712,0.29792,0.093117,-0.10902,-0.40385,-0.72691,-0.93624,-0.97879,-0.85119,-0.58578,-0.25107,0.12746,0.4356,0.77101,1.046,1.4186,1.5752,1.6028,1.5888,1.5103,1.5694,1.6631,1.6921,1.6251,1.4557,1.0659,0.73474,0.35041,-0.000838,-0.35654,-0.66586,-0.92817,-0.20734,-0.13734,-0.19433,-0.47314,-0.75588,-0.96256,-1.1902,-1.4298,-1.5863,-1.4803,-1.3109,-0.99494,-0.76003,-0.52329,-0.2776,-0.12739,-0.21738,-0.37849,-0.59407,-0.84133,-1.1174,-1.2617,-1.3994,-1.4139,-1.3455,-1.1814,-0.91185,-0.78765,-0.5458,-0.33642,1
-0.69819,-0.69108,-0.49355,-0.24287,0.041806,0.34782,0.60901,0.81926,1.0636,1.2178,1.3083,1.4262,1.3972,1.4154,1.2724,1.101,0.89369,0.70823,0.48315,0.28496,0.12114,-0.14065,-0.45258,-0.69008,-0.74772,-0.68186,-0.5535,-0.29862,0.005495,0.32684,0.65218,0.99892,1.3308,1.4347,1.4977,1.524,1.5209,1.555,1.4736,1.4297,1.4696,1.4469,1.252,0.98775,0.57455,0.28321,-0.0211,-0.31459,-0.62547,-0.77903,-0.17095,-0.3483,-0.60483,-0.8555,-1.0956,-1.3144,-1.5565,-1.7408,-1.598,-1.3418,-1.077,-0.85535,-0.65602,-0.41446,-0.18918,-0.007377,-0.06262,-0.41321,-0.71256,-1.0088,-1.2981,-1.5677,-1.6177,-1.6233,-1.4331,-1.1894,-0.92652,-0.61981,-0.39002,-0.15493,1
-0.97164,-0.88052,-0.53434,-0.20242,0.16031,0.51974,0.67862,0.82044,0.97,1.0045,1.0118,1.0585,0.86664,0.8771,0.76034,0.61881,0.48694,0.34375,0.10423,-0.28185,-0.36508,-0.6521,-0.85051,-0.85896,-0.58978,-0.3552,-0.11417,0.24684,0.68556,0.96205,1.3793,1.6832,1.5781,1.3043,1.0841,0.93648,0.98769,1.1618,1.2827,1.5339,1.8322,1.7803,1.7326,1.315,0.91628,0.48436,0.11504,-0.29833,-0.62044,-0.85538,0.16747,0.11168,-0.17262,-0.58412,-0.82136,-1.2165,-1.5609,-1.7759,-1.7105,-1.5737,-1.2665,-1.0289,-0.71392,-0.38113,-0.038315,0.23115,0.096634,-0.16925,-0.45111,-0.87035,-1.2537,-1.6232,-1.7139,-1.7333,-1.5104,-1.3015,-1.0209,-0.70582,-0.30262,0.040763,1
-0.68503,-0.62177,-0.38747,-0.11517,0.16216,0.45231,0.65525,0.87389,1.0527,1.2177,1.2621,1.2185,1.1753,1.0899,0.8464,0.71769,0.51404,0.39252,0.091483,-0.18726,-0.46037,-0.67285,-0.67277,-0.53625,-0.29281,-0.018678,0.23894,0.51959,0.80052,1.0745,1.3553,1.6083,1.6726,1.6571,1.425,1.2572,1.2314,1.292,1.3554,1.4432,1.6039,1.6664,1.4536,1.1565,0.85948,0.56262,0.25022,-0.045076,-0.35635,-0.56378,-0.74974,-0.83498,-0.8859,-0.92671,-1.003,-1.1193,-1.1836,-1.2499,-1.2502,-1.1967,-1.1237,-1.0594,-0.97221,-0.86681,-0.80597,-0.81542,-0.86083,-0.94307,-1.0227,-1.1399,-1.1744,-1.2303,-1.2419,-1.2173,-1.1613,-1.0748,-0.98794,-0.88423,-0.83221,-0.77547,0
-0.53999,-0.43371,-0.25535,-0.078048,0.077722,0.3816,0.64735,0.94509,1.1287,1.1913,1.2812,1.3734,1.3493,1.2267,1.0027,0.87567,0.78061,0.56657,0.45053,0.36919,0.077374,-0.22148,-0.29257,-0.58397,-0.5294,-0.46821,-0.20887,-0.018876,0.1785,0.45157,0.73363,1.0739,1.3641,1.5632,1.5443,1.4064,1.3963,1.3053,1.2842,1.3801,1.4341,1.4729,1.6127,1.4075,1.1082,0.72924,0.3287,-0.019225,-0.23103,-0.51072,-0.62593,-0.5738,-0.64391,-0.92207,-1.1303,-1.2553,-1.359,-1.4226,-1.4238,-1.3478,-1.2497,-1.0994,-0.92402,-0.73612,-0.62969,-0.66349,-0.75006,-0.89154,-1.0273,-1.1537,-1.2636,-1.2963,-1.3159,-1.3566,-1.2997,-1.2705,-1.1201,-0.88792,-0.78992,-0.67848,1
