att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,target
-0.82973,-1.1877,-1.2475,-1.5851,-1.9621,-2.2177,-2.307,-2.2801,-2.12,-1.7055,-1.1519,-0.68561,-0.49626,-0.48443,-0.38949,-0.19814,0.057294,0.23008,0.22906,0.26953,0.28511,0.22999,0.27797,0.32241,0.37832,0.4776,0.46333,0.40603,0.36319,0.27388,0.24206,0.33858,0.45591,0.52842,0.47074,0.31148,0.2491,0.2194,0.30573,0.55868,0.5519,0.30922,0.093759,-0.049708,0.024189,0.16554,0.23086,0.39753,0.57961,0.53777,0.3284,0.21482,0.30466,0.44867,0.51078,0.49778,0.41939,0.3098,0.32316,0.46927,0.50234,0.35806,0.26697,0.30639,0.36726,0.40851,0.43952,0.50368,0.53253,0.47571,0.49213,0.54062,0.53086,0.52177,0.49301,0.52587,0.60112,0.65791,0.7206,0.60859,0.49742,0.58627,0.55493,0.45568,0.50628,0.57666,0.61436,0.64397,0.66215,0.64036,0.53553,0.42521,0.41301,0.4747,0.51415,0.50748,0.4932,0.48075,0.45532,0.45052,0.50086,0.56411,0.68057,0.81548,0.72004,0.43575,0.22837,0.22028,0.42164,0.63515,0.72481,0.68705,0.52058,0.43436,0.47459,0.47124,0.47111,0.48988,0.46294,0.52318,0.63696,0.61871,0.58933,0.43341,0.036318,-0.092109,0.071128,0.025608,-0.2158,-0.51664,-0.95401,-1.4036,-1.8916,-2.6031,-3.3514,-4.0116,-4.0316,-3.4154,-2.9421,-1.569,2
-0.15724,-1.0487,-1.698,-2.332,-2.5897,-2.5744,-2.4898,-2.3576,-2.1659,-1.7992,-1.2526,-0.71411,-0.43366,-0.40437,-0.31067,0.00109,0.32189,0.46147,0.46024,0.42621,0.45089,0.51763,0.51874,0.50945,0.50617,0.44868,0.43609,0.4886,0.5246,0.54623,0.5148,0.45467,0.46931,0.49663,0.46406,0.48781,0.5246,0.48078,0.47162,0.45707,0.41403,0.44545,0.42518,0.36794,0.41403,0.44334,0.41088,0.42531,0.43246,0.37575,0.35151,0.35733,0.30346,0.24993,0.2721,0.31163,0.26661,0.19562,0.22604,0.27742,0.26661,0.25342,0.23143,0.20873,0.22975,0.24791,0.25817,0.30111,0.30346,0.25322,0.28055,0.36359,0.35875,0.36635,0.46243,0.4463,0.3956,0.52829,0.62714,0.5778,0.56145,0.58991,0.62214,0.66877,0.67202,0.62691,0.62784,0.69671,0.70888,0.62609,0.57606,0.62016,0.67202,0.67614,0.66872,0.67706,0.69045,0.67136,0.62061,0.63162,0.69045,0.67564,0.61422,0.60209,0.63516,0.6569,0.64192,0.63726,0.63516,0.60782,0.58182,0.5128,0.41403,0.38188,0.3624,0.33728,0.35875,0.39591,0.36299,0.21228,0.11918,0.11356,-0.005956,-0.022287,0.082326,-0.073509,-0.37167,-0.68286,-1.2261,-1.8398,-2.2403,-2.5631,-3.0873,-3.5663,-3.5528,-3.1237,-2.258,-1.3006,-0.78261,0.12208,2
-0.79563,-1.334,-1.3964,-1.9076,-2.1439,-2.3553,-2.1016,-1.8439,-1.7429,-1.4607,-1.0635,-0.81013,-0.6083,-0.20965,0.19422,0.19519,-0.048401,-0.17259,-0.070164,0.1027,0.14461,0.021955,0.033527,0.1125,0.086263,0.10398,0.11547,0.19875,0.2183,0.083199,0.057905,0.018301,0.054358,0.17389,0.067628,0.038837,0.001797,0.0688,0.14022,0.023808,0.045458,0.034066,0.041175,0.15968,0.18336,0.22507,0.18214,0.061584,0.07839,0.087983,0.13528,0.093814,-0.078753,0.000846,0.079027,-0.004883,0.06511,0.16006,0.10974,0.059508,0.14885,0.11111,0.060094,0.073308,0.10843,0.19766,0.19128,0.22032,0.24148,0.24292,0.21265,0.33645,0.37993,0.29646,0.38249,0.37848,0.48788,0.53774,0.52518,0.57266,0.57728,0.61118,0.58824,0.63178,0.71326,0.66667,0.70974,0.82818,0.7795,0.67681,0.63947,0.59322,0.56003,0.71592,0.90872,0.82819,0.72857,0.74986,0.74758,0.82909,0.87463,0.78937,0.73562,0.78363,0.85669,0.83576,0.84202,0.93604,0.95327,0.96681,0.96985,0.98242,0.98615,1.0333,1.1153,1.0714,1.0258,0.98456,0.91064,0.80465,0.83704,0.87997,0.77444,0.70651,0.58516,0.36686,0.054967,-0.32001,-0.44805,-0.61905,-0.93036,-1.2391,-1.7823,-2.2711,-2.6808,-2.9946,-3.7924,-3.703,-3.6024,-1.9786,2
-0.040954,-0.39397,-0.74796,-1.132,-1.1636,-1.027,-0.77725,-0.41244,-0.22969,-0.20515,-0.0147,0.22621,0.31271,0.26272,0.26891,0.27735,0.22457,0.26662,0.28655,0.29374,0.2745,0.2335,0.2558,0.27711,0.30374,0.24229,0.26069,0.22751,0.24205,0.24196,0.24965,0.23813,0.16402,0.17202,0.16049,0.13786,0.14993,0.13497,0.11478,0.089188,0.057492,0.053612,0.054747,0.056802,0.033104,-0.022141,-0.017753,0.008786,0.032201,-0.001519,-0.016769,0.03016,0.065895,0.026509,0.076727,0.11115,0.13736,0.102,0.177,0.20454,0.24006,0.30247,0.28632,0.31321,0.31567,0.35502,0.33847,0.33504,0.34927,0.35401,0.39179,0.37607,0.37876,0.4265,0.37914,0.36845,0.37801,0.37225,0.39901,0.4363,0.42979,0.40097,0.43513,0.46438,0.45537,0.44396,0.48587,0.51802,0.51036,0.48586,0.52615,0.52271,0.51868,0.56737,0.6106,0.61138,0.55883,0.61138,0.62275,0.58111,0.6307,0.67546,0.62288,0.66155,0.63633,0.6268,0.58855,0.62313,0.65248,0.60552,0.59624,0.64875,0.65405,0.61742,0.63079,0.65216,0.62973,0.61201,0.63822,0.71628,0.72043,0.8326,0.87491,0.56321,0.11499,-0.16265,-0.25347,-0.29771,-0.44868,-1.0328,-1.6176,-2.2371,-3.0593,-3.5496,-3.5805,-3.5237,-3.6272,-3.8068,-3.8848,-3.8146,2
-0.65667,-1.1873,-1.2824,-1.8533,-2.0536,-2.1913,-2.0816,-1.842,-1.5421,-1.0746,-0.70302,-0.56819,-0.47913,-0.24969,0.090941,0.37311,0.39606,0.38448,0.46554,0.37747,0.40708,0.52684,0.46809,0.45626,0.42521,0.40132,0.43779,0.43915,0.43917,0.43676,0.46539,0.4672,0.42633,0.40473,0.43432,0.47867,0.4454,0.4582,0.46475,0.40394,0.43295,0.42909,0.38335,0.39689,0.383,0.37006,0.40018,0.41561,0.42907,0.38378,0.33739,0.38412,0.37196,0.33355,0.30345,0.26557,0.30219,0.35118,0.33462,0.26144,0.27097,0.34247,0.32425,0.2774,0.26793,0.31014,0.31005,0.24955,0.27558,0.30052,0.2768,0.36411,0.37605,0.30215,0.36363,0.32576,0.29309,0.40168,0.38097,0.33314,0.40589,0.49867,0.57143,0.59381,0.59328,0.61426,0.56825,0.53578,0.57821,0.63711,0.70887,0.73242,0.72473,0.70053,0.67066,0.58838,0.51863,0.61176,0.6584,0.68134,0.70845,0.61409,0.61095,0.66783,0.69586,0.74763,0.78383,0.78495,0.76384,0.79081,0.82629,0.78206,0.64465,0.45682,0.37124,0.43795,0.47661,0.4321,0.34798,0.20099,0.039161,-0.15162,-0.33247,-0.40196,-0.52866,-0.80485,-1.0587,-1.3597,-1.8702,-2.4484,-2.9454,-3.4182,-3.8007,-3.9696,-3.5138,-2.534,-1.4861,-0.46269,-0.3402,0.22571,2
-2.4653,-2.8682,-2.4348,-2.7458,-2.4798,-2.3954,-1.8233,-1.272,-0.92053,-0.65565,-0.64138,-0.57902,-0.33538,0.047169,0.32532,0.34055,0.32858,0.37687,0.3413,0.32949,0.35205,0.36278,0.37994,0.39455,0.39676,0.37251,0.40657,0.42974,0.35513,0.33724,0.37457,0.35723,0.37564,0.39412,0.3717,0.37395,0.35988,0.35275,0.35829,0.35646,0.35236,0.30009,0.27248,0.30629,0.26706,0.24617,0.25624,0.18787,0.1643,0.17297,0.19193,0.1066,0.057094,0.1783,0.11318,0.045124,0.12786,0.085587,0.073809,0.13069,0.042872,0.014973,0.069768,0.038028,-0.007986,0.001557,0.078196,0.060721,-0.001666,0.047949,0.10718,0.11216,0.097752,0.14855,0.23338,0.28697,0.31635,0.33163,0.34573,0.32281,0.36211,0.41334,0.39237,0.4623,0.52633,0.53346,0.58246,0.60312,0.61809,0.64608,0.62117,0.64231,0.65611,0.64276,0.69458,0.68469,0.70301,0.75249,0.75812,0.77419,0.74319,0.72913,0.74904,0.76427,0.80206,0.81222,0.77987,0.77896,0.81906,0.82828,0.78614,0.79123,0.863,0.83918,0.7408,0.68447,0.6305,0.51601,0.46658,0.58808,0.60358,0.50052,0.44376,0.31728,0.13839,0.046995,0.16685,0.20206,0.017743,-0.16434,-0.54465,-1.1791,-1.8201,-2.5852,-3.2852,-3.8295,-3.9501,-2.9951,-2.3185,-0.76409,2
-2.2225,-2.8215,-2.8244,-2.8753,-2.6504,-2.263,-1.6422,-1.0852,-0.79575,-0.69545,-0.57672,-0.16848,0.18715,0.24848,0.30022,0.33814,0.29909,0.32899,0.2828,0.2981,0.33319,0.26886,0.28548,0.25634,0.30587,0.3443,0.27546,0.22784,0.31937,0.28526,0.24636,0.25594,0.17981,0.22493,0.17893,0.1223,0.10453,0.096736,0.18643,0.055466,0.043653,-0.021933,-0.025016,-0.024918,-0.040738,-0.021109,-0.014027,-0.11075,-0.10573,-0.083921,-0.188,-0.12869,-0.18833,-0.17826,-0.13478,-0.15153,-0.1789,-0.15643,-0.070579,-0.1531,-0.088888,-0.08195,-0.061375,-0.008321,0.036185,0.112,0.14708,0.18473,0.20501,0.3045,0.32102,0.29899,0.41664,0.38824,0.37293,0.45222,0.49625,0.49093,0.46715,0.55141,0.5108,0.47323,0.55657,0.54239,0.56656,0.55988,0.50181,0.60685,0.57803,0.55624,0.62617,0.68693,0.64259,0.65963,0.73487,0.6778,0.68547,0.59224,0.67865,0.67308,0.71355,0.80509,0.79341,0.75971,0.84044,0.83767,0.75846,0.79623,0.83119,0.91456,0.91239,0.97763,0.88444,0.84468,0.89204,0.91763,0.89174,0.8787,0.82824,0.6157,0.42525,0.43343,0.50969,0.41607,0.29502,0.19672,0.079918,0.010464,0.095562,0.195,0.096291,-0.16201,-0.64423,-1.1716,-1.8257,-2.6744,-3.9286,-4.1861,-3.7836,-2.4678,2
-0.91837,-1.2429,-1.3008,-1.6874,-1.6892,-1.8778,-2.0834,-2.1089,-2.0069,-1.7612,-1.4595,-1.0345,-0.68217,-0.48837,-0.38674,-0.28068,-0.039514,0.15181,0.2111,0.23986,0.25974,0.29879,0.26415,0.2231,0.25261,0.23229,0.22187,0.25858,0.28854,0.32208,0.31833,0.28445,0.28826,0.31349,0.3353,0.34512,0.29951,0.25542,0.26986,0.26866,0.24077,0.25663,0.31465,0.30264,0.27588,0.32175,0.29663,0.29143,0.32094,0.25934,0.2724,0.30462,0.31814,0.35035,0.30357,0.30491,0.32314,0.28679,0.28002,0.27763,0.29954,0.30332,0.27627,0.26628,0.28563,0.36453,0.36329,0.34097,0.40363,0.38114,0.375,0.44545,0.46403,0.4865,0.50293,0.46434,0.43179,0.48299,0.557,0.55967,0.58123,0.60489,0.57548,0.54369,0.51119,0.54663,0.55155,0.47846,0.49395,0.51803,0.52742,0.53083,0.5181,0.55947,0.53309,0.50906,0.55195,0.53698,0.53078,0.53077,0.51632,0.50308,0.46712,0.46919,0.47554,0.43962,0.46683,0.50929,0.47685,0.50113,0.51466,0.50596,0.57212,0.53563,0.5119,0.5469,0.44052,0.31728,0.26638,0.32452,0.4766,0.57252,0.60976,0.64367,0.67057,0.63706,0.52271,0.43427,0.40081,0.29826,-0.010721,-0.43947,-0.92833,-1.6676,-2.1163,-2.9472,-3.8888,-4.0697,-5.0917,-3.312,2
0.77245,-0.43502,-1.5896,-2.4399,-2.6945,-2.7693,-2.4935,-2.191,-1.7341,-1.2013,-0.81384,-0.6765,-0.58131,-0.30389,0.090968,0.3701,0.38431,0.3513,0.30106,0.3585,0.38787,0.33145,0.37515,0.33684,0.3471,0.33477,0.30882,0.33612,0.26842,0.2446,0.26577,0.24593,0.22879,0.14562,0.16278,0.18826,0.10621,0.19464,0.27052,0.20748,0.12288,0.076321,0.098128,0.048747,-0.023184,-0.000909,-0.017267,-0.013932,-0.060015,-0.12141,-0.1097,-0.16002,-0.15849,-0.12558,-0.1785,-0.21097,-0.23228,-0.23293,-0.16766,-0.15544,-0.12546,-0.021903,0.018953,0.037431,0.089462,0.17638,0.24303,0.20308,0.21947,0.32073,0.3839,0.40922,0.46312,0.56288,0.61771,0.60315,0.558,0.50343,0.59037,0.63065,0.54349,0.57422,0.63459,0.64192,0.54756,0.57149,0.66072,0.63429,0.64176,0.66033,0.68516,0.66871,0.6734,0.69339,0.75622,0.81672,0.75242,0.74719,0.74331,0.71071,0.7161,0.78099,0.84404,0.81573,0.79453,0.82229,0.89069,0.89428,0.85973,0.96066,1.0134,0.97079,1.0299,1.0171,0.98356,0.93167,0.72813,0.56161,0.59392,0.67122,0.56895,0.47563,0.26668,0.033098,-0.00483,-0.092725,-0.078123,-0.039313,-0.36001,-0.85579,-1.336,-1.9895,-2.5134,-3.0085,-3.7029,-3.7646,-3.357,-2.2189,-1.301,0.18688,2
1.3862,1.5397,1.2763,0.70786,0.015371,-0.6727,-0.89355,-1.2242,-1.6276,-1.769,-1.5547,-1.0874,-0.67292,-0.39663,-0.27891,-0.30632,-0.14631,0.23823,0.52686,0.55098,0.50961,0.53163,0.54169,0.53943,0.50505,0.46288,0.47128,0.48601,0.48117,0.50671,0.44236,0.4201,0.48737,0.36125,0.36401,0.3442,0.31249,0.42202,0.39084,0.35866,0.30767,0.30047,0.34902,0.30682,0.27922,0.29858,0.22843,0.19519,0.23972,0.20455,0.21515,0.18495,0.099327,0.15457,0.15203,0.078289,0.094432,0.066052,0.009137,0.034213,0.028878,0.016892,-0.006218,-0.030033,0.047947,0.03258,0.025357,0.02246,-0.031023,0.001287,-0.004627,0.02577,0.078148,0.065911,0.12337,0.19584,0.16906,0.2084,0.29661,0.28312,0.30788,0.37968,0.31611,0.36955,0.52032,0.47257,0.47409,0.51378,0.44648,0.53923,0.57049,0.54753,0.5781,0.54056,0.63172,0.65088,0.63576,0.63049,0.58219,0.5882,0.62981,0.68116,0.65027,0.61043,0.66863,0.67267,0.66433,0.65048,0.62252,0.66053,0.60946,0.64848,0.80219,0.7444,0.67506,0.70766,0.69969,0.64613,0.53432,0.46092,0.25254,0.23341,0.24383,-0.018604,-0.19656,-0.42578,-0.64243,-0.87822,-1.1292,-1.1928,-1.3975,-1.8668,-2.2307,-2.621,-3.072,-3.2556,-3.9154,-3.8916,-4.4475,-2.7805,2
-0.32481,-1.0698,-1.4925,-2.3168,-2.5993,-2.4786,-2.214,-1.7636,-1.3007,-0.79889,-0.47275,-0.40104,-0.30193,-0.093508,0.22774,0.52481,0.62029,0.5955,0.53606,0.49387,0.51618,0.49602,0.47915,0.53034,0.55277,0.56853,0.57361,0.55284,0.60631,0.63722,0.54419,0.4612,0.45802,0.48542,0.49356,0.464,0.45698,0.51532,0.537,0.46612,0.41027,0.41564,0.41373,0.41959,0.4407,0.3767,0.27921,0.26891,0.26057,0.25065,0.32881,0.36756,0.30371,0.22844,0.1532,0.10092,0.11286,0.10918,0.046693,0.023865,0.075525,0.07509,0.001864,-0.006536,0.050483,0.083081,0.081775,0.053418,0.066492,0.14849,0.17772,0.16741,0.18637,0.17738,0.17312,0.25345,0.32703,0.34006,0.37998,0.44252,0.50126,0.56174,0.52723,0.47374,0.53592,0.57963,0.57996,0.61702,0.66352,0.69832,0.66031,0.6338,0.72911,0.76454,0.73901,0.7598,0.73324,0.73472,0.81031,0.82751,0.7936,0.73356,0.69899,0.73298,0.74501,0.78144,0.84111,0.8545,0.88043,0.80788,0.66596,0.62018,0.48239,0.34156,0.40054,0.41225,0.34398,0.27976,0.14301,0.039616,-0.026213,-0.16536,-0.26942,-0.29575,-0.38758,-0.61764,-0.94378,-1.3567,-1.8281,-2.3279,-2.792,-3.121,-3.4739,-3.7275,-3.478,-2.815,-1.7427,-0.6213,0.010265,0.9192,2
-0.96865,-2.0161,-2.4097,-2.964,-2.8148,-2.5449,-2.2068,-1.7872,-1.2153,-0.78121,-0.62122,-0.52215,-0.22377,0.1756,0.38204,0.39926,0.3129,0.36764,0.40619,0.35195,0.37238,0.30447,0.31363,0.33882,0.30317,0.32052,0.31122,0.29438,0.29299,0.29,0.25717,0.31009,0.34972,0.29179,0.31072,0.28259,0.2116,0.2328,0.18529,0.11194,0.13573,0.14019,0.11443,0.0584,0.045868,0.084731,0.050597,0.000034,-0.018969,-0.038398,-0.086486,-0.0572,-0.049281,-0.07943,-0.008477,0.002915,0.011215,-0.002874,-0.077054,0.002592,0.076564,0.022149,0.062899,0.14287,0.16749,0.211,0.26148,0.34646,0.45375,0.4965,0.48866,0.54387,0.59208,0.54754,0.56188,0.61547,0.56769,0.57162,0.65494,0.63821,0.56959,0.56534,0.57991,0.55534,0.60066,0.59147,0.52989,0.586,0.60948,0.61628,0.57807,0.56053,0.64885,0.64553,0.60881,0.62712,0.63357,0.68171,0.70709,0.69013,0.74708,0.77051,0.76945,0.83115,0.83694,0.80208,0.83212,0.86502,0.8656,0.88642,0.92416,0.87735,0.85068,0.86248,0.69643,0.51032,0.51345,0.59191,0.60187,0.51219,0.43154,0.34456,0.16935,0.18158,0.34979,0.34863,0.11661,-0.34366,-0.95407,-1.5846,-2.1321,-2.7669,-3.4126,-3.8647,-3.6813,-2.7321,-1.8395,-0.70345,-0.51174,-0.004719,2
1.3115,1.0901,0.59718,0.008711,-0.45931,-0.88489,-1.1013,-1.3327,-1.5896,-1.5655,-1.3313,-0.99163,-0.62519,-0.40795,-0.28331,-0.19878,-0.03664,0.30305,0.54728,0.59665,0.60727,0.5584,0.52152,0.60502,0.59163,0.48746,0.51877,0.56997,0.58827,0.56713,0.54255,0.5955,0.57456,0.55377,0.55851,0.53544,0.5184,0.4841,0.49727,0.4909,0.43369,0.40406,0.4533,0.4858,0.41822,0.40588,0.39741,0.42801,0.4574,0.33537,0.29908,0.34067,0.34527,0.27938,0.23386,0.27018,0.24139,0.22157,0.20506,0.2686,0.2723,0.10011,0.086734,0.098622,0.061264,0.056531,0.037945,0.039171,-0.019459,-0.069914,-0.023412,-0.030307,-0.028276,0.019811,-0.014309,0.021895,0.10468,0.11768,0.11669,0.11663,0.16308,0.21161,0.22021,0.28716,0.30403,0.31252,0.41771,0.39964,0.42088,0.5141,0.46267,0.44665,0.48315,0.48505,0.54581,0.50931,0.52801,0.59578,0.48995,0.52074,0.5361,0.53875,0.58122,0.56222,0.64861,0.65208,0.64146,0.709,0.70596,0.67253,0.65596,0.6941,0.74951,0.68942,0.62983,0.63801,0.63694,0.61292,0.41945,0.24951,0.33377,0.3321,0.16338,0.024294,-0.16293,-0.33871,-0.59449,-0.95264,-1.0597,-1.14,-1.4477,-1.7715,-2.0513,-2.6761,-3.1393,-3.4488,-4.1252,-4.0337,-4.4668,-2.5874,2
-0.65567,-1.3642,-1.5284,-2.1918,-2.2835,-2.3485,-2.5234,-2.4332,-2.3063,-2.1407,-1.8478,-1.3597,-0.85375,-0.59339,-0.51063,-0.44003,-0.29441,-0.093948,0.051578,0.095717,0.076334,0.040825,0.047661,0.10489,0.16634,0.18328,0.16402,0.14036,0.1017,0.11987,0.20319,0.18645,0.12901,0.12401,0.1179,0.16871,0.21611,0.15136,0.13421,0.21404,0.23894,0.20994,0.22891,0.27114,0.28856,0.28163,0.25924,0.25156,0.2565,0.2368,0.23452,0.27371,0.28355,0.28774,0.33402,0.37135,0.40276,0.4115,0.39761,0.42894,0.44816,0.44228,0.44213,0.45052,0.52129,0.55776,0.52863,0.53502,0.49339,0.45968,0.54245,0.59171,0.5797,0.62231,0.64292,0.60689,0.60726,0.61904,0.64866,0.73183,0.74396,0.70659,0.73484,0.71786,0.65749,0.71259,0.7188,0.5764,0.55559,0.63993,0.62038,0.60922,0.65977,0.63394,0.60141,0.64035,0.65132,0.64205,0.64183,0.60286,0.5903,0.62027,0.60839,0.61382,0.66919,0.64934,0.61254,0.65921,0.69963,0.70862,0.71855,0.68383,0.6271,0.59135,0.56634,0.60866,0.68551,0.65292,0.6065,0.61603,0.5842,0.53885,0.54285,0.63575,0.69597,0.56726,0.35363,-0.020505,-0.61707,-1.1603,-1.7324,-2.4138,-3.1296,-3.6203,-3.4614,-2.9995,-2.072,-1.2079,-1.3855,-0.14233,2
0.70866,-0.38873,-1.3738,-2.0011,-2.6881,-2.996,-2.8776,-2.4602,-1.7973,-1.3572,-1.0042,-0.92058,-0.67545,-0.24479,0.096445,0.19632,0.15121,0.13671,0.22615,0.22838,0.25444,0.23316,0.20145,0.17588,0.19386,0.24588,0.18065,0.23049,0.23066,0.14136,0.092972,0.13367,0.16714,0.14664,0.10963,0.058904,0.066817,0.057412,0.020945,0.06755,-0.041943,-0.05784,-0.1417,-0.090983,-0.16777,-0.24198,-0.13648,-0.179,-0.28606,-0.26207,-0.34692,-0.30961,-0.32709,-0.2727,-0.27874,-0.24303,-0.19782,-0.35035,-0.3228,-0.19337,-0.16561,-0.1175,-0.057548,-0.046854,0.032662,0.11404,0.121,0.1762,0.23095,0.31693,0.34959,0.32972,0.41606,0.42689,0.46525,0.48964,0.4515,0.49339,0.53516,0.56349,0.56607,0.58766,0.6435,0.62304,0.5697,0.65019,0.59696,0.63111,0.64768,0.69072,0.66291,0.66943,0.70846,0.6661,0.68662,0.72965,0.7292,0.74988,0.76887,0.79437,0.78875,0.83384,0.82964,0.90429,0.95245,1.0048,0.95574,0.97737,1.0206,1.0008,1.0837,1.0603,1.084,1.1709,1.1213,1.1736,1.1336,1.1276,1.0177,0.81033,0.78621,0.73343,0.7282,0.64924,0.49963,0.23223,-0.0039,-0.14544,-0.071739,-0.079647,-0.42096,-0.74667,-1.3297,-1.9156,-2.5308,-3.1737,-3.913,-3.5058,-2.509,-1.3517,2
-1.1468,-1.8783,-2.2527,-2.4947,-2.5718,-2.4337,-2.2083,-1.8075,-1.2969,-1.0004,-0.98852,-0.73601,-0.44988,-0.36462,-0.3471,-0.34854,-0.33925,-0.28773,-0.31628,-0.30395,-0.35011,-0.31048,-0.30788,-0.28832,-0.3072,-0.31386,-0.2997,-0.34517,-0.30256,-0.35178,-0.34236,-0.37957,-0.34085,-0.31283,-0.3754,-0.38769,-0.38102,-0.37424,-0.40123,-0.38267,-0.38366,-0.41296,-0.40196,-0.36683,-0.41272,-0.41028,-0.40406,-0.35976,-0.36849,-0.32747,-0.33762,-0.3545,-0.30212,-0.24451,-0.24432,-0.22602,-0.15287,-0.12999,-0.1521,-0.15229,-0.10465,-0.14004,-0.14469,-0.14691,-0.083416,-0.088901,-0.081393,-0.064503,-0.090942,-0.14355,-0.17047,-0.13093,-0.090563,-0.10816,-0.1569,-0.11642,-0.13319,-0.11396,-0.10751,-0.099582,-0.081921,-0.10363,-0.074598,-0.043253,-0.014444,-0.040443,-0.027946,-0.093802,-0.030793,0.058707,0.016602,0.036573,0.035981,0.046885,0.058667,0.14081,0.10188,0.018386,0.046148,0.080021,0.14976,0.14185,0.14444,0.15979,0.19399,0.16958,0.14134,0.10794,0.18216,0.21987,0.28605,0.31222,0.32674,0.43859,0.57626,0.71348,0.8672,0.98796,1.0817,1.2634,1.4802,1.6652,1.8248,2.0091,2.2474,2.499,2.7913,2.855,2.9084,3.0184,2.961,2.6023,2.0766,1.7005,1.2331,0.326,-0.35517,-0.7842,-1.248,-1.516,2
-0.14476,-0.59108,-1.1174,-1.5927,-1.8796,-2.3415,-2.3996,-2.2832,-1.9995,-1.3962,-0.80478,-0.52457,-0.40991,-0.18165,0.086638,0.23014,0.27561,0.27884,0.2523,0.2834,0.26635,0.25035,0.27975,0.28341,0.29098,0.30703,0.25796,0.27176,0.27197,0.23039,0.22233,0.25001,0.21446,0.2566,0.27994,0.1969,0.22595,0.22214,0.2158,0.1598,0.20545,0.16359,0.11766,0.11865,0.19407,0.099308,0.05807,0.060629,0.012505,0.011371,0.054196,0.087766,0.021503,-0.007539,0.019692,0.065466,0.062122,0.060705,0.11831,0.14733,0.19022,0.18832,0.24851,0.25754,0.36896,0.37648,0.35494,0.3979,0.36232,0.3878,0.48753,0.49573,0.4219,0.44301,0.53612,0.52649,0.50031,0.56327,0.51326,0.40011,0.43384,0.49612,0.4498,0.48928,0.49359,0.54863,0.57976,0.50401,0.49883,0.49105,0.54821,0.52401,0.47375,0.47073,0.46177,0.56359,0.54539,0.59011,0.67866,0.61267,0.5861,0.61383,0.68664,0.6863,0.67604,0.75445,0.71449,0.73888,0.75183,0.78996,0.79352,0.71717,0.7952,0.803,0.78673,0.77161,0.69158,0.59685,0.45297,0.4531,0.50997,0.53807,0.56183,0.49884,0.51574,0.46179,0.47512,0.4314,0.24814,-0.16616,-0.81866,-1.4656,-2.109,-2.8533,-3.8559,-4.3444,-4.2361,-3.1465,-2.3519,-1.5933,2
-0.37993,-0.92224,-1.4254,-1.9022,-2.1928,-2.3073,-2.1898,-1.9912,-1.4189,-0.88213,-0.52776,-0.49766,-0.48442,-0.063706,0.25503,0.40316,0.41574,0.29707,0.40078,0.47326,0.31951,0.34992,0.47013,0.37991,0.31897,0.28485,0.19966,0.24288,0.22318,0.32646,0.37109,0.3552,0.47356,0.4727,0.35114,0.3553,0.44624,0.39895,0.33284,0.35785,0.42347,0.33923,0.25393,0.34367,0.27025,0.11534,0.22805,0.29306,0.1568,0.24961,0.37425,0.17145,0.14155,0.26097,0.19775,0.18889,0.14511,0.15841,0.28496,0.29908,0.27985,0.19372,0.21352,0.22261,0.10906,0.30797,0.38965,0.3401,0.33603,0.45607,0.51024,0.41133,0.38271,0.29098,0.35824,0.59085,0.59735,0.44495,0.43077,0.56589,0.44741,0.54255,0.57078,0.41315,0.34994,0.33374,0.45473,0.53865,0.51474,0.37758,0.51048,0.62008,0.55881,0.4983,0.45819,0.46749,0.51395,0.442,0.48243,0.63424,0.552,0.53135,0.60041,0.56294,0.51547,0.50652,0.57431,0.72293,0.6833,0.58191,0.56707,0.56064,0.61045,0.57572,0.54313,0.62711,0.68668,0.67083,0.47921,0.30096,0.30615,0.34198,0.44731,0.43358,0.28638,0.21036,-0.047054,-0.40111,-0.52811,-0.49654,-0.56335,-0.7329,-1.2122,-1.7308,-2.4689,-2.9459,-3.865,-4.2819,-4.7987,-3.5533,2
