att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,target
-0.47229,0.25255,1.1178,2.0191,2.8386,3.4656,3.8161,3.8479,3.568,3.0305,2.3254,1.5617,0.84727,0.26987,-0.11655,-0.2982,-0.29961,-0.1743,0.009253,0.18326,0.29444,0.31318,0.23663,0.085576,-0.10343,-0.28857,-0.43313,-0.51348,-0.5231,-0.4721,-0.38297,-0.28386,-0.20134,-0.1544,-0.15093,-0.18731,-0.25077,-0.32367,-0.38872,-0.43238,-0.44814,-0.43708,-0.40659,-0.36773,-0.33225,-0.3092,-0.30315,-0.31388,-0.33697,-0.36551,-0.39234,-0.41162,-0.41986,-0.41681,-0.40494,-0.38846,-0.3722,-0.36039,-0.35548,-0.35813,-0.36726,-0.38049,-0.39485,-0.40766,-0.41648,-0.42001,-0.41815,-0.41186,-0.40299,-0.39594,-0.39011,-0.38767,-0.39046,-0.39928,-0.4135,-0.43158,-0.44987,-0.4647,-0.47318,-0.47375,-0.46674,-0.45471,-0.44151,-0.43182,-0.43027,-0.43998,-0.4615,-0.49231,-0.52678,-0.55684,-0.57375,-0.56964,-0.53924,-0.48118,-0.3986,-0.29852,-0.1911,-0.087715,0.00109,10
0.59871,1.7455,2.727,3.1104,2.6897,1.6218,0.35983,-0.58385,-0.89853,-0.60121,0.032698,0.67121,1.1168,1.3671,1.5333,1.7062,1.8805,1.984,1.9697,1.8805,1.8238,1.876,2.0012,2.0536,1.8712,1.3953,0.72756,0.080939,-0.34165,-0.45837,-0.3397,-0.14792,-0.033146,-0.055123,-0.17463,-0.30503,-0.37445,-0.36837,-0.32249,-0.28214,-0.27422,-0.2998,-0.33965,-0.37111,-0.38375,-0.38183,-0.37539,-0.37382,-0.38147,-0.39595,-0.40952,-0.41879,-0.4249,-0.42704,-0.43099,-0.44435,-0.46814,-0.49658,-0.52263,-0.54043,-0.54295,-0.53527,-0.52789,-0.52909,-0.54172,-0.56259,-0.58439,-0.59922,-0.604,-0.6009,-0.59435,-0.58981,-0.59085,-0.59706,-0.60491,-0.61105,-0.61437,-0.61576,-0.61887,-0.62722,-0.64113,-0.65781,-0.67325,-0.68446,-0.69025,-0.69304,-0.69672,-0.70356,-0.71361,-0.72494,-0.7346,-0.74052,-0.7435,-0.74649,-0.75197,-0.76082,-0.77121,-0.77876,-0.7789,3
0.2737,1.4052,2.6125,3.5768,4.0354,3.8859,3.2293,2.3267,1.491,0.96242,0.82168,0.97782,1.2299,1.3697,1.2759,0.95811,0.53473,0.16505,-0.029086,-0.013675,0.15396,0.36381,0.50932,0.53232,0.43721,0.27415,0.10544,-0.024963,-0.10551,-0.15108,-0.18557,-0.22466,-0.26891,-0.30788,-0.33053,-0.33369,-0.32425,-0.31428,-0.31353,-0.32386,-0.33953,-0.35191,-0.35582,-0.35094,-0.34302,-0.33919,-0.34513,-0.35552,-0.3637,-0.36576,-0.36189,-0.35467,-0.35004,-0.35559,-0.37614,-0.4097,-0.44829,-0.48324,-0.50735,-0.51728,-0.51405,-0.50393,-0.49469,-0.49234,-0.49764,-0.50874,-0.52166,-0.53317,-0.54026,-0.54395,-0.54694,-0.55192,-0.55889,-0.5664,-0.57192,-0.57357,-0.57049,-0.56425,-0.55811,-0.55579,-0.55922,-0.56826,-0.58088,-0.59406,-0.60463,-0.61069,-0.61268,-0.61308,-0.61507,-0.6211,-0.63215,-0.64686,-0.66163,-0.67151,-0.67274,-0.66408,-0.6476,-0.62749,-0.6094,10
3.1036,6.1734,5.7586,1.8928,-1.1608,-1.0687,-0.045939,-0.22097,-0.7383,-0.57237,-0.34696,-0.50916,-0.5775,-0.43324,-0.41643,-0.46095,-0.3636,-0.27306,-0.29877,-0.30654,-0.27541,-0.31005,-0.3207,-0.25222,-0.20893,-0.22695,-0.17878,-0.074515,-0.080396,-0.1771,-0.18943,-0.13877,-0.15046,-0.16174,-0.11397,-0.13187,-0.21563,-0.14149,0.077703,0.16102,0.083759,0.09092,0.18762,0.18333,0.13144,0.18889,0.26952,0.23536,0.17919,0.1871,0.18031,0.14855,0.1919,0.2779,0.29717,0.29896,0.35251,0.37327,0.31102,0.27367,0.28241,0.23431,0.16787,0.2014,0.25105,0.17804,0.086698,0.095426,0.093715,0.007695,-0.024927,0.018109,-0.022603,-0.12717,-0.13937,-0.13241,-0.26622,-0.41017,-0.38885,-0.33097,-0.40141,-0.48426,-0.45475,-0.41251,-0.44085,-0.47488,-0.48532,-0.51175,-0.51821,-0.47801,-0.47694,-0.55994,-0.62241,-0.60196,-0.58838,-0.6461,-0.70627,-0.70267,-0.67516,5
0.8464,2.4524,3.9426,4.7127,4.395,3.0663,1.2293,-0.43291,-1.3875,-1.4795,-0.94746,-0.23513,0.26965,0.41498,0.29612,0.12699,0.078242,0.18395,0.35853,0.48604,0.50691,0.44342,0.36382,0.32578,0.34218,0.38701,0.42494,0.43522,0.41177,0.34961,0.23911,0.078079,-0.10718,-0.25395,-0.28333,-0.14492,0.1421,0.48559,0.75325,0.83443,0.69423,0.39676,0.054567,-0.2203,-0.3652,-0.38625,-0.3409,-0.29777,-0.29719,-0.33851,-0.39245,-0.42572,-0.42425,-0.39955,-0.37764,-0.37647,-0.40023,-0.43879,-0.47495,-0.49503,-0.49692,-0.48784,-0.47613,-0.47012,-0.47398,-0.48578,-0.49955,-0.51012,-0.51678,-0.5169,-0.51112,-0.50403,-0.50194,-0.50934,-0.52596,-0.54437,-0.54909,-0.53005,-0.49073,-0.44914,-0.42843,-0.44262,-0.48333,-0.51804,-0.50962,-0.44332,-0.34178,-0.24703,-0.19592,-0.19215,-0.2052,-0.20168,-0.18497,-0.20943,-0.34445,-0.61317,-0.94073,-1.1606,-1.0926,4
-0.78601,1.2905,3.5246,4.7805,4.4631,2.9253,1.1868,0.19801,0.23303,0.84436,1.3433,1.3651,1.0598,0.82385,0.88328,1.1066,1.1718,0.89108,0.38044,-0.057408,-0.1975,-0.05933,0.14753,0.22006,0.11508,-0.057086,-0.1555,-0.12114,0.004436,0.14166,0.24054,0.29485,0.31499,0.30542,0.26847,0.21822,0.19637,0.22133,0.27495,0.31246,0.28644,0.18577,0.052735,-0.051817,-0.093238,-0.08436,-0.077961,-0.12413,-0.22698,-0.34742,-0.43549,-0.46486,-0.44986,-0.42986,-0.43464,-0.46477,-0.49876,-0.51367,-0.50457,-0.48776,-0.48379,-0.50031,-0.52951,-0.55483,-0.5621,-0.5512,-0.53257,-0.51724,-0.51489,-0.52895,-0.55296,-0.57895,-0.60065,-0.61329,-0.61948,-0.62603,-0.6368,-0.65232,-0.66996,-0.6838,-0.68981,-0.68806,-0.68098,-0.67316,-0.67075,-0.67789,-0.69416,-0.71406,-0.72857,-0.73131,-0.72542,-0.72276,-0.7354,-0.76538,-0.79847,-0.80993,-0.78156,-0.71568,-0.63571,10
0.80749,1.0624,1.2989,1.5067,1.6757,1.7957,1.8574,1.8523,1.7739,1.6184,1.3859,1.0814,0.71566,0.30566,-0.12562,-0.5502,-0.93686,-1.2537,-1.4709,-1.5647,-1.5194,-1.3309,-1.0074,-0.57012,-0.052454,0.50451,1.0541,1.5491,1.9467,2.2127,2.3255,2.2779,2.078,1.7487,1.3242,0.84613,0.35862,-0.096319,-0.48343,-0.7776,-0.9658,-1.0475,-1.0335,-0.94319,-0.80137,-0.63422,-0.46576,-0.3149,-0.1935,-0.10581,-0.049066,-0.015177,0.006896,0.028477,0.058698,0.10261,0.16017,0.22615,0.29113,0.34311,0.36969,0.36029,0.30805,0.21123,0.073689,-0.095396,-0.2827,-0.47247,-0.64861,-0.79678,-0.90617,-0.97073,-0.9898,-0.96789,-0.9138,-0.83931,-0.75749,-0.68153,-0.62141,-0.58464,-0.57512,-0.5929,-0.63444,-0.69328,-0.76129,-0.82949,-0.88747,-0.92696,-0.9413,-0.92578,-0.87779,-0.79678,-0.68413,-0.54291,-0.37777,-0.19479,-0.001272,0.19445,0.38329,10
1.4799,2.1785,2.8175,3.301,3.5469,3.5048,3.1691,2.5824,1.8288,1.018,0.26379,-0.33842,-0.72916,-0.89385,-0.86165,-0.6944,-0.46936,-0.26017,-0.12075,-0.076092,-0.12132,-0.22832,-0.3573,-0.46945,-0.53707,-0.54894,-0.50992,-0.43606,-0.34734,-0.26081,-0.18632,-0.12591,-0.076342,-0.033376,0.004298,0.033209,0.046081,0.035424,-0.00172,-0.059788,-0.12323,-0.16856,-0.16968,-0.10517,0.034645,0.24288,0.49558,0.75535,0.97885,1.1262,1.1695,1.0993,0.92572,0.67617,0.38855,0.10296,-0.14745,-0.33854,-0.46265,-0.52576,-0.5434,-0.53632,-0.52166,-0.5111,-0.51139,-0.52287,-0.54128,-0.56054,-0.57473,-0.58077,-0.57877,-0.57158,-0.56352,-0.55858,-0.55926,-0.56607,-0.57749,-0.59072,-0.60283,-0.6111,-0.61443,-0.61332,-0.60945,-0.60524,-0.60287,-0.60377,-0.6085,-0.61659,-0.62668,-0.63725,-0.64586,-0.65097,-0.65172,-0.64801,-0.64067,-0.63077,-0.61974,-0.60942,-0.60147,2
-0.16491,2.0733,3.5342,3.4506,3.4836,3.9039,3.3208,2.2059,2.0189,2.0905,1.3661,0.77588,0.95176,0.82947,0.11346,-0.17245,0.064752,0.041601,-0.18249,-0.13292,-0.010996,-0.1001,-0.19915,-0.1268,-0.048191,-0.074365,-0.15373,-0.20702,-0.19456,-0.14338,-0.12595,-0.16215,-0.18286,-0.16989,-0.17434,-0.2173,-0.26824,-0.31723,-0.36451,-0.37275,-0.3414,-0.32564,-0.33256,-0.31132,-0.27751,-0.29152,-0.32716,-0.32857,-0.30366,-0.26722,-0.21227,-0.19155,-0.24882,-0.29883,-0.26916,-0.2364,-0.2728,-0.32117,-0.34544,-0.38163,-0.40309,-0.359,-0.30436,-0.31349,-0.35197,-0.37677,-0.41042,-0.44423,-0.4303,-0.38909,-0.38943,-0.42959,-0.45928,-0.46285,-0.46002,-0.47615,-0.51765,-0.5447,-0.5119,-0.46893,-0.49539,-0.55102,-0.55215,-0.53577,-0.56854,-0.59966,-0.58639,-0.59057,-0.62835,-0.63232,-0.61335,-0.63619,-0.65967,-0.62303,-0.58751,-0.62102,-0.67639,-0.69987,-0.71355,1
-0.36043,0.095425,0.62321,1.1892,1.7539,2.2754,2.7142,3.0363,3.2174,3.2449,3.1193,2.8541,2.4743,2.0138,1.5118,1.0087,0.54249,0.14497,-0.16097,-0.36294,-0.45952,-0.4595,-0.38007,-0.24426,-0.077942,0.093204,0.24647,0.36424,0.43537,0.45563,0.42732,0.35811,0.25942,0.14449,0.026479,-0.083192,-0.17606,-0.24731,-0.29585,-0.32394,-0.33631,-0.33914,-0.33889,-0.34128,-0.35048,-0.36866,-0.39586,-0.43024,-0.46854,-0.50678,-0.54094,-0.56762,-0.58455,-0.59082,-0.587,-0.57488,-0.55721,-0.53717,-0.51792,-0.50221,-0.4919,-0.48792,-0.49022,-0.49785,-0.50923,-0.52245,-0.53561,-0.54708,-0.55566,-0.56075,-0.56233,-0.56094,-0.55744,-0.55289,-0.54834,-0.54472,-0.54261,-0.54226,-0.54362,-0.54637,-0.55002,-0.55404,-0.55794,-0.56143,-0.56428,-0.56644,-0.56805,-0.56934,-0.57059,-0.572,-0.57371,-0.57612,-0.57953,-0.58222,-0.58396,-0.58462,-0.58417,-0.58271,-0.58041,10
2.695,4.2598,4.872,4.1194,2.3498,0.48915,-0.58932,-0.63889,-0.10386,0.33253,0.30563,-0.029379,-0.24933,-0.083109,0.37044,0.78197,0.91823,0.84614,0.84058,1.0893,1.4799,1.6814,1.4476,0.85813,0.25874,-0.041726,-0.017229,0.11021,0.12491,0.010541,-0.10396,-0.11079,-0.04938,-0.032479,-0.09767,-0.18006,-0.20431,-0.17342,-0.15764,-0.2066,-0.30002,-0.37831,-0.40204,-0.38394,-0.36241,-0.36136,-0.38095,-0.40114,-0.40664,-0.40053,-0.39139,-0.39304,-0.40722,-0.42118,-0.4256,-0.42295,-0.42532,-0.44031,-0.45798,-0.46294,-0.45121,-0.43466,-0.43095,-0.44274,-0.45608,-0.45753,-0.44798,-0.44347,-0.45685,-0.48222,-0.50046,-0.49607,-0.47237,-0.44991,-0.44812,-0.46972,-0.49779,-0.50909,-0.494,-0.46356,-0.44015,-0.4396,-0.45815,-0.47857,-0.48651,-0.48208,-0.4784,-0.48702,-0.50685,-0.52632,-0.53429,-0.53171,-0.5314,-0.54509,-0.57197,-0.59656,-0.60143,-0.58439,-0.5616,3
2.3753,5.2123,6.1225,3.9394,0.54959,-1.2073,-0.74449,0.18174,0.15829,-0.39211,-0.49016,-0.1434,-0.009908,-0.2446,-0.41339,-0.27578,-0.085828,-0.12261,-0.28839,-0.27527,0.021776,0.37502,0.50162,0.40112,0.29843,0.31328,0.31076,0.16385,-0.006557,-0.042833,-0.007759,-0.063934,-0.20092,-0.27426,-0.24543,-0.21651,-0.24074,-0.26146,-0.24881,-0.25895,-0.31855,-0.36193,-0.34231,-0.30917,-0.32363,-0.35688,-0.35815,-0.34068,-0.34872,-0.36047,-0.32592,-0.26696,-0.26158,-0.32272,-0.37208,-0.35776,-0.32135,-0.32307,-0.34543,-0.33534,-0.29156,-0.26904,-0.29175,-0.31809,-0.29711,-0.2383,-0.20782,-0.24136,-0.29773,-0.31045,-0.27467,-0.24403,-0.2469,-0.24955,-0.22356,-0.19533,-0.19406,-0.18537,-0.11926,-0.023289,0.017789,-0.002151,0.048371,0.28874,0.63656,0.81459,0.60698,0.098882,-0.3778,-0.56314,-0.49643,-0.40941,-0.43697,-0.50979,-0.51363,-0.46051,-0.45051,-0.5165,-0.56674,5
0.6076,0.74776,0.88149,1.0068,1.1218,1.2246,1.3136,1.3874,1.4449,1.485,1.5074,1.5118,1.4982,1.4673,1.42,1.3574,1.2812,1.1931,1.0955,0.99059,0.88097,0.76928,0.6582,0.55039,0.44842,0.35472,0.27147,0.20058,0.14363,0.10183,0.075966,0.066394,0.073017,0.09529,0.1322,0.18237,0.24401,0.31499,0.39292,0.47517,0.55897,0.64146,0.7198,0.79121,0.85307,0.90298,0.93883,0.95884,0.96164,0.94627,0.91222,0.85945,0.7884,0.69995,0.59539,0.47642,0.34507,0.20364,0.054662,-0.099182,-0.25514,-0.41044,-0.5624,-0.70847,-0.84628,-0.97375,-1.0891,-1.1909,-1.278,-1.3499,-1.4061,-1.4469,-1.4727,-1.4844,-1.483,-1.47,-1.4471,-1.416,-1.3785,-1.3367,-1.2924,-1.2474,-1.2035,-1.1622,-1.1248,-1.0925,-1.066,-1.0459,-1.0326,-1.0261,-1.026,-1.032,-1.0435,-1.0594,-1.079,-1.101,-1.1245,-1.1483,-1.1713,10
2.2501,3.9881,5.0436,4.8357,3.3699,1.3039,-0.42627,-1.1728,-0.92901,-0.23564,0.26264,0.2613,-0.084753,-0.40096,-0.43932,-0.24436,-0.045979,-0.018336,-0.13836,-0.25112,-0.23927,-0.12468,-0.026582,-0.032215,-0.11408,-0.17228,-0.14003,-0.042884,0.031649,0.022224,-0.047893,-0.09743,-0.064055,0.049532,0.17131,0.22302,0.19321,0.11794,0.057946,0.057528,0.11501,0.18777,0.22843,0.21535,0.16595,0.12554,0.13171,0.18488,0.24983,0.28109,0.25742,0.20112,0.15899,0.15942,0.18561,0.18415,0.10372,-0.059781,-0.25329,-0.4039,-0.46709,-0.45134,-0.40782,-0.38683,-0.40198,-0.43115,-0.44097,-0.41411,-0.36522,-0.32582,-0.31592,-0.33493,-0.36452,-0.38119,-0.37764,-0.36649,-0.36603,-0.38803,-0.42703,-0.45871,-0.45958,-0.42763,-0.3825,-0.35346,-0.36025,-0.39418,-0.42456,-0.42925,-0.41449,-0.41291,-0.46574,-0.58944,-0.75551,-0.90898,-0.99865,-1.0034,-0.93878,-0.83952,-0.73861,5
-0.62337,0.41969,1.6628,2.8387,3.6788,3.9957,3.7401,3.0146,2.0379,1.0736,0.34893,-0.008761,0.002684,0.27803,0.6559,0.98152,1.1579,1.1678,1.0626,0.92694,0.83586,0.8231,0.87085,0.92332,0.91541,0.80307,0.58241,0.29066,-0.009576,-0.25498,-0.40423,-0.45017,-0.41778,-0.35057,-0.29217,-0.27068,-0.29183,-0.34179,-0.39703,-0.43605,-0.44784,-0.43456,-0.40813,-0.38349,-0.37194,-0.37722,-0.39555,-0.41879,-0.43866,-0.4501,-0.4525,-0.4488,-0.44378,-0.44207,-0.44136,-0.44222,-0.44452,-0.44823,-0.4528,-0.45785,-0.46431,-0.47301,-0.48467,-0.4975,-0.50978,-0.5202,-0.528,-0.53416,-0.53796,-0.54114,-0.5454,-0.55197,-0.56042,-0.56821,-0.57367,-0.57554,-0.57366,-0.56849,-0.56155,-0.55515,-0.55141,-0.55175,-0.55593,-0.56287,-0.57089,-0.57841,-0.58448,-0.58871,-0.59178,-0.59475,-0.59858,-0.60345,-0.60869,-0.61321,-0.61586,-0.61598,-0.61352,-0.60937,-0.60513,9
-0.32212,0.055426,0.49025,0.95805,1.4302,1.8763,2.2672,2.578,2.7899,2.8925,2.8845,2.7736,2.5754,2.3117,2.0079,1.6905,1.3841,1.1093,0.8805,0.7056,0.58516,0.51338,0.47936,0.469,0.46706,0.45922,0.43385,0.38338,0.30492,0.20027,0.075369,-0.060811,-0.19765,-0.3244,-0.43165,-0.51237,-0.56278,-0.58257,-0.57476,-0.54507,-0.50105,-0.45098,-0.40289,-0.36351,-0.33765,-0.3278,-0.33408,-0.35454,-0.38562,-0.42284,-0.4615,-0.49736,-0.5271,-0.54871,-0.56157,-0.56639,-0.5649,-0.55949,-0.55281,-0.5473,-0.54489,-0.54677,-0.5533,-0.56405,-0.57794,-0.59348,-0.60904,-0.62307,-0.63434,-0.64205,-0.64595,-0.6463,-0.64377,-0.63935,-0.63419,-0.62942,-0.62604,-0.62479,-0.62613,-0.63015,-0.63666,-0.64518,-0.65503,-0.66548,-0.67559,-0.68442,-0.69116,-0.69517,-0.69596,-0.69323,-0.68692,-0.67755,-0.6659,-0.65118,-0.63423,-0.61608,-0.5979,-0.58085,-0.56597,1
-1.4585,-1.1095,-0.67285,-0.19345,0.27574,0.68369,0.99071,1.175,1.2383,1.2013,1.0991,0.97182,0.85616,0.77765,0.74747,0.76161,0.80466,0.85573,0.89505,0.90948,0.89546,0.85889,0.81232,0.77044,0.74534,0.74314,0.76251,0.79568,0.83142,0.85882,0.87079,0.86621,0.84992,0.83089,0.81895,0.82144,0.84055,0.87248,0.90848,0.93759,0.95017,0.94104,0.9114,0.86889,0.82536,0.79333,0.78208,0.7943,0.82467,0.86064,0.88524,0.88145,0.83681,0.74705,0.61781,0.46383,0.30579,0.16556,0.061057,0.001978,-0.012557,0.006109,0.038731,0.062518,0.056183,0.00337,-0.10013,-0.2504,-0.43505,-0.636,-0.83362,-1.0109,-1.1538,-1.2569,-1.3218,-1.3555,-1.3683,-1.3706,-1.3692,-1.3699,-1.3748,-1.384,-1.3963,-1.4094,-1.4209,-1.4307,-1.4399,-1.4494,-1.4608,-1.4727,-1.4831,-1.4901,-1.4916,-1.486,-1.4738,-1.4548,-1.4312,-1.4066,-1.3851,10
-0.36943,-0.22246,-0.082163,0.00929,0.022193,-0.048567,-0.1791,-0.32217,-0.42255,-0.43714,-0.35294,-0.19602,-0.026544,0.079876,0.059609,-0.1114,-0.39987,-0.71486,-0.92723,-0.90513,-0.55557,0.14068,1.1124,2.2062,3.2198,3.9505,4.247,4.0493,3.4041,2.4528,1.3937,0.43161,-0.27284,-0.63844,-0.67524,-0.47072,-0.15653,0.13319,0.29911,0.29929,0.15191,-0.079973,-0.31522,-0.48294,-0.54364,-0.49732,-0.37789,-0.23734,-0.12635,-0.078049,-0.099801,-0.17471,-0.27088,-0.35437,-0.40068,-0.40157,-0.36529,-0.31114,-0.26138,-0.23272,-0.23197,-0.25532,-0.29144,-0.32667,-0.35012,-0.35694,-0.349,-0.33296,-0.31709,-0.30799,-0.30848,-0.31742,-0.3308,-0.34372,-0.35241,-0.35479,-0.35156,-0.34517,-0.33861,-0.33646,-0.33657,-0.3389,-0.34345,-0.3497,-0.35689,-0.36359,-0.36866,-0.37162,-0.37265,-0.37262,-0.3726,-0.37361,-0.37659,-0.38181,-0.3887,-0.39583,-0.40107,-0.40239,-0.39826,10
-0.22259,0.32819,0.96094,1.5911,2.1313,2.5111,2.6938,2.6842,2.5261,2.2901,2.0541,1.8832,1.8131,1.8425,1.9348,2.0309,2.0662,1.9896,1.7773,1.4396,1.0172,0.57022,0.16259,-0.15395,-0.35103,-0.42834,-0.41044,-0.33756,-0.25343,-0.19371,-0.17816,-0.20833,-0.27056,-0.34281,-0.40294,-0.43559,-0.43606,-0.41035,-0.37189,-0.33641,-0.31681,-0.31958,-0.34369,-0.38194,-0.42404,-0.46027,-0.48405,-0.49366,-0.49183,-0.48419,-0.47698,-0.47494,-0.47996,-0.49105,-0.50516,-0.51856,-0.52859,-0.53347,-0.53381,-0.53175,-0.53003,-0.53202,-0.53808,-0.54687,-0.55751,-0.56845,-0.57793,-0.5857,-0.58862,-0.58687,-0.58174,-0.57518,-0.57009,-0.56752,-0.56765,-0.57124,-0.57829,-0.58797,-0.59923,-0.6095,-0.61717,-0.62134,-0.62202,-0.62038,-0.61807,-0.61708,-0.61927,-0.6257,-0.63612,-0.64908,-0.66153,-0.67011,-0.67171,-0.66421,-0.64715,-0.62169,-0.59062,-0.55794,-0.52797,9
0.28879,0.8587,1.4256,1.923,2.2866,2.4652,2.43,2.1806,1.747,1.1856,0.57148,-0.013625,-0.49393,-0.81155,-0.93526,-0.8644,-0.6275,-0.27587,0.12651,0.51489,0.83495,1.0514,1.1521,1.1479,1.0676,0.94957,0.83284,0.74835,0.71296,0.72711,0.77654,0.83719,0.88227,0.88957,0.84721,0.75673,0.63264,0.49879,0.3823,0.30678,0.28609,0.32075,0.39789,0.49329,0.57711,0.62083,0.6041,0.51988,0.37677,0.19783,0.016101,-0.13216,-0.21522,-0.21283,-0.12105,0.046262,0.25941,0.47808,0.65863,0.76217,0.76158,0.64646,0.42479,0.1213,-0.22716,-0.57824,-0.89132,-1.1348,-1.2884,-1.3483,-1.3253,-1.2414,-1.1255,-1.008,-0.91404,-0.85963,-0.85213,-0.88886,-0.95872,-1.0453,-1.1305,-1.198,-1.2364,-1.241,-1.2139,-1.1638,-1.1032,-1.0467,-1.0062,-0.99144,-1.0069,-1.0512,-1.1174,-1.1944,-1.2673,-1.3209,-1.3426,-1.3239,-1.2619,10
-0.81778,1.1641,3.3758,4.7897,4.7607,3.4263,1.5811,0.13424,-0.44267,-0.30252,0.031973,0.11804,-0.1186,-0.43908,-0.57223,-0.45272,-0.24058,-0.14271,-0.21785,-0.33704,-0.30799,-0.039205,0.38861,0.78755,0.9972,0.98032,0.82173,0.65437,0.5755,0.60154,0.679,0.73248,0.71216,0.62003,0.50375,0.42052,0.39287,0.40642,0.40597,0.3484,0.24352,0.14146,0.090456,0.097987,0.12292,0.10733,0.02355,-0.10364,-0.21812,-0.27496,-0.27002,-0.24026,-0.23104,-0.25949,-0.3063,-0.33429,-0.31565,-0.25654,-0.19348,-0.16693,-0.20015,-0.28835,-0.39993,-0.49448,-0.54592,-0.55195,-0.53019,-0.51073,-0.51694,-0.55022,-0.59662,-0.63634,-0.65287,-0.64409,-0.61968,-0.59044,-0.564,-0.54502,-0.53557,-0.53697,-0.55075,-0.57441,-0.59976,-0.6192,-0.63006,-0.63474,-0.64058,-0.65333,-0.67206,-0.69238,-0.71122,-0.72804,-0.74527,-0.76582,-0.78767,-0.80268,-0.80165,-0.77906,-0.73662,7
-0.61319,-0.23916,0.19289,0.66334,1.1489,1.6242,2.0634,2.4424,2.74,2.9399,3.0315,3.0112,2.8821,2.6539,2.3424,1.968,1.5542,1.1261,0.70847,0.32401,-0.008175,-0.27373,-0.4638,-0.5754,-0.61128,-0.57933,-0.49169,-0.36348,-0.21144,-0.052558,0.097347,0.22472,0.31923,0.37426,0.38716,0.35911,0.29466,0.20102,0.087235,-0.036824,-0.16137,-0.27756,-0.37817,-0.45812,-0.51467,-0.54747,-0.55829,-0.55069,-0.52946,-0.50003,-0.46786,-0.43796,-0.41436,-0.39988,-0.39595,-0.4026,-0.41864,-0.44187,-0.46948,-0.49837,-0.52554,-0.5484,-0.56505,-0.57439,-0.57623,-0.57121,-0.56065,-0.54644,-0.5307,-0.51558,-0.50306,-0.49469,-0.4915,-0.49392,-0.50176,-0.51433,-0.53046,-0.54874,-0.56766,-0.58573,-0.60171,-0.61462,-0.62389,-0.62936,-0.63124,-0.63005,-0.62657,-0.62168,-0.61629,-0.61121,-0.60709,-0.60436,-0.6032,-0.60352,-0.60506,-0.60736,-0.6099,-0.61211,-0.61349,9
2.8173,3.6973,4.1206,3.954,3.2254,2.1295,0.97146,0.062479,-0.38917,-0.34934,0.041635,0.53635,0.8877,0.94765,0.71642,0.32257,-0.050019,-0.2514,-0.22803,-0.034848,0.20451,0.36425,0.37673,0.25753,0.088711,-0.028259,-0.024495,0.1029,0.29118,0.44379,0.4786,0.36936,0.16244,-0.039593,-0.12134,-0.007691,0.29721,0.70326,1.0656,1.2411,1.1467,0.79783,0.30175,-0.19042,-0.54374,-0.68738,-0.63811,-0.48486,-0.33761,-0.2753,-0.31635,-0.42253,-0.5295,-0.5828,-0.5655,-0.50114,-0.43397,-0.40146,-0.41684,-0.46699,-0.52438,-0.56284,-0.57155,-0.55718,-0.53628,-0.52309,-0.52376,-0.53546,-0.55069,-0.56141,-0.5648,-0.56323,-0.56159,-0.56221,-0.56576,-0.57136,-0.57801,-0.58396,-0.58926,-0.59499,-0.603,-0.61156,-0.62054,-0.63006,-0.63989,-0.64855,-0.65491,-0.6587,-0.66122,-0.66431,-0.67039,-0.68067,-0.69415,-0.70701,-0.71462,-0.7133,-0.70236,-0.68409,-0.66402,4
-0.32689,-0.47019,-0.61175,-0.72076,-0.76883,-0.73567,-0.61382,-0.41137,-0.15205,0.12777,0.38453,0.57486,0.66364,0.63113,0.47804,0.22733,-0.077765,-0.37941,-0.61379,-0.72129,-0.65668,-0.39752,0.050696,0.65369,1.352,2.0689,2.7208,3.2292,3.5324,3.5938,3.4072,2.9975,2.4162,1.7334,1.0278,0.37478,-0.16355,-0.54607,-0.75674,-0.8046,-0.71992,-0.54741,-0.33784,-0.13945,0.00934,0.084933,0.080464,0.004796,-0.12108,-0.26929,-0.411,-0.52173,-0.58535,-0.5961,-0.55851,-0.48543,-0.39473,-0.30546,-0.23424,-0.19239,-0.18452,-0.20842,-0.25629,-0.31687,-0.37798,-0.42894,-0.46239,-0.4753,-0.46895,-0.44818,-0.41995,-0.39172,-0.36992,-0.35871,-0.35957,-0.37138,-0.39092,-0.41387,-0.43582,-0.45321,-0.46387,-0.46736,-0.4648,-0.45837,-0.45072,-0.44434,-0.44116,-0.44136,-0.44454,-0.4495,-0.45455,-0.45795,-0.45835,-0.45505,-0.44802,-0.43804,-0.42643,-0.41477,-0.40457,10
