att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,target
2.7403,2.4142,2.0187,1.6589,1.3425,1.0581,0.74094,0.39144,0.27038,0.19765,0.14727,-0.07061,0.042064,-0.18126,-0.21669,-0.24051,-0.012274,0.15887,0.25335,0.20639,0.12308,0.033359,0.057454,-0.05722,0.012489,-0.041846,-0.10456,-0.13853,-0.15995,-0.1848,-0.21877,-0.22542,-0.27383,-0.23256,-0.25166,-0.22086,-0.23872,-0.18126,-0.17065,-0.1848,-0.21323,-0.23177,-0.24051,-0.25336,-0.57639,-0.56242,-0.53238,-0.63653,-0.83121,-1.1716,-1.565,-1.882,-2.2612,-1.898,-1.5362,-1.1415,-0.78016,-0.38536,-0.02374,0.33809,0.73326,1.0969,1.4616,1.8603,2.229,2.1489,1.7859,1.424,1.0294,0.66849,0.30844,-0.084902,-0.44495,-0.83735,-1.1963,-1.5571,-1.9475,-2.3109,-2.1985,-1.9454,-1.7357,-1.4591,-1.2345,-1.0471,-0.87244,-0.69359,-0.60925,-0.49281,-0.37026,-0.2429,-0.26783,-0.22086,-0.13619,-0.040503,0.045467,0.066123,0.143,0.17811,0.036483,0.012964,0.016289,0.043293,0.07412,0.076376,0.17395,0.23619,0.15813,0.26747,0.095985,0.13333,-0.18746,-0.1848,-0.14087,-0.15848,0.030991,-0.16466,-0.14752,0.060659,0.13808,0.31964,0.41847,0.67555,1.0253,1.2377,1.6338,1.9561,2.3469,2.7072,12
1.5305,1.5204,1.3014,1.0457,1.0962,1.1014,0.85885,0.57953,0.33958,0.079033,0.3226,0.42663,0.30302,0.072079,-0.16309,-0.4566,-0.78588,-0.71904,-0.48418,-0.24312,-0.034055,0.10656,0.13121,-0.050541,-0.23371,-0.52992,-0.84178,-1.1199,-1.4157,-1.6459,-1.8374,-1.9998,-2.0725,-1.8896,-1.7273,-1.5129,-1.2856,-1.0354,-0.76442,-0.51863,-0.2381,0.017211,0.079033,0.026732,-0.049361,-0.13067,-0.25715,-0.37628,-0.49121,-0.58764,-0.7041,-0.85067,-0.71249,-0.56902,-0.38964,-0.36773,-0.28683,-0.095732,0.13553,0.35648,0.53885,0.65865,0.85656,1.0997,1.3464,1.6219,1.9047,2.1275,2.2722,2.058,1.8231,1.8663,1.7711,1.5454,1.3024,1.0535,0.85943,0.65877,0.47173,0.2611,-0.019991,-0.11707,-0.32199,-0.41807,-0.52175,-0.58764,-0.6452,-0.71605,-0.8944,-1.1669,-1.3855,-1.5104,-1.6108,-1.6269,-1.5206,-1.2907,-1.063,-0.81942,-0.55317,-0.2937,-0.10488,0.004181,0.058413,-0.042287,-0.23245,-0.4566,-0.72937,-1.0146,-1.0444,-0.76365,-0.50152,-0.21418,0.056558,0.33025,0.5463,0.79141,0.97849,1.1086,1.0236,0.78255,0.61941,0.57953,0.84785,1.0757,1.2887,1.2312,1.3126,1.4987,4
2.3051,2.1403,1.9162,1.7123,1.5814,1.3351,1.1438,0.9375,0.73099,0.6191,0.44997,0.37139,0.20183,0.097368,-0.077422,-0.16261,-0.26462,-0.39221,-0.46091,-0.60301,-0.59862,-0.65943,-0.70094,-0.66798,-0.70336,-0.68856,-0.65397,-0.7175,-0.69716,-0.72996,-0.80533,-0.86509,-0.84911,-0.8747,-0.94035,-0.9436,-0.97296,-0.92593,-0.9686,-1.0164,-1.0135,-1.0329,-0.97296,-0.90007,-0.80428,-0.65021,-0.56461,-0.44414,-0.3,-0.24306,-0.11537,0.010469,0.15796,0.22028,0.34307,0.48258,0.57806,0.62898,0.63035,0.81681,1.0589,1.361,1.6633,1.9614,2.2042,2.1129,1.8232,1.5192,1.268,0.96441,0.66098,0.42313,0.19948,0.12714,0.013194,-0.098986,-0.29042,-0.42481,-0.51417,-0.63829,-0.76472,-0.86509,-0.9335,-1.0691,-1.1866,-1.2371,-1.2787,-1.2834,-1.2617,-1.2478,-1.2374,-1.2049,-1.1507,-1.1277,-1.1559,-1.1654,-1.0963,-1.0755,-0.97405,-0.8562,-0.73932,-0.65158,-0.60403,-0.5395,-0.48665,-0.44414,-0.33367,-0.25669,-0.20112,-0.093125,-0.13676,-0.039418,0.078532,0.18037,0.30424,0.34307,0.55536,0.65088,0.78717,0.86275,1.0859,1.2517,1.3844,1.5192,1.7323,1.8915,2.0036,2.2438,15
2.0503,1.9185,1.6854,1.4553,1.2663,1.1225,0.91084,0.78087,0.65857,0.50788,0.41195,0.30449,0.22434,0.12059,0.046727,-0.033518,-0.17075,-0.23356,-0.26885,-0.28563,-0.42381,-0.44374,-0.50205,-0.45332,-0.56138,-0.63758,-0.63388,-0.68434,-0.65081,-0.63811,-0.68487,-0.7608,-0.81774,-0.89903,-0.92951,-0.87199,-0.87517,-0.85537,-0.86432,-0.89301,-0.90488,-0.93217,-0.93979,-0.89828,-0.81552,-0.7405,-0.67526,-0.59294,-0.51484,-0.45046,-0.38656,-0.31727,-0.21443,-0.13125,0.002993,0.15137,0.27539,0.44689,0.63144,0.85577,1.0797,1.3042,1.5289,1.7538,2.015,2.2367,2.3892,2.2114,1.9903,1.7669,1.5385,1.2755,1.0498,0.82424,0.59881,0.37354,0.14975,-0.10262,-0.31158,-0.5075,-0.69951,-0.87199,-1.0289,-1.1682,-1.3024,-1.3743,-1.4401,-1.4534,-1.4401,-1.4262,-1.3858,-1.3349,-1.2773,-1.2714,-1.2855,-1.247,-1.118,-0.97292,-0.92419,-0.82531,-0.78779,-0.73761,-0.71079,-0.6013,-0.43301,-0.37103,-0.29793,-0.21427,-0.26386,-0.18732,-0.071709,-0.054644,0.030639,0.080824,0.16997,0.27239,0.28554,0.43042,0.57151,0.63943,0.75267,0.92247,1.0097,1.196,1.3825,1.5978,1.814,2.0173,15
2.0659,1.9799,1.8156,1.5721,1.3263,1.1868,1.0456,0.84703,0.68263,0.6659,0.58353,0.408,0.35847,0.21284,0.27073,0.27451,0.12542,-0.012562,-0.13838,-0.18757,-0.28256,-0.12762,-0.033552,-0.16416,-0.20775,-0.39032,-0.40443,-0.48206,-0.70934,-0.67509,-0.79053,-0.88961,-1.0552,-1.0332,-1.0753,-1.2584,-1.2843,-1.4159,-1.3667,-1.4301,-1.5106,-1.5609,-1.5313,-1.4515,-1.4875,-1.4194,-1.4053,-1.4515,-1.3924,-1.3115,-1.1428,-0.89061,-0.63645,-0.38064,-0.11771,0.1418,0.42268,0.69861,0.99402,1.2146,1.3615,1.5167,1.6797,1.9179,1.9442,1.8718,1.8088,1.6727,1.3786,1.0922,0.81456,0.55078,0.29187,0.038686,-0.20775,-0.46049,-0.70648,-0.94938,-1.1051,-1.2405,-1.2584,-1.1754,-1.1514,-1.1787,-1.1776,-1.0849,-1.0332,-0.95552,-0.85362,-0.68647,-0.58522,-0.45422,-0.43192,-0.3413,-0.31355,-0.26886,-0.20775,-0.13093,-0.12349,-0.10124,-0.064411,-0.013368,-0.029508,0.12933,0.064092,0.018738,-0.13093,-0.19429,-0.12762,-0.11194,0.050613,0.16044,0.22585,0.30992,0.22509,0.34209,0.47519,0.62312,0.67427,0.74283,0.87662,1.0508,0.99402,1.2266,1.4493,1.6791,1.8247,1.9843,5
2.3477,2.1386,1.8257,1.559,1.23,0.97829,0.77633,0.58546,0.68095,0.41993,0.40764,0.26158,0.09247,-0.027377,-0.27862,-0.34519,-0.34217,-0.53099,-0.56217,-0.70964,-0.74961,-0.78026,-0.82105,-0.97756,-0.88594,-0.96384,-1.0095,-1.0024,-0.97298,-1.1159,-1.2146,-1.1826,-1.1965,-1.3195,-1.198,-1.1465,-1.1637,-0.99408,-0.97298,-0.89943,-0.88033,-0.77389,-0.63322,-0.49958,-0.4312,-0.28359,-0.1851,-0.041995,0.1486,0.28692,0.40676,0.5497,0.69773,0.81049,0.9216,0.98598,1.1491,1.2837,1.4048,1.4673,1.5787,1.578,1.5378,1.3322,1.2726,1.4098,1.4691,1.4468,1.2028,0.92467,0.93275,1.1566,1.0483,0.72265,0.44827,0.26968,0.19581,-0.045418,-0.089726,-0.24023,-0.33655,-0.49813,-0.59334,-0.74961,-0.83569,-0.93288,-1.0685,-1.1771,-1.262,-1.2525,-1.2762,-1.2069,-1.2966,-1.1313,-1.1723,-1.0919,-1.1332,-1.0589,-1.0573,-1.0377,-1.0992,-0.90484,-0.88168,-0.82681,-0.76885,-0.67515,-0.5056,-0.51973,-0.43878,-0.27862,-0.36232,-0.17476,-0.2023,-0.06161,0.10081,0.077048,0.14364,0.33391,0.42922,0.60046,0.68247,0.89307,1.1286,1.2896,1.5802,1.767,2.0582,2.3087,1
1.4639,1.4677,1.284,1.0632,0.83287,0.73026,0.80756,0.72722,0.49176,0.27105,-0.011853,-0.16592,-0.07659,0.21773,0.38204,0.46865,0.45786,0.35289,0.197,-0.020417,-0.18384,-0.36409,-0.60962,-0.85552,-1.1153,-1.3496,-1.3819,-1.1385,-0.88623,-0.68158,-0.4607,-0.38908,-0.39591,-0.51991,-0.68928,-0.91199,-1.0716,-1.2478,-1.4088,-1.509,-1.5823,-1.4238,-1.2046,-1.0212,-0.7093,-0.38516,-0.26699,-0.23166,-0.23703,-0.24225,-0.29738,-0.37495,-0.46787,-0.52418,-0.48629,-0.2881,0.013718,0.2292,0.42653,0.54077,0.70372,0.96725,1.1666,1.4015,1.6802,1.8318,2.0456,2.3042,2.463,2.3602,2.0935,1.8594,1.6991,1.4976,1.3517,1.0888,0.8579,0.60658,0.47995,0.3217,0.14423,-0.15206,-0.36054,-0.56723,-0.6623,-0.78244,-0.90324,-0.95575,-1.028,-1.0942,-1.235,-1.3601,-1.6151,-1.8451,-1.8124,-1.6465,-1.5492,-1.3613,-1.211,-0.95492,-0.75092,-0.46315,-0.27093,-0.099687,0.015386,-0.02486,-0.18223,-0.41909,-0.65337,-0.64445,-0.42339,-0.21948,0.015386,0.20867,0.40606,0.58868,0.75199,0.68905,0.47081,0.33593,0.41262,0.65362,0.86528,1.0625,0.96449,0.97649,1.2374,1.4311,4
2.88,2.5878,2.2371,1.8864,1.595,1.2847,0.93383,0.69561,0.31617,0.11233,-0.16686,-0.095741,-0.43804,-0.59094,-0.6473,-0.92232,-0.99987,-0.8886,-1.0589,-1.249,-1.4047,-1.3232,-1.1704,-1.0549,-0.91156,-0.93079,-0.93002,-0.94854,-0.93618,-0.61976,-0.64948,-0.57157,-0.43874,-0.39429,-0.42759,-0.35365,-0.095741,-0.074844,0.12304,0.078813,0.37917,0.37856,0.39842,0.59638,0.57541,0.57774,0.48607,0.34533,0.17816,0.14816,0.031683,0.005401,-0.059223,-0.12724,-0.14833,-0.22081,-0.43038,-0.27396,0.005401,0.31495,0.54558,0.86284,1.1834,1.5068,1.8327,2.1607,2.0522,1.7129,1.4661,1.1365,0.80908,0.4843,0.16256,-0.21412,-0.57372,-0.59741,-0.60893,-0.5125,-0.39429,-0.33925,-0.1808,-0.16686,-0.002315,-0.030697,-0.033284,-0.19943,-0.43595,-0.76199,-0.74639,-0.7553,-0.92232,-0.86118,-0.90083,-0.83317,-1.047,-0.99987,-0.90313,-1.0549,-0.93002,-0.94854,-0.77241,-0.74269,-0.87259,-0.90313,-0.81208,-1.1075,-0.98114,-0.90926,-0.74046,-0.79108,-0.94932,-0.80232,-0.7553,-0.68963,-0.48639,-0.21747,0.011181,-0.054675,0.23894,0.45937,0.76563,1.0752,1.3233,1.641,1.9099,2.2297,2.5511,2.8228,6
1.7584,1.6423,1.5283,1.4063,1.2884,1.1678,1.0484,0.93057,0.79104,0.67668,0.56284,0.45226,0.34144,0.22888,0.12076,0.01018,-0.099395,-0.20778,-0.31474,-0.41998,-0.53078,-0.63235,-0.75209,-0.84616,-0.9352,-1.0317,-1.1078,-1.1736,-1.2264,-1.2632,-1.304,-1.3032,-1.3052,-1.2647,-1.2296,-1.179,-1.12,-1.0432,-0.97403,-0.89625,-0.81157,-0.72136,-0.61695,-0.51979,-0.41963,-0.3097,-0.21237,-0.10604,0.001714,0.11067,0.24357,0.35449,0.46616,0.57847,0.68881,0.80247,0.91478,1.0281,1.1416,1.2568,1.3733,1.4899,1.6064,1.7229,1.7473,1.6315,1.515,1.3986,1.2814,1.1657,1.0502,0.93504,0.82181,0.70755,0.59148,0.47778,0.36192,0.24613,0.11028,-0.001711,-0.11678,-0.22747,-0.34182,-0.45584,-0.56389,-0.67651,-0.78837,-0.89926,-1.0002,-1.1069,-1.1992,-1.2972,-1.4056,-1.4839,-1.5448,-1.5803,-1.5606,-1.5325,-1.4785,-1.4223,-1.3347,-1.2391,-1.1382,-1.0337,-0.9352,-0.82556,-0.69241,-0.58045,-0.46781,-0.35979,-0.25036,-0.13154,-0.024738,0.090461,0.2058,0.32126,0.43985,0.55846,0.67709,0.79251,0.93113,1.0497,1.1683,1.2869,1.3994,1.5123,1.6281,1.7372,7
1.6458,1.6538,1.4312,1.1802,0.9506,0.72263,0.85392,0.92033,0.74727,0.53554,0.31869,0.086594,-0.16272,-0.41144,-0.71386,-0.78674,-0.58206,-0.36949,-0.15072,-0.010547,-0.070874,-0.21094,-0.40649,-0.62755,-0.83867,-1.0494,-1.3049,-1.5359,-1.7075,-1.8375,-1.7663,-1.5379,-1.3271,-1.0994,-0.86648,-0.62976,-0.35032,-0.11001,0.060845,0.090537,0.059851,-0.02686,-0.14487,-0.20795,-0.31857,-0.37639,-0.3998,-0.41028,-0.43046,-0.4243,-0.31547,-0.12264,0.013514,0.17706,0.34665,0.52882,0.71004,0.84793,1.0952,1.3266,1.5504,1.7758,2.0074,2.2052,2.2166,2.2777,2.0944,1.9546,1.7405,1.523,1.2605,1.0287,0.80882,0.59184,0.37823,0.16264,-0.038382,-0.28856,-0.48442,-0.46562,-0.45138,-0.43281,-0.39777,-0.35717,-0.35632,-0.32987,-0.28716,-0.288,-0.30815,-0.51031,-0.74985,-0.98792,-1.2621,-1.3828,-1.5924,-1.7873,-1.9489,-1.963,-1.9077,-1.7669,-1.478,-1.2103,-0.89499,-0.6247,-0.39864,-0.16566,0.009727,0.1636,0.29931,0.25929,0.08067,-0.18848,-0.48742,-0.46562,-0.16272,0.068542,0.26794,0.35463,0.63573,0.75607,0.57345,0.32352,0.49745,0.73394,0.96517,1.2213,1.3678,1.6057,4
2.2873,2.0553,1.7351,1.5084,1.2225,1.0357,0.89415,0.69558,0.47182,0.36264,0.27063,0.36229,0.24756,0.19119,0.17228,0.16143,0.31327,0.30956,0.32016,0.41281,0.35308,0.26965,0.20451,0.039324,-0.070733,-0.10777,-0.1884,-0.21303,-0.2177,-0.23162,-0.28244,-0.31239,-0.32133,-0.32928,-0.29354,-0.31736,-0.34142,-0.34552,-0.45722,-0.35217,-0.388,-0.4838,-0.49175,-0.58009,-0.81653,-1.0405,-1.2773,-1.5609,-1.8455,-2.1333,-1.8431,-1.5503,-1.2573,-0.96439,-0.64215,-0.3492,-0.056158,0.26608,0.55902,0.85196,1.1449,1.4674,1.7603,2.053,2.144,1.8503,1.5575,1.2354,0.94173,0.64889,0.35607,0.033978,-0.25881,-0.55157,-0.87229,-1.1649,-1.4574,-1.7498,-2.0713,-2.3288,-2.1196,-1.9815,-1.8495,-1.693,-1.4914,-1.2339,-1.005,-0.85093,-0.67744,-0.54254,-0.47355,-0.42445,-0.37623,-0.42518,-0.33928,-0.26172,-0.18337,-0.11329,0.006964,0.087809,0.099574,0.15841,0.085861,0.097261,0.11666,0.16608,0.19436,0.28818,0.30743,0.38081,0.39188,0.35659,0.44873,0.33832,0.36517,0.23157,0.32511,0.12909,0.23274,0.42104,0.44847,0.61128,0.81137,1.0662,1.3535,1.6473,1.9661,2.2581,12
2.0028,1.7038,1.2696,0.80671,0.86482,1.2496,1.4807,1.1631,0.68765,0.75374,1.0476,0.88778,0.39272,0.40926,0.60951,0.14557,-0.36244,-0.86466,-1.2634,-1.4424,-1.449,-1.0297,-0.62143,-0.19656,0.15822,-0.15642,-0.63965,-1.0948,-1.5596,-2.0181,-1.8813,-1.6747,-1.2368,-0.76859,-0.31177,0.11747,-0.15857,-0.48065,-0.81491,-1.0801,-1.338,-0.95845,-0.98445,-0.66153,-0.27124,0.15809,0.65432,0.81123,0.54073,0.18871,-0.067018,-0.27952,-0.25794,-0.054693,0.39055,0.90037,1.3989,1.7845,1.4442,1.0054,0.52922,0.98751,1.4467,1.9033,1.6878,1.2246,0.76221,0.45309,0.83663,1.1592,1.2646,0.7846,0.32561,-0.066204,-0.14108,-0.38661,-0.15382,0.053751,0.31515,0.53397,0.4948,0.019987,-0.38099,-0.71015,-0.9681,-1.0857,-1.2704,-1.0733,-0.80697,-0.49245,-0.11616,-0.14346,-0.60041,-1.0594,-1.51,-1.8689,-2.0442,-1.9289,-1.4566,-0.98882,-0.53111,-0.10858,0.030871,-0.33238,-0.75687,-1.1723,-1.5615,-1.3022,-1.1923,-0.76034,-0.30173,0.20487,0.68113,0.39768,0.3629,0.87361,0.95098,0.66946,0.31884,-0.056886,0.21492,0.37436,0.79759,1.3047,1.509,1.2518,1.5642,1.9897,10
2.0259,1.7171,1.3077,0.82488,1.2357,1.6706,1.4378,0.94479,0.44083,-0.11958,-0.37047,-0.6946,-0.18638,0.23254,0.62786,0.92118,0.48922,-0.019656,-0.5123,-0.99336,-1.2784,-1.5529,-1.9257,-1.4006,-0.98275,-0.50843,-0.070772,0.13153,-0.27937,-0.75483,-0.3661,-0.41647,-0.71867,-1.0201,-1.2028,-1.3362,-1.3585,-0.87972,-0.77162,-0.97174,-0.75387,-0.42602,-0.021452,0.20614,0.11691,-0.029031,-0.13012,-0.29326,-0.056952,0.39438,0.17173,0.37402,0.698,1.1624,1.1417,1.0068,0.81877,0.84528,1.3209,1.8262,2.2433,2.0167,1.5263,1.0531,0.57251,0.90462,1.0774,1.19,1.185,0.73006,0.45193,0.21234,0.37888,-0.099543,-0.19223,0.018645,0.21669,0.47436,0.72096,0.62934,0.13792,-0.25379,-0.60523,-0.83597,-0.6335,-1.1135,-1.4347,-1.2193,-1.0449,-0.72626,-0.38455,-0.078367,-0.25169,-0.73111,-1.2639,-1.764,-1.9516,-2.2135,-2.0855,-1.6011,-1.0579,-0.52709,-0.036254,0.2808,-0.13702,-0.62118,-1.1366,-1.6126,-1.209,-0.91398,-0.42357,0.1392,0.66091,0.98289,0.66165,0.26198,-0.19024,-0.64123,-0.65208,-0.28085,0.07873,0.60722,1.1043,1.5664,1.3771,1.1517,1.6121,2.0107,10
1.7346,1.5882,1.404,1.1999,0.99978,0.77584,0.57419,0.42895,0.28232,0.14688,0.14504,-0.047269,-0.000411,-0.033426,-0.18116,-0.07403,-0.2457,-0.29576,-0.25365,-0.38459,-0.41617,-0.4609,-0.58935,-0.5597,-0.68699,-0.69792,-0.77688,-0.83064,-0.89222,-0.99144,-0.95922,-1.0235,-1.0994,-1.0893,-1.1067,-1.0862,-1.1359,-1.1212,-1.0664,-1.0459,-0.97839,-0.93224,-0.8638,-0.78335,-0.65496,-0.57422,-0.41242,-0.27935,-0.14674,0.020879,0.15196,0.32352,0.50207,0.65786,0.82333,0.99066,1.1804,1.3728,1.6283,1.8616,1.8741,1.9648,2.0814,2.0473,2.0217,1.9355,1.8338,1.7882,1.6511,1.5778,1.3778,1.2948,1.143,0.97873,0.81989,0.67597,0.56059,0.36969,0.24246,0.056956,-0.037215,-0.17303,-0.34152,-0.46179,-0.62043,-0.6815,-0.7485,-0.9191,-0.99408,-1.1168,-1.1848,-1.1911,-1.3245,-1.3159,-1.4049,-1.4319,-1.3472,-1.3385,-1.3136,-1.2006,-1.2776,-1.1582,-1.1155,-0.96966,-0.88162,-0.86355,-0.72029,-0.70905,-0.56315,-0.39248,-0.39767,-0.27468,-0.11506,-0.10909,-0.054811,0.10082,0.018781,0.20661,0.12439,0.32126,0.25313,0.44906,0.65362,0.81054,1.0393,1.2692,1.4784,1.7132,9
1.9148,1.7089,1.5032,1.2741,1.0451,0.81642,0.63813,0.40714,0.28371,0.14128,-0.044407,-0.02973,-0.22441,-0.15671,-0.3199,-0.33366,-0.41837,-0.55532,-0.54853,-0.71115,-0.68511,-0.81281,-0.94453,-0.95013,-1.0746,-1.1076,-1.2099,-1.1647,-1.2257,-1.1844,-1.2579,-1.2678,-1.1404,-1.1888,-1.1533,-1.0163,-1.0397,-1.007,-0.90929,-0.86035,-0.73482,-0.66889,-0.65156,-0.46986,-0.38911,-0.31019,-0.18696,-0.081105,0.11731,0.19886,0.37162,0.47615,0.64142,0.78619,0.95839,1.0508,1.1653,1.3147,1.4303,1.5819,1.6474,1.7456,1.8486,1.9609,1.989,2.026,1.909,1.9629,1.9079,1.6823,1.4303,1.2043,1.0579,0.86268,0.66677,0.49101,0.32902,0.16126,-0.017617,-0.15856,-0.32269,-0.47814,-0.63769,-0.77053,-0.84731,-0.95496,-0.97322,-1.0126,-1.0663,-1.1224,-1.1384,-1.1514,-1.1752,-1.1116,-1.1897,-1.1362,-1.0652,-1.0449,-0.91909,-0.92566,-0.8684,-0.72686,-0.69751,-0.64395,-0.52695,-0.62832,-0.50529,-0.38911,-0.45536,-0.31555,-0.22267,-0.35005,-0.18172,-0.20994,-0.16631,-0.040417,-0.095032,0.098023,0.12651,0.33704,0.42592,0.57276,0.77429,0.99829,1.2267,1.4556,1.6622,1.8917,9
1.8655,1.5252,1.1652,0.80266,0.45836,0.14773,-0.11573,0.011379,-0.001806,-0.34783,-0.66343,-0.95431,-1.0898,-0.66978,-0.25646,-0.22118,-0.053135,0.26011,0.61654,1.0449,1.5052,1.5685,1.2106,0.85817,0.59448,0.38911,0.22092,0.36226,0.45225,0.054711,-0.31308,-0.60649,-0.59655,-0.25438,0.11835,0.47789,0.43413,0.10111,-0.21501,-0.2546,-0.58038,-0.8658,-0.84692,-0.59268,-0.6043,-0.96676,-1.2663,-1.5722,-1.9323,-2.1041,-1.7589,-1.4114,-1.0626,-0.71033,-0.36284,-0.014517,0.33643,0.68565,1.0352,1.4018,1.755,2.1133,2.4719,2.5993,2.2785,1.9255,1.5746,1.225,0.87438,0.50586,0.15557,-0.19608,-0.54589,-0.89909,-1.2503,-1.6034,-1.9542,-2.2321,-1.8838,-1.5192,-1.1887,-0.81172,-0.79956,-1.0777,-0.9805,-0.70892,-0.35676,-0.52626,-0.38613,-0.10864,0.1982,0.53036,0.87707,0.61039,0.23437,-0.15707,-0.56521,-0.76775,-0.44295,-0.091615,0.26277,0.092168,-0.14713,-0.013067,0.19748,0.52157,0.84449,0.94244,0.80305,0.61599,0.21986,-0.10317,-0.41222,-0.50733,-0.93494,-1.2304,-1.0889,-0.80796,-0.47149,-0.13058,0.08242,-0.079151,0.23459,0.49519,0.80948,1.1457,1.4937,1.8513,2
2.2131,1.9177,1.4888,1.0313,0.52264,0.004365,0.23606,0.68059,1.1034,1.4292,1.402,0.87643,0.34439,-0.099183,-0.42248,-0.59225,-0.8427,-0.39223,-0.00358,0.37738,0.73027,0.69413,0.19369,-0.35066,-0.79531,-1.2353,-1.2798,-1.7347,-1.5514,-1.1604,-0.71205,-0.28946,0.10922,-0.2164,-0.69824,-1.1888,-1.6575,-2.0367,-1.848,-1.5654,-1.6813,-1.3006,-0.83503,-0.52611,-0.39268,-0.72749,-0.97165,-1.1397,-0.91655,-0.86886,-0.83146,-0.52646,-0.17984,0.2874,0.42885,0.22372,-0.004107,-0.18007,-0.33842,-0.03405,0.006623,0.31861,0.79701,1.3079,1.2269,0.9211,0.55441,0.80911,1.3124,1.8022,1.8646,1.4662,0.97117,0.48154,0.44579,0.96872,1.3531,1.3784,0.84969,0.32068,0.038192,-0.29068,-0.1838,0.065441,0.31327,0.60366,0.81187,0.50063,0.045216,-0.37126,-0.69407,-0.76993,-1.1055,-1.01,-0.74675,-0.4384,-0.058728,0.28782,0.010659,-0.47107,-0.97316,-1.4525,-1.6757,-1.7169,-1.2343,-0.71057,-0.1888,0.32893,0.62655,0.20647,-0.27888,-0.82664,-1.42,-1.6297,-1.2474,-0.87096,-0.27064,0.3022,0.84176,1.1847,0.80934,0.60898,1.1224,1.5995,1.6867,1.3373,1.783,2.1978,10
2.1241,1.9895,1.7727,1.6542,1.4046,1.3031,1.1673,0.98783,0.79278,0.62878,0.49159,0.39339,0.26574,0.12959,0.028017,-0.058048,-0.16265,-0.27442,-0.34362,-0.39809,-0.43728,-0.42348,-0.54549,-0.60065,-0.61846,-0.6642,-0.69747,-0.80509,-0.85793,-0.86027,-0.88501,-0.85171,-0.89548,-0.8811,-0.89836,-0.84834,-0.87979,-0.85378,-0.85612,-0.88371,-0.93234,-0.95968,-0.93631,-0.91755,-0.87744,-0.76154,-0.66049,-0.54549,-0.44009,-0.32896,-0.24089,-0.1365,-0.06085,0.072469,0.21385,0.32947,0.45576,0.54689,0.73017,0.9574,1.1826,1.4551,1.6826,1.9103,2.1354,2.1972,2.0266,1.7528,1.5195,1.2909,1.0623,0.83769,0.60918,0.38453,0.18565,0.08838,-0.08398,-0.25369,-0.3953,-0.55415,-0.72223,-0.89968,-1.0234,-1.1322,-1.1956,-1.2684,-1.2827,-1.2737,-1.28,-1.2667,-1.2757,-1.2679,-1.287,-1.2545,-1.2401,-1.2109,-1.1673,-1.0648,-0.99421,-0.90204,-0.8486,-0.78313,-0.70621,-0.65951,-0.60065,-0.50697,-0.46078,-0.40157,-0.29548,-0.2134,-0.12009,-0.045995,0.022087,0.15234,0.29089,0.41459,0.52795,0.61314,0.80937,0.81464,0.96006,1.1192,1.2024,1.3995,1.5389,1.6503,1.8627,2.0797,15
1.2855,1.2673,1.2837,1.2384,1.1761,1.0022,0.81997,0.61902,0.65538,0.79239,0.84338,0.79116,0.72037,0.56716,0.4146,0.22181,-0.015105,-0.25188,-0.40926,-0.27537,-0.13375,-0.034889,-0.095135,-0.18682,-0.35501,-0.53869,-0.66874,-0.95369,-1.1697,-1.4119,-1.6489,-1.8637,-1.7618,-1.5605,-1.3517,-1.147,-1.0734,-1.0889,-1.1296,-1.1735,-1.2389,-1.2751,-1.3365,-1.2677,-1.0906,-0.95204,-0.73961,-0.55817,-0.45686,-0.34103,-0.27503,-0.20734,0.012174,0.22768,0.42224,0.6142,0.83234,1.0489,1.2453,1.4042,1.5441,1.7468,1.9762,2.1791,2.2225,2.117,1.891,1.689,1.4871,1.3878,1.1919,0.97302,0.77989,0.58924,0.4197,0.25048,0.030942,-0.17694,-0.37599,-0.47475,-0.55212,-0.57209,-0.51538,-0.5437,-0.5787,-0.66558,-0.87043,-1.1138,-1.319,-1.5216,-1.6772,-1.6765,-1.5603,-1.4087,-1.2238,-1.0307,-0.80289,-0.65808,-0.52408,-0.40212,-0.29267,-0.18561,-0.1437,-0.22935,-0.35267,-0.49634,-0.68424,-0.72119,-0.4706,-0.23662,0.000631,0.18821,0.36289,0.49735,0.63857,0.67906,0.63583,0.53352,0.39233,0.33171,0.51959,0.70326,0.89451,1.0729,1.1954,1.0965,1.1115,1.2601,4
